gene_name	gene_id	log2FoldChange	pvalue	padj
HEXDC	ENSG00000169660	1.124085	4.190001e-14	3.440781e-13
ZNHIT2	ENSG00000174276	1.76369	4.328245e-14	3.548193e-13
RAB20	ENSG00000139832	1.797349	4.422911e-14	3.622683e-13
PMVK	ENSG00000163344	1.478183	4.535529e-14	3.711737e-13
GIPC3	ENSG00000179855	8.746478	5.177175e-14	4.220537e-13
VAT1	ENSG00000108828	1.191561	5.359398e-14	4.367222e-13
PTDSS2	ENSG00000174915	1.034674	5.408664e-14	4.403604e-13
HCST	ENSG00000126264	1.587574	5.493457e-14	4.468824e-13
IL17RE	ENSG00000163701	2.910297	5.535032e-14	4.50029e-13
FAM212A	ENSG00000185614	1.510997	5.536858e-14	4.50029e-13
ZNF10	ENSG00000256223	2.952649	5.766237e-14	4.678749e-13
MIB2	ENSG00000197530	1.162444	5.922248e-14	4.79921e-13
CYP4F26P	ENSG00000226562	1.857237	6.269284e-14	5.069666e-13
ABHD17A	ENSG00000129968	1.0589	7.072414e-14	5.699779e-13
RP11-742N3.1	ENSG00000227097	2.163554	7.145015e-14	5.750998e-13
LINC00493	ENSG00000232388	1.267432	7.324249e-14	5.892776e-13
SLC25A6	ENSG00000169100	1.250513	7.46887e-14	6.004064e-13
SPSB3	ENSG00000162032	1.30842	7.519874e-14	6.042518e-13
MT-CO3	ENSG00000198938	1.470383	7.917958e-14	6.354361e-13
BLOC1S4	ENSG00000186222	1.150166	8.076449e-14	6.478828e-13
MRPL2	ENSG00000112651	1.015712	8.278498e-14	6.635326e-13
hsa-mir-6723	ENSG00000237973	3.988614	8.895079e-14	7.114571e-13
HSPBAP1	ENSG00000169087	1.79166	9.341538e-14	7.46853e-13
GTF2F2	ENSG00000188342	1.055464	1.051729e-13	8.376931e-13
ARMC5	ENSG00000140691	1.115963	1.074869e-13	8.554092e-13
CTD-2031P19.4	ENSG00000264281	2.881706	1.079095e-13	8.584137e-13
TMEM102	ENSG00000181284	1.36073	1.129353e-13	8.965242e-13
RASGRP2	ENSG00000068831	1.600688	1.148888e-13	9.112724e-13
TMEM115	ENSG00000126062	1.026776	1.185166e-13	9.388756e-13
AC009245.3	ENSG00000230383	2.164966	1.202131e-13	9.519199e-13
ZNF775	ENSG00000196456	1.467186	1.28321e-13	1.012759e-12
SRPR	ENSG00000182934	1.017684	1.31177e-13	1.034015e-12
RP11-304L19.5	ENSG00000260260	1.906899	1.588516e-13	1.245982e-12
TPRG1L	ENSG00000158109	1.073148	1.630784e-13	1.27861e-12
FAM98C	ENSG00000130244	1.300091	1.74643e-13	1.365912e-12
BHLHE40	ENSG00000134107	1.14164	1.845229e-13	1.44082e-12
EVA1B	ENSG00000142694	3.815973	1.980067e-13	1.544209e-12
RP11-641D5.1	ENSG00000213178	1.024372	2.114525e-13	1.645704e-12
FAM219B	ENSG00000178761	1.745724	2.126821e-13	1.654599e-12
TMEM134	ENSG00000172663	1.835022	2.362332e-13	1.83303e-12
JAGN1	ENSG00000171135	1.189555	2.769199e-13	2.142113e-12
KIAA1462	ENSG00000165757	2.449161	2.859641e-13	2.208491e-12
JDP2	ENSG00000140044	1.332493	2.926409e-13	2.257312e-12
PGRMC2	ENSG00000164040	1.150079	3.071837e-13	2.364707e-12
TMOD1	ENSG00000136842	3.707346	3.188492e-13	2.450551e-12
MARCO	ENSG00000019169	2.175404	3.384469e-13	2.595939e-12
BPI	ENSG00000101425	8.742633	3.459119e-13	2.65213e-12
SAMD10	ENSG00000130590	1.555305	3.556062e-13	2.724267e-12
TRABD	ENSG00000170638	1.082971	3.598485e-13	2.755659e-12
CENPBD1	ENSG00000177946	1.572375	3.797846e-13	2.904827e-12
ZNF155	ENSG00000204920	8.321661	3.970995e-13	3.034827e-12
COPG2	ENSG00000158623	1.191492	4.481557e-13	3.416807e-12
ERF	ENSG00000105722	1.029687	4.810425e-13	3.660223e-12
TMEM256	ENSG00000205544	1.396846	4.89261e-13	3.718306e-12
BAD	ENSG00000002330	1.329459	5.009209e-13	3.805402e-12
ACADS	ENSG00000122971	1.009013	5.1383e-13	3.897259e-12
UBE2J2	ENSG00000160087	1.056322	5.263838e-13	3.986134e-12
EBPL	ENSG00000123179	1.144713	5.29113e-13	4.005211e-12
SURF6	ENSG00000148296	1.282578	5.472003e-13	4.135559e-12
GSTO1	ENSG00000148834	1.084367	5.524993e-13	4.170648e-12
CES1P1	ENSG00000228695	2.594751	5.906052e-13	4.444223e-12
RP11-514P8.6	ENSG00000205236	8.475048	5.936317e-13	4.461715e-12
ACCS	ENSG00000110455	8.20602	6.057879e-13	4.549494e-12
HLX	ENSG00000136630	1.681424	6.764746e-13	5.054474e-12
PPAN	ENSG00000130810	1.309691	7.22162e-13	5.389505e-12
GLTPD1	ENSG00000224051	1.269253	7.32929e-13	5.467719e-12
ZNF559	ENSG00000188321	8.237905	7.801208e-13	5.812952e-12
ALKBH7	ENSG00000125652	1.76474	8.133587e-13	6.0488e-12
ABCA7	ENSG00000064687	1.357392	8.343507e-13	6.197662e-12
C1orf35	ENSG00000143793	1.484872	9.058114e-13	6.723243e-12
DNLZ	ENSG00000213221	1.516656	9.068486e-13	6.728323e-12
EPB41L4A-AS1	ENSG00000224032	1.218538	9.087301e-13	6.73966e-12
PPP1R35	ENSG00000160813	1.610607	1.037675e-12	7.663311e-12
SERTAD2	ENSG00000179833	1.045121	1.068215e-12	7.87654e-12
HNRNPA1L2	ENSG00000139675	1.531772	1.102396e-12	8.119152e-12
ZNF316	ENSG00000205903	1.162257	1.117942e-12	8.227292e-12
GCDH	ENSG00000105607	1.163266	1.132751e-12	8.333065e-12
DKFZP761J1410	ENSG00000105520	1.463357	1.139308e-12	8.378069e-12
CLCF1	ENSG00000175505	2.441495	1.250721e-12	9.19381e-12
SHARPIN	ENSG00000179526	1.168827	1.320993e-12	9.699152e-12
COLGALT2	ENSG00000198756	1.832171	1.329392e-12	9.757058e-12
QDPR	ENSG00000151552	1.511038	1.363938e-12	1.000676e-11
RP11-226L15.5	ENSG00000260766	1.933587	1.383776e-12	1.01406e-11
C11orf83	ENSG00000204922	1.481929	1.417345e-12	1.038261e-11
ILF3-AS1	ENSG00000267100	1.690302	1.595308e-12	1.164599e-11
PCBP1	ENSG00000169564	1.580358	1.652709e-12	1.206041e-11
AMN1	ENSG00000151743	2.778988	1.889053e-12	1.37412e-11
LY6E	ENSG00000160932	1.535059	1.889523e-12	1.37412e-11
AC009133.14	ENSG00000238045	4.233042	2.052528e-12	1.490388e-11
MCOLN1	ENSG00000090674	1.774015	2.104376e-12	1.526293e-11
ZNF551	ENSG00000204519	8.317293	2.153415e-12	1.560081e-11
ZNF213	ENSG00000085644	1.346786	2.157738e-12	1.562619e-11
METTL7B	ENSG00000170439	1.233748	2.221444e-12	1.605705e-11
GAPT	ENSG00000175857	1.025462	2.314336e-12	1.670316e-11
AK1	ENSG00000106992	1.608602	2.608357e-12	1.874007e-11
CDC42EP4	ENSG00000179604	1.26999	2.623603e-12	1.883542e-11
CTD-2035E11.5	ENSG00000272144	2.23318	2.625895e-12	1.884477e-11
EPOR	ENSG00000187266	1.194658	2.652448e-12	1.902817e-11
COL23A1	ENSG00000050767	1.070606	2.915525e-12	2.083704e-11
AC092299.8	ENSG00000272098	3.994374	2.943546e-12	2.102155e-11
RP11-638I8.1	ENSG00000272556	3.658522	2.944871e-12	2.102314e-11
C19orf25	ENSG00000119559	1.322513	2.946174e-12	2.102457e-11
RAB40B	ENSG00000141542	2.100699	3.16708e-12	2.255037e-11
C20orf27	ENSG00000101220	1.216152	3.311881e-12	2.352867e-11
ARHGAP4	ENSG00000089820	1.172822	3.558176e-12	2.517525e-11
CEBPE	ENSG00000092067	2.251179	3.587569e-12	2.535499e-11
CITED2	ENSG00000164442	1.19851	3.635036e-12	2.568094e-11
PTMAP5	ENSG00000214182	1.962381	3.907636e-12	2.75354e-11
AAMDC	ENSG00000087884	1.582121	3.928232e-12	2.766009e-11
AL162497.1	ENSG00000255813	8.173224	4.084598e-12	2.870811e-11
RHOB	ENSG00000143878	8.082283	4.10955e-12	2.886221e-11
MINOS1	ENSG00000173436	1.404932	4.585878e-12	3.210115e-11
ICAM4	ENSG00000105371	1.291434	4.698739e-12	3.286415e-11
TMEM105	ENSG00000185332	2.478839	4.818999e-12	3.367119e-11
ZNF653	ENSG00000161914	1.319344	4.844856e-12	3.383945e-11
RP11-53O19.3	ENSG00000272335	1.432803	5.654534e-12	3.933625e-11
SAFB2	ENSG00000130254	1.082393	5.671896e-12	3.944264e-11
AC107983.4	ENSG00000227077	1.352115	5.94523e-12	4.126817e-11
RFX8	ENSG00000196460	2.456512	6.194225e-12	4.293402e-11
TRHDE-AS1	ENSG00000236333	1.742009	6.827937e-12	4.713798e-11
RP11-475N22.4	ENSG00000244300	1.569118	7.297545e-12	5.027081e-11
MFSD12	ENSG00000161091	1.162465	7.310705e-12	5.034328e-11
PAK4	ENSG00000130669	1.413883	7.43821e-12	5.120281e-11
SNHG5	ENSG00000203875	1.048624	7.848068e-12	5.394627e-11
AC004057.1	ENSG00000196656	2.101777	8.130115e-12	5.578446e-11
RAB24	ENSG00000169228	1.559874	8.142126e-12	5.584679e-11
KPTN	ENSG00000118162	1.882844	8.15548e-12	5.591826e-11
C1orf233	ENSG00000228594	1.781993	8.632951e-12	5.908583e-11
JMJD1C-AS1	ENSG00000272767	1.19158	8.971698e-12	6.131625e-11
CENPV	ENSG00000166582	1.23754	9.068928e-12	6.195855e-11
LMTK3	ENSG00000142235	3.788457	9.690298e-12	6.608534e-11
RAP1A	ENSG00000116473	1.050016	9.749938e-12	6.646829e-11
AC010335.1	ENSG00000256989	8.057156	1.063701e-11	7.236048e-11
MESDC1	ENSG00000140406	1.383902	1.06866e-11	7.26719e-11
KSR1	ENSG00000141068	1.031847	1.096681e-11	7.447121e-11
TNFSF14	ENSG00000125735	1.263794	1.13128e-11	7.671139e-11
EIF4EBP3	ENSG00000243056	2.065307	1.138669e-11	7.715754e-11
ZNF688	ENSG00000229809	1.354454	1.159958e-11	7.85722e-11
RPL15P3	ENSG00000212802	1.785942	1.170687e-11	7.92075e-11
ST3GAL4	ENSG00000110080	1.00886	1.208131e-11	8.169023e-11
SH2B2	ENSG00000160999	1.54873	1.224011e-11	8.270533e-11
LAMTOR4	ENSG00000188186	1.291211	1.234834e-11	8.338969e-11
TBC1D10C	ENSG00000175463	1.663971	1.289979e-11	8.700855e-11
LINC00925	ENSG00000255571	1.059543	1.357393e-11	9.142622e-11
PCDHGC3	ENSG00000240184	1.093838	1.405084e-11	9.45049e-11
PBDC1	ENSG00000102390	1.222543	1.43793e-11	9.668001e-11
AC007969.5	ENSG00000233762	2.022162	1.549778e-11	1.03907e-10
DHRS1	ENSG00000157379	1.257566	1.555188e-11	1.041965e-10
COX17	ENSG00000138495	1.132313	1.585305e-11	1.061025e-10
UPF3B	ENSG00000125351	1.23463	1.606533e-11	1.074478e-10
C19orf59	ENSG00000183019	1.351489	1.671543e-11	1.116391e-10
HNRNPA3P6	ENSG00000213300	3.305054	1.695129e-11	1.131748e-10
ELOF1	ENSG00000130165	1.011671	1.749583e-11	1.166878e-10
U91328.20	ENSG00000272065	3.529305	1.764459e-11	1.175156e-10
ANAPC11	ENSG00000141552	1.068649	1.768397e-11	1.177367e-10
HMGN2P5	ENSG00000234664	1.204673	1.785594e-11	1.187987e-10
LINC00116	ENSG00000175701	1.581394	1.848808e-11	1.229187e-10
AC091171.1	ENSG00000256586	8.212564	1.932599e-11	1.283553e-10
FTLP3	ENSG00000226608	1.878974	1.953274e-11	1.296381e-10
SLC25A29	ENSG00000197119	1.382095	1.957887e-11	1.298991e-10
FAM96B	ENSG00000166595	1.183174	2.094782e-11	1.388849e-10
MCAT	ENSG00000100294	1.033509	2.196777e-11	1.45344e-10
SPEF2	ENSG00000152582	7.892202	2.27746e-11	1.505777e-10
ECI1	ENSG00000167969	1.312618	2.302022e-11	1.519908e-10
C9orf66	ENSG00000183784	2.177924	2.347373e-11	1.549315e-10
RABL2B	ENSG00000079974	1.396549	2.40009e-11	1.581919e-10
CRIP1	ENSG00000213145	1.084692	2.746321e-11	1.79893e-10
RAB27A	ENSG00000069974	1.056097	2.773038e-11	1.815807e-10
MAP3K10	ENSG00000130758	1.170222	2.86421e-11	1.874219e-10
C1RL	ENSG00000139178	1.022453	2.950134e-11	1.928459e-10
PLEKHJ1	ENSG00000104886	1.313478	3.248994e-11	2.117287e-10
LENG8	ENSG00000167615	1.132651	3.317586e-11	2.159773e-10
CHCHD1	ENSG00000172586	1.147481	3.384729e-11	2.201979e-10
GADD45A	ENSG00000116717	1.280902	3.426197e-11	2.226678e-10
AC016739.2	ENSG00000218175	1.902057	3.468317e-11	2.252632e-10
RARG	ENSG00000172819	1.042601	3.468496e-11	2.252632e-10
ZDHHC24	ENSG00000174165	1.281572	3.570621e-11	2.315015e-10
COX14	ENSG00000178449	1.130018	3.616727e-11	2.343314e-10
ING2	ENSG00000168556	1.14333	3.687127e-11	2.387305e-10
SLPI	ENSG00000124107	1.996366	3.723949e-11	2.408693e-10
ATP9A	ENSG00000054793	2.034695	3.921835e-11	2.530286e-10
KCNJ14	ENSG00000182324	2.296338	3.922553e-11	2.530286e-10
ZNF845	ENSG00000213799	7.525333	3.956966e-11	2.551621e-10
ROS1	ENSG00000047936	3.483179	4.193629e-11	2.699666e-10
AC022431.1	ENSG00000226221	1.573985	4.376892e-11	2.814792e-10
TMEM208	ENSG00000168701	1.16485	4.666412e-11	2.994922e-10
DNAJA4	ENSG00000140403	7.798173	4.782544e-11	3.06636e-10
HNRNPUL1	ENSG00000105323	1.031205	5.172958e-11	3.305562e-10
EXD2	ENSG00000081177	1.709377	5.181963e-11	3.309974e-10
SNX24	ENSG00000064652	1.518218	5.183334e-11	3.309974e-10
AC002116.8	ENSG00000248101	4.702191	5.290587e-11	3.373943e-10
UBLCP1	ENSG00000164332	1.020509	5.397312e-11	3.436259e-10
CTB-25B13.12	ENSG00000267317	1.058204	5.578906e-11	3.545104e-10
ADCK1	ENSG00000063761	1.573616	5.638075e-11	3.579981e-10
CD52	ENSG00000169442	1.800723	6.058998e-11	3.834483e-10
RP5-1085F17.3	ENSG00000260257	1.941682	6.463828e-11	4.081201e-10
PIGQ	ENSG00000007541	1.141618	6.478627e-11	4.089191e-10
CCDC107	ENSG00000159884	1.151123	6.821605e-11	4.296315e-10
EEFSEC	ENSG00000132394	1.246641	7.137588e-11	4.482857e-10
WDR83	ENSG00000123154	1.18505	7.284409e-11	4.569049e-10
TRMT1	ENSG00000104907	1.054948	7.937535e-11	4.964018e-10
WIZ	ENSG00000011451	1.022784	9.056028e-11	5.630269e-10
MAPKAPK5-AS1	ENSG00000234608	1.122371	9.650425e-11	5.979419e-10
ARTN	ENSG00000117407	1.519784	9.965024e-11	6.165252e-10
DUSP23	ENSG00000158716	1.177252	1.042189e-10	6.433301e-10
PIP4K2C	ENSG00000166908	1.072928	1.062032e-10	6.549426e-10
SLC2A6	ENSG00000160326	1.64478	1.071054e-10	6.600795e-10
RELB	ENSG00000104856	2.246924	1.091252e-10	6.718756e-10
CRELD2	ENSG00000184164	1.15636	1.124716e-10	6.918089e-10
KRT10	ENSG00000186395	1.496486	1.146896e-10	7.047699e-10
BIVM	ENSG00000134897	4.943884	1.243318e-10	7.613225e-10
KRT8	ENSG00000170421	4.45091	1.307957e-10	7.991071e-10
RAB6B	ENSG00000154917	7.625797	1.318318e-10	8.051789e-10
SELO	ENSG00000073169	1.459436	1.366978e-10	8.332973e-10
MRPS26	ENSG00000125901	1.33776	1.392124e-10	8.478129e-10
A1BG	ENSG00000121410	1.861756	1.39761e-10	8.508821e-10
RP11-761N21.2	ENSG00000234287	1.678471	1.417131e-10	8.622162e-10
RPL24P4	ENSG00000181524	2.023421	1.494135e-10	9.076194e-10
FGR	ENSG00000000938	1.557632	1.530724e-10	9.292535e-10
RPS19BP1	ENSG00000187051	1.115482	1.564087e-10	9.486008e-10
RP1-199J3.7	ENSG00000272017	3.010232	1.702988e-10	1.029242e-09
CTC-429P9.3	ENSG00000269044	1.492667	1.716535e-10	1.037101e-09
FBXW4	ENSG00000107829	1.054595	1.74664e-10	1.054287e-09
FP15737	ENSG00000215298	1.513021	1.758395e-10	1.060375e-09
ZNF20	ENSG00000132010	7.790545	1.793255e-10	1.080031e-09
CCT6B	ENSG00000132141	1.740438	1.977357e-10	1.18791e-09
RP11-171I2.2	ENSG00000270574	1.943446	2.040709e-10	1.224041e-09
FBXO17	ENSG00000269190	7.517316	2.13904e-10	1.280603e-09
NUDT14	ENSG00000183828	1.221095	2.450793e-10	1.461737e-09
CTD-2336O2.1	ENSG00000253982	1.550566	2.459523e-10	1.466485e-09
MTND1P23	ENSG00000225972	7.612704	2.574003e-10	1.531391e-09
RP11-234A1.1	ENSG00000242299	1.598785	2.832161e-10	1.680263e-09
AC022007.5	ENSG00000206567	2.450418	2.870009e-10	1.70113e-09
TSPAN32	ENSG00000064201	2.257838	2.986493e-10	1.766877e-09
ZNF777	ENSG00000196453	1.258917	3.115883e-10	1.839563e-09
HESX1	ENSG00000163666	1.906944	3.116105e-10	1.839563e-09
ZMIZ2	ENSG00000122515	1.022404	3.502939e-10	2.060273e-09
CAMTA1	ENSG00000171735	1.170767	3.606585e-10	2.116663e-09
PTGR1	ENSG00000106853	1.71132	4.067355e-10	2.37757e-09
DHRS4	ENSG00000157326	1.242688	4.349208e-10	2.535332e-09
STYXL1	ENSG00000127952	1.032514	4.536909e-10	2.640714e-09
GPR97	ENSG00000182885	6.698712	4.633857e-10	2.695497e-09
C6orf136	ENSG00000204564	1.147315	4.697103e-10	2.730621e-09
PRX	ENSG00000105227	1.443715	4.805547e-10	2.792812e-09
WASH3P	ENSG00000185596	1.347949	4.960602e-10	2.878538e-09
FAM95B1	ENSG00000223839	3.71765	5.056223e-10	2.931349e-09
TUBA4A	ENSG00000127824	1.160964	5.105297e-10	2.9589e-09
CTD-2583A14.11	ENSG00000270804	2.069992	5.499187e-10	3.176568e-09
B9D2	ENSG00000123810	1.132881	5.590404e-10	3.227303e-09
TOX2	ENSG00000124191	3.026376	5.620469e-10	3.243677e-09
TP53I11	ENSG00000175274	5.455689	5.839932e-10	3.362193e-09
TRIM46	ENSG00000163462	1.270711	5.858141e-10	3.369624e-09
AC011899.9	ENSG00000233038	2.840859	6.010244e-10	3.450868e-09
LIME1	ENSG00000203896	1.606082	6.099256e-10	3.497763e-09
NCF1B	ENSG00000182487	1.540284	6.137114e-10	3.517358e-09
SCCPDH	ENSG00000143653	6.546061	6.183711e-10	3.540871e-09
TMOD2	ENSG00000128872	3.231309	6.365979e-10	3.638455e-09
SHISA2	ENSG00000180730	7.409895	6.367488e-10	3.638455e-09
ZNF230	ENSG00000159882	1.265993	6.395625e-10	3.653439e-09
LTB4R	ENSG00000213903	1.143679	6.828637e-10	3.889141e-09
ZNF212	ENSG00000170260	1.249667	7.08397e-10	4.028546e-09
CCDC85C	ENSG00000205476	7.382126	7.1122e-10	4.042188e-09
MPV17L2	ENSG00000254858	1.147457	7.235062e-10	4.108343e-09
FBXW9	ENSG00000132004	1.472458	7.689191e-10	4.357132e-09
METTL23	ENSG00000181038	1.046181	7.735986e-10	4.382347e-09
RP11-349A22.5	ENSG00000257621	1.134433	7.816585e-10	4.425375e-09
HNRNPA1P10	ENSG00000214223	1.801328	7.819407e-10	4.425659e-09
INO80B	ENSG00000115274	1.042033	7.967662e-10	4.504221e-09
CTB-63M22.1	ENSG00000229119	1.305117	8.141479e-10	4.598392e-09
RCE1	ENSG00000173653	1.038893	8.666163e-10	4.884611e-09
ZNF253	ENSG00000256771	5.040393	8.729632e-10	4.917478e-09
MAPK7	ENSG00000166484	1.090318	8.810398e-10	4.960043e-09
RP11-215G15.5	ENSG00000272016	1.142723	9.031665e-10	5.077116e-09
FAM65A	ENSG00000039523	1.861223	9.040589e-10	5.080635e-09
AL590710.1	ENSG00000256225	3.351282	9.292148e-10	5.218329e-09
C21orf2	ENSG00000160226	1.030035	9.445078e-10	5.297022e-09
CFP	ENSG00000126759	2.298476	9.474033e-10	5.310137e-09
SLC19A1	ENSG00000173638	1.478808	9.62436e-10	5.391225e-09
COA5	ENSG00000183513	1.090002	9.723291e-10	5.441847e-09
C17orf89	ENSG00000224877	1.228507	9.788678e-10	5.475228e-09
UBE2S	ENSG00000108106	1.129656	1.001043e-09	5.595978e-09
AMY2B	ENSG00000240038	1.418945	1.015609e-09	5.675742e-09
ZNF844	ENSG00000223547	1.824105	1.06942e-09	5.962483e-09
PLEKHA4	ENSG00000105559	3.267496	1.13609e-09	6.324951e-09
CCL5	ENSG00000161570	1.544184	1.146115e-09	6.375182e-09
TSR3	ENSG00000007520	1.193902	1.159922e-09	6.450098e-09
NACC1	ENSG00000160877	1.112223	1.177613e-09	6.542754e-09
C3orf62	ENSG00000188315	1.234555	1.209068e-09	6.709692e-09
CIDECP	ENSG00000186162	1.269022	1.292073e-09	7.151598e-09
PAFAH1B3	ENSG00000079462	1.016309	1.337698e-09	7.395544e-09
CTNNBIP1	ENSG00000178585	1.276185	1.342904e-09	7.417872e-09
CTD-2186M15.3	ENSG00000272086	1.745873	1.407502e-09	7.747761e-09
NTSR1	ENSG00000101188	1.246117	1.428148e-09	7.847816e-09
RP11-1398P2.1	ENSG00000244459	2.39768	1.434761e-09	7.881884e-09
CTD-2540B15.11	ENSG00000267580	7.474876	1.463903e-09	8.032722e-09
TAZ	ENSG00000102125	1.056117	1.498415e-09	8.215005e-09
IFI6	ENSG00000126709	1.551879	1.569775e-09	8.601282e-09
MYO6	ENSG00000196586	2.15395	1.614039e-09	8.828601e-09
TELO2	ENSG00000100726	1.122465	1.627185e-09	8.895401e-09
SNRNP35	ENSG00000184209	1.183557	1.702115e-09	9.299691e-09
TPTE2P6	ENSG00000205822	3.477137	1.725336e-09	9.423862e-09
SIRPB1	ENSG00000101307	1.344771	1.747826e-09	9.535776e-09
CMC4	ENSG00000182712	1.306432	1.771293e-09	9.6577e-09
STXBP1	ENSG00000136854	1.381387	1.771693e-09	9.6577e-09
MFAP4	ENSG00000166482	1.102636	1.870971e-09	1.01669e-08
MIR4426	ENSG00000231767	1.383324	1.940397e-09	1.053516e-08
FCGRT	ENSG00000104870	1.21122	2.167509e-09	1.174817e-08
MEF2BNB-MEF2B	ENSG00000064489	1.538787	2.421725e-09	1.307403e-08
RP11-353N4.6	ENSG00000269501	1.454517	2.574505e-09	1.384786e-08
MYEOV2	ENSG00000172428	1.020787	2.577966e-09	1.386256e-08
GGACT	ENSG00000134864	2.095006	2.987546e-09	1.598387e-08
NKG7	ENSG00000105374	1.474137	3.04052e-09	1.625817e-08
FCGR1A	ENSG00000150337	1.163848	3.240943e-09	1.731045e-08
POLE4	ENSG00000115350	1.089036	3.246461e-09	1.733506e-08
RGS19	ENSG00000171700	1.060292	3.301071e-09	1.760694e-08
DNAJC30	ENSG00000176410	1.325349	3.34532e-09	1.781803e-08
BAIAP2	ENSG00000175866	1.847264	3.354595e-09	1.786245e-08
RP11-95P2.1	ENSG00000262468	1.894602	3.428513e-09	1.823567e-08
CTSK	ENSG00000143387	1.500338	3.505984e-09	1.862694e-08
TMEM254	ENSG00000133678	1.402327	3.668944e-09	1.94602e-08
ZNF391	ENSG00000124613	1.870874	3.713691e-09	1.968112e-08
AC096772.6	ENSG00000244567	1.92885	3.799916e-09	2.01213e-08
RPL7AP6	ENSG00000242071	1.249046	3.85512e-09	2.039662e-08
STXBP5L	ENSG00000145087	7.225457	3.887943e-09	2.056458e-08
ADAMTSL5	ENSG00000185761	1.918536	3.957688e-09	2.091607e-08
RP11-326L17.1	ENSG00000260685	5.863992	3.966462e-09	2.095663e-08
SIX5	ENSG00000177045	1.650686	4.059012e-09	2.141595e-08
PRDM6	ENSG00000061455	4.695328	4.346158e-09	2.284879e-08
MXRA8	ENSG00000162576	4.452994	4.549413e-09	2.385158e-08
GTPBP3	ENSG00000130299	1.07077	4.662776e-09	2.442577e-08
LTBP3	ENSG00000168056	2.28566	4.77903e-09	2.501415e-08
BCL7C	ENSG00000099385	1.174023	4.85264e-09	2.537854e-08
XAGE1D	ENSG00000204376	1.030716	4.936462e-09	2.580983e-08
C19orf48	ENSG00000167747	1.062625	5.076953e-09	2.652983e-08
CHST14	ENSG00000169105	1.041612	5.162168e-09	2.694558e-08
ZNF668	ENSG00000167394	1.111542	5.425894e-09	2.829121e-08
RPP25L	ENSG00000164967	1.045061	5.512996e-09	2.873751e-08
GTF2IRD1	ENSG00000006704	7.185493	5.814328e-09	3.025037e-08
RHBDD3	ENSG00000100263	1.213215	6.08627e-09	3.159624e-08
RP4-635E18.8	ENSG00000271895	1.931903	6.199967e-09	3.216022e-08
RMI2	ENSG00000175643	1.33665	6.295799e-09	3.263069e-08
VPS9D1	ENSG00000075399	1.174461	6.93925e-09	3.576152e-08
KLHL29	ENSG00000119771	6.805279	7.107304e-09	3.659791e-08
GP1BB	ENSG00000203618	4.386897	7.166146e-09	3.687104e-08
HAUS8	ENSG00000131351	1.065537	7.227085e-09	3.713448e-08
AC007347.1	ENSG00000214696	1.316115	7.726081e-09	3.959175e-08
NFKBIL1	ENSG00000204498	1.073186	7.757147e-09	3.974027e-08
RRS1	ENSG00000179041	1.297363	7.880176e-09	4.033804e-08
SERPINB10	ENSG00000242550	4.518002	8.043109e-09	4.112792e-08
ZXDB	ENSG00000198455	7.195079	8.214075e-09	4.199088e-08
RP11-611L7.1	ENSG00000260054	1.44091	8.716753e-09	4.445699e-08
RP11-864N7.2	ENSG00000227615	1.311274	8.889061e-09	4.527153e-08
RP3-508I15.21	ENSG00000272669	3.547484	8.979586e-09	4.570815e-08
HHLA3	ENSG00000197568	1.468584	9.266175e-09	4.712922e-08
FBXO44	ENSG00000132879	7.028128	9.645308e-09	4.89922e-08
NXF3	ENSG00000147206	1.006269	9.984118e-09	5.061876e-08
EXOSC4	ENSG00000178896	1.029062	1.000434e-08	5.07078e-08
ARFRP1	ENSG00000101246	1.15068	1.054877e-08	5.332556e-08
RPL10AP6	ENSG00000226360	1.658064	1.090374e-08	5.500329e-08
TNFRSF8	ENSG00000120949	1.797803	1.12992e-08	5.690785e-08
DPEP2	ENSG00000167261	1.524753	1.144491e-08	5.759607e-08
TEX30	ENSG00000151287	6.871486	1.145313e-08	5.762225e-08
RAB32	ENSG00000118508	7.312339	1.150406e-08	5.785456e-08
ZNF772	ENSG00000197128	6.772852	1.170472e-08	5.877945e-08
MSRA	ENSG00000175806	1.115241	1.172055e-08	5.884346e-08
HNRNPA1P54	ENSG00000236539	7.002332	1.191924e-08	5.977804e-08
UQCRFS1P1	ENSG00000226085	4.356586	1.208831e-08	6.056224e-08
FAM211A	ENSG00000181350	5.541665	1.279208e-08	6.397045e-08
SLC35F1	ENSG00000196376	6.326468	1.399967e-08	6.977149e-08
LA16c-390E6.5	ENSG00000261641	7.113378	1.456279e-08	7.235102e-08
TMEM255B	ENSG00000184497	3.451151	1.46834e-08	7.288093e-08
LSM10	ENSG00000181817	1.287729	1.473616e-08	7.309812e-08
RP11-1094M14.11	ENSG00000267321	1.351191	1.482934e-08	7.352208e-08
MOSPD3	ENSG00000106330	1.336038	1.493901e-08	7.40273e-08
RP5-857K21.11	ENSG00000198744	4.97979	1.510904e-08	7.481151e-08
GKAP1	ENSG00000165113	1.42648	1.542491e-08	7.62765e-08
RP11-890B15.3	ENSG00000255455	1.337719	1.623829e-08	8.015317e-08
ETHE1	ENSG00000105755	1.204041	1.678704e-08	8.275472e-08
AC012615.1	ENSG00000198683	1.466086	1.709942e-08	8.422934e-08
PRDM8	ENSG00000152784	1.281276	1.723572e-08	8.48569e-08
RP5-1042I8.7	ENSG00000261662	3.775506	1.736763e-08	8.548426e-08
