gene_name	gene_id	log2FoldChange	pvalue	padj
RP11-800A3.4	ENSG00000260401	1.385914	2.892266e-71	1.011708e-69
RPS2P5	ENSG00000240342	1.009738	5.915167e-71	2.053121e-69
GRIK3	ENSG00000163873	1.202675	8.481528e-71	2.925801e-69
DNLZ	ENSG00000213221	1.144741	1.932453e-69	6.535707e-68
DUSP2	ENSG00000158050	1.364155	5.347085e-69	1.792231e-67
RPS2P46	ENSG00000189343	1.173394	2.107393e-68	6.959664e-67
SYNPO	ENSG00000171992	1.406377	2.1877e-67	7.038566e-66
PITX1	ENSG00000069011	1.463178	4.585155e-67	1.468885e-65
CXCL12	ENSG00000107562	2.341042	1.389325e-66	4.388194e-65
EGR3	ENSG00000179388	1.13173	1.514857e-66	4.771268e-65
TSEN15	ENSG00000198860	1.017824	5.937862e-66	1.852036e-64
BYSL	ENSG00000112578	1.07025	1.32237e-65	4.107396e-64
SGK1	ENSG00000118515	1.517356	1.399591e-65	4.335257e-64
ETNK2	ENSG00000143845	1.68767	3.119889e-65	9.59772e-64
SLC26A2	ENSG00000155850	1.273744	3.767032e-65	1.157267e-63
BOP1	ENSG00000170727	1.256536	6.11684e-65	1.866384e-63
SYT8	ENSG00000149043	2.430608	7.749418e-65	2.361312e-63
MYEOV2	ENSG00000172428	1.007941	1.796805e-64	5.430802e-63
PYGL	ENSG00000100504	1.135448	3.312829e-64	9.946016e-63
RARA	ENSG00000131759	1.055305	6.975989e-64	2.066752e-62
CACNA1I	ENSG00000100346	2.836312	1.626453e-63	4.79964e-62
CYP4F22	ENSG00000171954	1.519325	5.416955e-63	1.575759e-61
FJX1	ENSG00000179431	1.1788	6.819426e-63	1.981162e-61
COQ3	ENSG00000132423	1.226021	1.194641e-62	3.44391e-61
WISP2	ENSG00000064205	2.404116	1.236243e-62	3.559271e-61
PGR	ENSG00000082175	1.760296	1.829768e-62	5.24121e-61
AMZ1	ENSG00000174945	1.061256	1.848005e-62	5.279981e-61
FOXO6	ENSG00000204060	1.533239	1.127531e-61	3.16117e-60
EHD2	ENSG00000024422	1.262521	1.475405e-61	4.127357e-60
MPV17L2	ENSG00000254858	1.116477	2.517359e-61	6.996576e-60
MIF	ENSG00000240972	1.121692	4.656106e-61	1.282971e-59
NOTCH1	ENSG00000148400	1.037967	1.224258e-60	3.352826e-59
ASTL	ENSG00000188886	1.684264	1.668163e-60	4.54084e-59
PPP1R14B	ENSG00000173457	1.01249	2.150576e-60	5.832788e-59
SYTL5	ENSG00000147041	1.387454	2.849264e-60	7.69987e-59
SRM	ENSG00000116649	1.248137	9.62853e-60	2.571081e-58
PYCRL	ENSG00000104524	1.021557	1.079938e-58	2.806965e-57
TRIP6	ENSG00000087077	1.124519	2.916154e-58	7.492915e-57
NKD2	ENSG00000145506	1.705091	3.341903e-58	8.557481e-57
TMEM161A	ENSG00000064545	1.193244	4.789698e-58	1.220911e-56
MEX3A	ENSG00000254726	1.545342	1.118964e-57	2.8426e-56
TP63	ENSG00000073282	1.926334	1.151506e-57	2.921962e-56
WDR77	ENSG00000116455	1.046044	1.214172e-57	3.077502e-56
SMARCD3	ENSG00000082014	1.202822	2.172148e-57	5.474739e-56
DGAT2	ENSG00000062282	1.089675	3.418387e-57	8.567714e-56
NAT8L	ENSG00000185818	1.252501	1.44e-56	3.538083e-55
PVT1	ENSG00000249859	1.146648	1.544339e-56	3.786159e-55
TENM4	ENSG00000149256	2.129976	5.883435e-56	1.423753e-54
ECE2	ENSG00000145194	1.03852	1.509239e-55	3.617181e-54
PODXL2	ENSG00000114631	1.031185	6.400382e-54	1.45332e-52
LRFN4	ENSG00000173621	1.535286	2.536247e-53	5.701351e-52
SLC35B4	ENSG00000205060	1.090502	2.728558e-53	6.121401e-52
RP11-57A19.2	ENSG00000246465	1.556429	2.76568e-53	6.198491e-52
SMTNL2	ENSG00000188176	2.269357	3.528868e-53	7.885351e-52
NPM3	ENSG00000107833	1.096324	9.169943e-53	2.030862e-51
ID1	ENSG00000125968	1.013463	9.530313e-52	2.063859e-50
SCNN1G	ENSG00000166828	2.559528	1.056616e-51	2.279387e-50
KCNF1	ENSG00000162975	1.520134	9.336997e-51	1.968835e-49
PITPNM2	ENSG00000090975	1.153012	1.411056e-50	2.967049e-49
ZDHHC14	ENSG00000175048	1.18708	9.249969e-50	1.911008e-48
PARVB	ENSG00000188677	1.575269	1.231476e-49	2.532532e-48
DOK7	ENSG00000175920	1.005034	2.870472e-49	5.844261e-48
P2RY2	ENSG00000175591	1.396955	3.299075e-49	6.698673e-48
LDLRAD3	ENSG00000179241	1.048232	3.698973e-49	7.490336e-48
GSG1L	ENSG00000169181	1.800159	5.289577e-49	1.069199e-47
KCNK12	ENSG00000184261	1.799904	1.175623e-48	2.359336e-47
PCOLCE2	ENSG00000163710	1.891333	1.985055e-48	3.951984e-47
FAM86A	ENSG00000118894	1.005979	1.213539e-47	2.384291e-46
RP11-290F20.1	ENSG00000203999	2.202	1.937277e-47	3.786374e-46
IFITM10	ENSG00000244242	1.350849	9.464673e-47	1.821321e-45
APBA2	ENSG00000034053	1.242406	1.825587e-46	3.483195e-45
DDC	ENSG00000132437	1.669523	9.854223e-46	1.841067e-44
CCDC167	ENSG00000198937	1.324184	1.958584e-44	3.549954e-43
SLC29A4	ENSG00000164638	1.491804	2.173192e-44	3.932584e-43
PMAIP1	ENSG00000141682	1.10474	2.276567e-44	4.113021e-43
C8orf46	ENSG00000169085	1.49663	2.680818e-44	4.831712e-43
TUBA3D	ENSG00000075886	3.360569	3.976319e-44	7.126591e-43
MFSD3	ENSG00000167700	1.101466	3.994337e-44	7.153177e-43
ADCY7	ENSG00000121281	1.9658	5.18604e-44	9.235757e-43
VWF	ENSG00000110799	2.300928	1.824545e-43	3.196085e-42
HSPG2	ENSG00000142798	1.30815	9.882028e-41	1.597701e-39
LINGO1	ENSG00000169783	1.324711	2.202954e-40	3.508634e-39
C1RL	ENSG00000139178	1.686136	2.74242e-40	4.349332e-39
LINC00052	ENSG00000259527	2.826742	1.55085e-39	2.391994e-38
PTGES	ENSG00000148344	1.840631	3.553999e-39	5.403666e-38
SLC18B1	ENSG00000146409	1.347459	4.899168e-39	7.408795e-38
FAIM3	ENSG00000162894	2.602	7.687479e-39	1.153225e-37
KCNK5	ENSG00000164626	1.373954	4.244251e-38	6.221484e-37
SEMA3B	ENSG00000012171	1.492473	5.482477e-38	7.97926e-37
CYP2S1	ENSG00000167600	1.59255	8.784907e-38	1.268699e-36
HPDL	ENSG00000186603	1.825027	2.045964e-37	2.92651e-36
PGLYRP2	ENSG00000161031	2.50269	3.594276e-37	5.082913e-36
CLCN4	ENSG00000073464	1.337736	4.891296e-37	6.88676e-36
BEGAIN	ENSG00000183092	1.452809	1.378173e-36	1.9152e-35
B4GALNT1	ENSG00000135454	1.163796	3.242058e-36	4.44758e-35
PANX2	ENSG00000073150	1.277631	1.128446e-34	1.472487e-33
PGBD5	ENSG00000177614	1.16671	1.33789e-34	1.742749e-33
ADORA2B	ENSG00000170425	1.743442	2.599754e-34	3.361121e-33
FAM171A1	ENSG00000148468	1.807853	4.687928e-34	6.026148e-33
RP11-54O7.1	ENSG00000230699	1.036212	5.127242e-34	6.583332e-33
LRFN1	ENSG00000128011	1.21947	5.158481e-34	6.615877e-33
PRSS27	ENSG00000172382	1.165677	6.034843e-34	7.726594e-33
CD22	ENSG00000012124	1.948087	6.556897e-34	8.380663e-33
SUSD3	ENSG00000157303	2.657896	1.051541e-33	1.332644e-32
GNB4	ENSG00000114450	1.138583	2.760256e-33	3.443726e-32
METTL7B	ENSG00000170439	1.052252	4.331717e-33	5.371472e-32
IGHE	ENSG00000211891	2.047239	5.568128e-33	6.874297e-32
TANGO6	ENSG00000103047	1.04364	1.833105e-31	2.135169e-30
CMTM3	ENSG00000140931	1.006903	2.078592e-31	2.414845e-30
EPDR1	ENSG00000086289	1.155569	5.292964e-31	6.042648e-30
LINC00885	ENSG00000224652	1.206886	1.06311e-30	1.196704e-29
ZNF488	ENSG00000165388	1.299923	1.167495e-30	1.311578e-29
POLR3G	ENSG00000113356	1.054116	1.740598e-30	1.944707e-29
PPARGC1B	ENSG00000155846	1.009498	2.865622e-30	3.17951e-29
LINC00511	ENSG00000227036	1.55955	1.00412e-29	1.096233e-28
ADAMTS7	ENSG00000136378	2.088852	2.245371e-29	2.408037e-28
CCNJL	ENSG00000135083	1.280616	3.928835e-29	4.179528e-28
KCNG1	ENSG00000026559	1.216869	4.087987e-29	4.342665e-28
FLT4	ENSG00000037280	1.192424	8.89797e-29	9.30702e-28
KIF7	ENSG00000166813	1.210998	2.236885e-28	2.300079e-27
GPX2	ENSG00000176153	1.271227	4.740366e-28	4.821304e-27
TMEM37	ENSG00000171227	1.400305	9.061378e-28	9.116997e-27
DLX2	ENSG00000115844	1.089703	1.045256e-27	1.04979e-26
FGD3	ENSG00000127084	1.460482	2.742878e-27	2.707552e-26
GNAZ	ENSG00000128266	1.192485	6.045093e-27	5.876825e-26
MAP6D1	ENSG00000180834	1.197868	9.610581e-27	9.231172e-26
SULT1A2	ENSG00000197165	1.447361	1.130853e-26	1.082044e-25
RIN3	ENSG00000100599	1.066417	1.392008e-26	1.326839e-25
KCNIP3	ENSG00000115041	1.079132	1.797368e-26	1.706702e-25
SNAI1	ENSG00000124216	1.40106	3.219356e-26	3.007366e-25
CHAC2	ENSG00000143942	1.150009	3.85367e-26	3.587971e-25
C16orf74	ENSG00000154102	1.022872	4.057418e-26	3.769856e-25
ARHGDIG	ENSG00000242173	1.444362	7.873768e-26	7.22604e-25
NBPF4	ENSG00000196427	1.389747	1.202511e-25	1.093754e-24
CCDC69	ENSG00000198624	1.155312	6.614067e-25	5.790725e-24
CHST8	ENSG00000124302	1.171556	7.708032e-25	6.717085e-24
RFPL1S	ENSG00000225465	2.241612	1.43081e-24	1.232044e-23
MFAP2	ENSG00000117122	1.035409	2.242038e-24	1.915885e-23
UFSP1	ENSG00000176125	1.234684	2.723958e-24	2.319755e-23
CASC10	ENSG00000204682	1.420431	2.753587e-24	2.343209e-23
NAV2	ENSG00000166833	1.48095	3.978568e-24	3.361426e-23
PKDCC	ENSG00000162878	2.04473	6.383489e-24	5.335095e-23
THBS1	ENSG00000137801	1.074862	6.546638e-24	5.469414e-23
PIK3R2	ENSG00000268173	2.06135	6.639273e-24	5.538564e-23
FSD1	ENSG00000105255	1.590732	8.020317e-24	6.658494e-23
C14orf182	ENSG00000214900	1.318794	9.284523e-24	7.676824e-23
GDPD5	ENSG00000158555	1.200562	1.45894e-23	1.197493e-22
RP11-145M9.4	ENSG00000269728	1.161603	1.677257e-23	1.372173e-22
WNT4	ENSG00000162552	1.74834	4.096861e-23	3.288178e-22
CPM	ENSG00000135678	1.183378	7.692963e-23	6.13062e-22
RASL10B	ENSG00000141150	2.229983	1.288125e-22	1.01393e-21
PRAME	ENSG00000185686	1.305682	1.415832e-22	1.113282e-21
RP11-150O12.3	ENSG00000254290	2.857854	1.442091e-22	1.133136e-21
ASRGL1	ENSG00000162174	1.004326	5.128478e-22	3.934753e-21
TUBA3E	ENSG00000152086	2.975361	6.966807e-22	5.323361e-21
KCNK15	ENSG00000124249	1.257567	1.374431e-21	1.034717e-20
ANO1	ENSG00000131620	1.505578	1.768216e-21	1.322305e-20
TNFAIP2	ENSG00000185215	1.748642	6.187757e-21	4.523387e-20
MGP	ENSG00000111341	1.651317	6.605277e-21	4.825462e-20
UGT2B17	ENSG00000197888	1.552295	7.707504e-21	5.605162e-20
SPNS2	ENSG00000183018	1.637362	7.720554e-21	5.612835e-20
C4orf48	ENSG00000243449	1.008937	9.759286e-21	7.072097e-20
IL1RN	ENSG00000136689	1.319618	1.11927e-20	8.089938e-20
NES	ENSG00000132688	1.093018	1.40134e-20	1.007359e-19
HEG1	ENSG00000173706	1.803391	1.904339e-20	1.359369e-19
DUSP9	ENSG00000130829	1.407559	4.343129e-20	3.041274e-19
RBM24	ENSG00000112183	1.618698	5.943106e-20	4.135864e-19
PIM1	ENSG00000137193	1.046724	1.095707e-19	7.538692e-19
RP11-295K3.1	ENSG00000250644	1.238937	1.624239e-19	1.108342e-18
NFIA	ENSG00000162599	1.115714	1.857289e-19	1.263147e-18
AC005682.5	ENSG00000228649	1.758322	2.105784e-19	1.428689e-18
RP11-414J4.2	ENSG00000261606	2.40814	3.252735e-19	2.192277e-18
SLC22A31	ENSG00000259803	1.721679	3.29067e-19	2.217179e-18
ACTL8	ENSG00000117148	4.105851	3.359016e-19	2.261872e-18
PDCD2L	ENSG00000126249	1.041958	5.035254e-19	3.363376e-18
PSD2	ENSG00000146005	2.055197	6.050369e-19	4.019915e-18
VASH2	ENSG00000143494	1.066239	5.493314e-18	3.50265e-17
TMEM40	ENSG00000088726	1.44629	6.63664e-18	4.216097e-17
HLA-DRB5	ENSG00000198502	1.21043	6.677387e-18	4.239584e-17
FAM78A	ENSG00000126882	1.341968	8.843614e-18	5.573984e-17
NKAIN1	ENSG00000084628	1.60949	8.991203e-18	5.665417e-17
SNX22	ENSG00000157734	1.309576	1.257011e-17	7.87631e-17
NKD1	ENSG00000140807	1.618286	1.395614e-17	8.71318e-17
SEC14L2	ENSG00000100003	1.114333	2.610204e-17	1.608158e-16
CARD9	ENSG00000187796	1.333842	4.031567e-17	2.458905e-16
RP11-453F18__B.1	ENSG00000213468	1.213521	4.530179e-17	2.757025e-16
ALDH3B1	ENSG00000006534	1.426256	5.395241e-17	3.275505e-16
RBPMS2	ENSG00000166831	1.386454	8.310324e-17	5.00335e-16
RAB37	ENSG00000172794	1.256927	1.129438e-16	6.749276e-16
FERMT1	ENSG00000101311	1.622174	1.466415e-16	8.7189e-16
DHRS3	ENSG00000162496	1.083424	2.348115e-16	1.384395e-15
FOXN3-AS1	ENSG00000258920	1.196143	2.677624e-16	1.572885e-15
TMEM173	ENSG00000184584	1.978003	2.770302e-16	1.625201e-15
RCOR2	ENSG00000167771	2.069436	3.18395e-16	1.863e-15
OTOF	ENSG00000115155	2.920176	3.584037e-16	2.094917e-15
GRPR	ENSG00000126010	2.105884	5.047526e-16	2.928243e-15
LAMB3	ENSG00000196878	1.684598	6.742622e-16	3.886526e-15
ADORA1	ENSG00000163485	1.868444	8.313048e-16	4.77092e-15
SEMA3G	ENSG00000010319	1.768438	1.93469e-15	1.087815e-14
ST3GAL3	ENSG00000126091	1.041301	2.344417e-15	1.31097e-14
KCNQ4	ENSG00000117013	1.235784	2.666867e-15	1.486838e-14
P2RX5	ENSG00000083454	2.009723	3.588822e-15	1.990963e-14
NKPD1	ENSG00000179846	1.094982	4.797727e-15	2.646587e-14
STARD8	ENSG00000130052	1.162667	5.650963e-15	3.105057e-14
MAG	ENSG00000105695	1.514259	8.679625e-15	4.734475e-14
SEC14L4	ENSG00000133488	1.542191	1.164384e-14	6.30694e-14
LOXL2	ENSG00000134013	1.271256	1.429252e-14	7.697055e-14
CPLX1	ENSG00000168993	1.043892	2.036138e-14	1.08715e-13
IGSF5	ENSG00000183067	1.014423	2.140645e-14	1.141593e-13
TERT	ENSG00000164362	1.538634	2.17418e-14	1.158651e-13
SH2D3C	ENSG00000095370	2.280224	2.21179e-14	1.178135e-13
GPC2	ENSG00000213420	1.004467	2.492984e-14	1.323208e-13
PRDM1	ENSG00000057657	2.135411	2.56012e-14	1.3582e-13
ADPRH	ENSG00000144843	1.204006	3.53041e-14	1.853692e-13
PADI1	ENSG00000142623	2.512444	3.812568e-14	1.999506e-13
LOXL3	ENSG00000115318	1.192724	6.07888e-14	3.15784e-13
TRNP1	ENSG00000253368	1.305414	7.72805e-14	3.997899e-13
SRCRB4D	ENSG00000146700	1.376759	1.172082e-13	6.010833e-13
GPR124	ENSG00000020181	1.288637	1.626848e-13	8.26564e-13
TMC8	ENSG00000167895	1.192838	1.807859e-13	9.166651e-13
AREG	ENSG00000109321	1.170441	1.856245e-13	9.403497e-13
DUSP13	ENSG00000079393	1.237375	2.514883e-13	1.262614e-12
C2orf50	ENSG00000150873	1.704768	3.642659e-13	1.81181e-12
UCA1	ENSG00000214049	1.930466	4.322918e-13	2.140679e-12
HAS3	ENSG00000103044	1.282681	6.059798e-13	2.974533e-12
KRT13	ENSG00000171401	1.770815	1.413206e-12	6.800162e-12
ALMS1-IT1	ENSG00000230002	1.144427	1.642897e-12	7.86496e-12
IL24	ENSG00000162892	5.059353	1.738286e-12	8.314526e-12
RGS11	ENSG00000076344	1.064318	2.493741e-12	1.183723e-11
MIR3615	ENSG00000266036	2.123734	3.006585e-12	1.415555e-11
PLAT	ENSG00000104368	1.646588	3.567415e-12	1.672864e-11
BCDIN3D-AS1	ENSG00000258057	1.450555	4.654443e-12	2.169915e-11
RP11-253E3.3	ENSG00000250899	1.016065	6.597787e-12	3.035577e-11
SLC25A24P1	ENSG00000241361	1.122243	8.435933e-12	3.863874e-11
RP11-321G12.1	ENSG00000259459	1.455401	1.280457e-11	5.803276e-11
LINC01160	ENSG00000231346	1.657385	1.663293e-11	7.492993e-11
CPLX3	ENSG00000213578	1.984962	1.707544e-11	7.687714e-11
GSTM3	ENSG00000134202	1.149273	2.06048e-11	9.217569e-11
TRIM71	ENSG00000206557	1.839395	2.064556e-11	9.233962e-11
PDIA2	ENSG00000185615	1.139227	2.075155e-11	9.27952e-11
TRIM54	ENSG00000138100	1.599249	2.149853e-11	9.605898e-11
CTSC	ENSG00000109861	2.597292	2.65232e-11	1.177836e-10
EDN2	ENSG00000127129	1.257205	2.783995e-11	1.236065e-10
B3GNT6	ENSG00000198488	3.466048	3.005276e-11	1.330629e-10
THRSP	ENSG00000151365	2.782446	3.319438e-11	1.467414e-10
NPTX1	ENSG00000171246	1.624946	3.325173e-11	1.46966e-10
SLC47A1	ENSG00000142494	1.081681	6.091877e-11	2.655382e-10
ENG	ENSG00000106991	1.162468	6.809659e-11	2.960211e-10
ARTN	ENSG00000117407	1.158226	6.97886e-11	3.031417e-10
RP11-564A8.4	ENSG00000226945	4.594631	8.229922e-11	3.556955e-10
CACNA1G	ENSG00000006283	1.683352	1.260104e-10	5.377833e-10
AC009014.3	ENSG00000271824	2.324803	1.311639e-10	5.592457e-10
CTD-3064M3.3	ENSG00000261655	1.417792	1.370764e-10	5.836792e-10
RP11-20G6.3	ENSG00000260566	1.277578	1.436131e-10	6.105869e-10
SLC27A5	ENSG00000083807	1.322669	1.474296e-10	6.262203e-10
FAM132B	ENSG00000178752	1.215997	2.117864e-10	8.899862e-10
UGT1A6	ENSG00000167165	2.68126	2.199547e-10	9.229304e-10
DGCR5	ENSG00000237517	1.51917	2.43176e-10	1.017136e-09
RP11-58E21.3	ENSG00000258929	1.62781	2.672548e-10	1.114116e-09
ARHGAP22	ENSG00000128805	2.474689	2.903437e-10	1.207102e-09
PNPLA3	ENSG00000100344	1.133615	3.300313e-10	1.367942e-09
GNL3LP1	ENSG00000215032	1.150077	3.502043e-10	1.449684e-09
BTN3A2	ENSG00000186470	1.214978	3.893104e-10	1.606532e-09
CTC-246B18.8	ENSG00000268262	1.611364	4.036097e-10	1.662789e-09
ADORA2A	ENSG00000128271	1.444894	4.564526e-10	1.874644e-09
PTGS1	ENSG00000095303	2.000048	5.972456e-10	2.434182e-09
ZNF521	ENSG00000198795	1.000278	6.402475e-10	2.603774e-09
RP11-696N14.1	ENSG00000246090	1.209923	7.016535e-10	2.846285e-09
TMEM171	ENSG00000157111	1.280999	7.436157e-10	3.009982e-09
S100A9	ENSG00000163220	2.229544	8.107671e-10	3.275301e-09
PRIMA1	ENSG00000175785	1.121395	8.604733e-10	3.466747e-09
CLMP	ENSG00000166250	1.821516	1.258256e-09	5.017162e-09
KLK6	ENSG00000167755	2.439615	2.277489e-09	8.929044e-09
GBX2	ENSG00000168505	1.597987	2.601221e-09	1.015924e-08
LINC00475	ENSG00000225511	1.49495	2.904187e-09	1.130318e-08
USP2-AS1	ENSG00000245248	1.241329	3.154042e-09	1.223744e-08
NEFH	ENSG00000100285	2.36452	3.71197e-09	1.432051e-08
PLAC1	ENSG00000170965	2.566179	3.969619e-09	1.5283e-08
ANKRD29	ENSG00000154065	1.211895	5.829951e-09	2.220543e-08
MICALCL	ENSG00000133808	1.256288	7.741061e-09	2.920225e-08
ETNPPL	ENSG00000164089	1.237391	9.141807e-09	3.440549e-08
TNNI2	ENSG00000130598	3.027617	9.646187e-09	3.621876e-08
MCOLN2	ENSG00000153898	1.05494	1.106294e-08	4.137915e-08
SUMO2P17	ENSG00000248278	1.142544	1.39676e-08	5.19236e-08
DYSF	ENSG00000135636	1.222637	2.06985e-08	7.605141e-08
VTCN1	ENSG00000134258	1.853323	2.251777e-08	8.251983e-08
RASL11A	ENSG00000122035	1.079558	2.277498e-08	8.339436e-08
TRPM5	ENSG00000070985	1.911984	2.456451e-08	8.96984e-08
RND2	ENSG00000108830	1.179386	2.543926e-08	9.278698e-08
SPATA41	ENSG00000189419	1.210807	3.089427e-08	1.121372e-07
IL36RN	ENSG00000136695	1.726029	3.580578e-08	1.29379e-07
ARMCX2	ENSG00000184867	1.504342	3.671198e-08	1.325681e-07
UQCRFS1P1	ENSG00000226085	1.085632	4.025508e-08	1.450591e-07
RP11-73M18.2	ENSG00000256500	1.030465	6.583429e-08	2.338565e-07
AC016700.5	ENSG00000231327	1.120792	8.000559e-08	2.822758e-07
WDFY4	ENSG00000128815	3.566998	9.936541e-08	3.4812e-07
SLC14A1	ENSG00000141469	2.933491	1.545646e-07	5.32943e-07
LAMC3	ENSG00000050555	2.085473	1.801554e-07	6.178603e-07
AATK	ENSG00000181409	1.062426	1.970803e-07	6.734376e-07
