gene_name	gene_id	log2FoldChange	pvalue	padj
SAPCD2	ENSG00000186193	3.272201	0.0001762758	0.02381595
FAM64A	ENSG00000129195	2.889834	0.00018673	0.02478962
HIST1H3H	ENSG00000203813	2.627411	0.0001942099	0.02556036
TRIP13	ENSG00000071539	2.114356	0.0002125692	0.02773368
TTK	ENSG00000112742	2.730309	0.0002161727	0.02773368
ERCC6L	ENSG00000186871	2.641348	0.0002246991	0.02858735
TWIST1	ENSG00000122691	2.594243	0.0002274874	0.0287029
CENPI	ENSG00000102384	2.682642	0.0002332251	0.02918564
HIST2H2AB	ENSG00000184270	2.709381	0.0002420288	0.03002663
POC1A	ENSG00000164087	2.531334	0.0002459388	0.03003798
MELK	ENSG00000165304	2.626272	0.0002745433	0.03314045
AP000695.1	ENSG00000267976	2.894112	0.000275682	0.03314045
PTN	ENSG00000105894	2.698437	0.0002856634	0.03380965
CDCA8	ENSG00000134690	2.598096	0.0002856779	0.03380965
SNORD3B-2	ENSG00000262074	2.199261	0.0002905821	0.03400855
CKAP2L	ENSG00000169607	2.676014	0.0002966862	0.03412672
MUC17	ENSG00000169876	2.937917	0.0002972984	0.03412672
IFIT1	ENSG00000185745	2.890899	0.0003020589	0.03441442
PBK	ENSG00000168078	2.668715	0.000308688	0.03455772
SNORD3B-1	ENSG00000265185	2.220383	0.0003105352	0.03455772
JHDM1D-AS1	ENSG00000260231	2.585181	0.0003111522	0.03455772
RECQL4	ENSG00000160957	2.47955	0.0003123708	0.03455772
PIK3IP1	ENSG00000100100	2.840183	0.0003319206	0.03645634
HIST1H2BL	ENSG00000185130	2.471942	0.0003454686	0.03754208
HIST1H1D	ENSG00000124575	2.350155	0.0003467239	0.03754208
NDC80	ENSG00000080986	2.534052	0.0003599617	0.03868008
IL1A	ENSG00000115008	2.52777	0.0003623012	0.03868008
CHTF18	ENSG00000127586	2.645874	0.0003904216	0.04139283
CCL5	ENSG00000161570	2.58871	0.0004394809	0.04627279
RP11-359E10.1	ENSG00000270607	2.355955	0.0004507932	0.04670747
PTGER3	ENSG00000050628	2.642012	0.0004534034	0.04670747
CDKN3	ENSG00000100526	2.617421	0.0004696045	0.04750899
RP4-798A10.7	ENSG00000261135	2.689665	0.0004698931	0.04750899
SDAD1P1	ENSG00000228451	2.095877	0.0004779654	0.04800722
ADORA2A	ENSG00000128271	2.591825	0.0004839941	0.04805712
RP11-874J12.4	ENSG00000266401	2.561743	0.0004847577	0.04805712
LYPD1	ENSG00000150551	2.447516	0.0005013016	0.04937659
COL4A3	ENSG00000169031	-1.839499	0.0004558467	0.04670747
ZNF473	ENSG00000142528	-2.244508	0.0004506697	0.04670747
MYH10	ENSG00000133026	-1.87583	0.0002918137	0.03400855
BMS1P8	ENSG00000260518	-3.081835	0.0002438791	0.03002663
TAGLN	ENSG00000149591	-2.068865	0.0002158531	0.02773368
ABCC3	ENSG00000108846	-2.156033	0.0001794506	0.02403221
CTAGE4	ENSG00000225932	-3.204817	0.0001648593	0.02267484
AC139100.3	ENSG00000267251	-3.379214	0.0001399155	0.01959715
KIF26B	ENSG00000162849	-2.921673	0.0001353958	0.0191397
LINC00473	ENSG00000223414	-3.086157	0.0001179484	0.01786402
SLC5A3	ENSG00000198743	-2.136225	0.0001153736	0.01779201
CHI3L1	ENSG00000133048	-3.591945	9.254274e-05	0.01456546
ADAMTSL4	ENSG00000143382	-2.657625	8.613187e-05	0.01369766
KCNMA1	ENSG00000156113	-2.215345	8.591387e-05	0.01369766
TGFA	ENSG00000163235	-2.465265	7.157327e-05	0.01174956
RP11-163E9.2	ENSG00000239969	-3.450139	4.166739e-05	0.008052355
SVEP1	ENSG00000165124	-2.966547	3.122952e-05	0.006531248
CCDC80	ENSG00000091986	-2.243225	1.770669e-05	0.003975413
CFB	ENSG00000243649	-3.062095	1.359574e-05	0.003193327
PODN	ENSG00000174348	-3.920372	7.770286e-06	0.002118374
TP53I11	ENSG00000175274	-2.562806	6.276868e-06	0.00177461
ASS1	ENSG00000130707	-2.457245	3.409283e-06	0.001156656
LTF	ENSG00000012223	-4.724592	1.657343e-06	0.0006487862
PKIB	ENSG00000135549	-4.379293	1.267392e-06	0.0005528364
AP001266.1	ENSG00000175827	-5.56657	9.50306e-07	0.0004771049
RP11-572C15.6	ENSG00000272761	-3.274023	3.566493e-07	0.0002094217
ACTA2	ENSG00000107796	-3.007865	9.562206e-08	7.683484e-05
PPL	ENSG00000118898	-4.818583	1.032174e-08	1.212169e-05
MSGN1	ENSG00000151379	-22.53126	2.136009e-09	3.261044e-06
KCND3	ENSG00000171385	-6.241846	1.078407e-09	1.829338e-06
ANXA9	ENSG00000143412	-23.34308	5.65675e-10	1.07952e-06
AC003101.1	ENSG00000228768	-23.50157	4.325035e-10	9.432901e-07
HCP5	ENSG00000206337	-23.67031	3.243503e-10	9.034955e-07
RP11-544I20.2	ENSG00000214770	-23.67031	3.243503e-10	9.034955e-07
RP11-392P7.7	ENSG00000256011	-23.98936	1.871305e-10	9.034955e-07
