gene_name	gene_id	log2FoldChange	pvalue	padj
GGH	ENSG00000137563	1.60389	9.815601e-14	1.311763e-11
EGR1	ENSG00000120738	1.143438	1.864791e-13	2.39843e-11
MIR29A	ENSG00000226380	1.945004	4.954565e-13	6.141506e-11
JARID2	ENSG00000008083	1.275615	5.612436e-13	6.857595e-11
H3F3AP4	ENSG00000235655	1.347983	9.491709e-13	1.143417e-10
HBEGF	ENSG00000113070	2.062708	1.118464e-12	1.337934e-10
UBALD2	ENSG00000185262	2.028222	1.413663e-12	1.679314e-10
ITGA4	ENSG00000115232	1.339543	1.885422e-12	2.209043e-10
RIPK2	ENSG00000104312	1.231929	2.158451e-12	2.511733e-10
TNFAIP3	ENSG00000118503	1.869567	3.429245e-12	3.859254e-10
LHFPL2	ENSG00000145685	1.271982	6.257357e-12	6.817729e-10
HEY1	ENSG00000164683	2.370967	8.350714e-12	8.927957e-10
GRB14	ENSG00000115290	2.271329	1.024613e-11	1.081915e-09
CXCL5	ENSG00000163735	1.686039	1.20589e-11	1.257802e-09
CLDN14	ENSG00000159261	3.21324	1.222702e-11	1.267608e-09
CXCL6	ENSG00000124875	1.503454	1.231119e-11	1.268646e-09
SVIP	ENSG00000198168	1.632867	2.254369e-11	1.998095e-09
ALDH1A1	ENSG00000165092	2.084274	3.320136e-11	2.912526e-09
PTPRK	ENSG00000152894	1.200547	3.715593e-11	3.226342e-09
NPR3	ENSG00000113389	1.743451	3.913425e-11	3.380962e-09
AC026703.1	ENSG00000181495	2.022731	3.947143e-11	3.392956e-09
FOS	ENSG00000170345	1.474506	4.952345e-11	4.152687e-09
CXCL1	ENSG00000163739	1.94531	4.99098e-11	4.164668e-09
RGPD5	ENSG00000015568	2.443812	5.169266e-11	4.292498e-09
NES	ENSG00000132688	1.474192	7.574898e-11	6.141052e-09
PLEK2	ENSG00000100558	1.640855	9.801612e-11	7.871661e-09
KLF6	ENSG00000067082	1.060891	1.282547e-10	1.02043e-08
PLCB1	ENSG00000182621	1.269916	1.473553e-10	1.166972e-08
KSR1	ENSG00000141068	1.360325	1.516642e-10	1.195561e-08
PI16	ENSG00000164530	2.926988	1.771242e-10	1.389856e-08
MEG3	ENSG00000214548	1.702984	1.862727e-10	1.454968e-08
RIMKLB	ENSG00000166532	1.412293	1.899069e-10	1.469931e-08
GLI2	ENSG00000074047	1.409534	2.250753e-10	1.711172e-08
ELTD1	ENSG00000162618	1.095691	3.021224e-10	2.266713e-08
CCL20	ENSG00000115009	2.294238	3.624633e-10	2.661072e-08
TSPYL2	ENSG00000184205	1.17573	4.314193e-10	3.113864e-08
SLC7A2	ENSG00000003989	1.253711	5.040557e-10	3.592657e-08
EPHA7	ENSG00000135333	3.58715	5.314938e-10	3.772503e-08
SCUBE3	ENSG00000146197	2.035964	8.395326e-10	5.721532e-08
NOX4	ENSG00000086991	2.012177	9.442427e-10	6.407472e-08
DOCK4	ENSG00000128512	1.304995	9.514193e-10	6.407472e-08
NIN	ENSG00000100503	1.053515	1.026408e-09	6.885386e-08
RP11-212I21.4	ENSG00000261997	2.98719	1.035305e-09	6.917941e-08
YIPF5	ENSG00000145817	1.05958	1.599009e-09	1.036085e-07
LPHN2	ENSG00000117114	1.639563	1.797888e-09	1.15186e-07
ISG20	ENSG00000172183	2.089537	2.194247e-09	1.395345e-07
CDH2	ENSG00000170558	1.171198	2.375514e-09	1.50502e-07
HEY2	ENSG00000135547	1.92352	4.090412e-09	2.496652e-07
DIRAS3	ENSG00000162595	2.116519	4.231102e-09	2.566568e-07
RP6-91H8.3	ENSG00000269927	2.554437	4.544542e-09	2.733903e-07
ATF3	ENSG00000162772	1.561702	4.554907e-09	2.733903e-07
MAP3K4	ENSG00000085511	1.125982	5.030421e-09	2.998271e-07
B3GNT5	ENSG00000176597	1.395971	6.943985e-09	4.047554e-07
PRR11	ENSG00000068489	1.668419	6.956512e-09	4.047554e-07
TBX3	ENSG00000135111	1.658856	9.353596e-09	5.351258e-07
CCNL1	ENSG00000163660	1.428055	9.886404e-09	5.618499e-07
EPB41L3	ENSG00000082397	1.009962	1.07842e-08	6.10843e-07
BET1	ENSG00000105829	1.040784	1.177938e-08	6.563457e-07
ASPM	ENSG00000066279	1.612339	1.347661e-08	7.412567e-07
SYT14	ENSG00000143469	1.619943	1.426292e-08	7.81992e-07
CDK17	ENSG00000059758	1.092272	2.013395e-08	1.089909e-06
ZNF175	ENSG00000105497	1.215937	2.211819e-08	1.193545e-06
FGF2	ENSG00000138685	1.475746	2.696641e-08	1.441523e-06
PROCR	ENSG00000101000	1.062948	3.021094e-08	1.599964e-06
SETD5-AS1	ENSG00000206573	1.793605	3.342891e-08	1.758349e-06
PID1	ENSG00000153823	1.094265	3.350999e-08	1.758349e-06
ADAM19	ENSG00000135074	1.152582	3.595192e-08	1.880714e-06
PDE3A	ENSG00000172572	1.225455	3.771378e-08	1.954945e-06
LPXN	ENSG00000110031	1.479847	4.48124e-08	2.295093e-06
CTD-3247F14.2	ENSG00000261026	2.852223	4.510516e-08	2.303191e-06
TNFRSF25	ENSG00000215788	2.117403	4.833763e-08	2.446342e-06
NKTR	ENSG00000114857	1.01411	4.936285e-08	2.490858e-06
RAB27B	ENSG00000041353	1.843285	4.999248e-08	2.507834e-06
TUBB3	ENSG00000258947	1.205905	6.237695e-08	3.039943e-06
MT1E	ENSG00000169715	1.564884	6.684112e-08	3.220801e-06
KCNG1	ENSG00000026559	1.3543	7.007578e-08	3.367181e-06
TP53I3	ENSG00000115129	1.585374	7.214219e-08	3.456763e-06
CCL7	ENSG00000108688	2.233808	7.534937e-08	3.600353e-06
POU2F2	ENSG00000028277	1.426759	7.612619e-08	3.627339e-06
FHOD3	ENSG00000134775	1.237761	7.692944e-08	3.655431e-06
MIR146A	ENSG00000253522	2.977119	8.934175e-08	4.175628e-06
IER2	ENSG00000160888	1.121199	9.594675e-08	4.447873e-06
SNORD3D	ENSG00000262202	2.563106	9.917455e-08	4.572722e-06
BMP6	ENSG00000153162	1.09413	1.052982e-07	4.829036e-06
MARCKSL1	ENSG00000175130	1.238782	1.141198e-07	5.219609e-06
LINC00641	ENSG00000258441	1.215339	1.164882e-07	5.299594e-06
COL22A1	ENSG00000169436	1.741453	1.178569e-07	5.347639e-06
HMGB3	ENSG00000029993	1.298889	1.293085e-07	5.805647e-06
TRHDE	ENSG00000072657	1.674667	1.31664e-07	5.89593e-06
TSLP	ENSG00000145777	1.508201	1.332413e-07	5.950979e-06
C12orf55	ENSG00000188596	1.239315	1.520625e-07	6.704074e-06
U3	ENSG00000212195	1.980256	1.618867e-07	7.068684e-06
PDXDC2P	ENSG00000196696	1.648366	1.619855e-07	7.068684e-06
CTD-2207P18.2	ENSG00000258976	2.290517	1.737694e-07	7.525313e-06
SNORD3B-2	ENSG00000262074	1.216028	1.813868e-07	7.815623e-06
E2F7	ENSG00000165891	1.214941	2.1426e-07	9.072109e-06
GPR4	ENSG00000177464	1.269486	2.275977e-07	9.589374e-06
SAT1	ENSG00000130066	1.046726	2.360621e-07	9.915959e-06
TMEM132A	ENSG00000006118	1.07335	2.537429e-07	1.058665e-05
PPP1R15A	ENSG00000087074	1.019557	2.740571e-07	1.132372e-05
MIR24-2	ENSG00000267519	1.959255	2.755875e-07	1.135952e-05
ZNF92	ENSG00000146757	1.194442	2.838285e-07	1.16431e-05
MAP2	ENSG00000078018	1.417404	2.948631e-07	1.195244e-05
AL132709.5	ENSG00000225746	1.330886	3.87005e-07	1.521351e-05
DCBLD2	ENSG00000057019	1.410316	3.872882e-07	1.521351e-05
APOA1	ENSG00000118137	1.654018	4.160549e-07	1.616484e-05
RNVU1-14	ENSG00000207501	2.239241	5.286735e-07	2.027688e-05
KIF20A	ENSG00000112984	1.60303	5.389174e-07	2.062354e-05
SLC16A9	ENSG00000165449	1.648083	6.319588e-07	2.386377e-05
GADD45B	ENSG00000099860	1.094092	6.676491e-07	2.510067e-05
NETO2	ENSG00000171208	1.369273	6.731731e-07	2.525285e-05
AL132709.8	ENSG00000232018	1.978569	7.01222e-07	2.623562e-05
RP11-353N4.6	ENSG00000269501	1.707137	7.453548e-07	2.759749e-05
GDF6	ENSG00000156466	1.839441	8.488738e-07	3.12276e-05
LIMS3L	ENSG00000256671	2.0878	8.59773e-07	3.14931e-05
TMEM107	ENSG00000179029	1.041872	8.987635e-07	3.278091e-05
CASC15	ENSG00000272168	1.308263	9.118293e-07	3.318671e-05
LINC-PINT	ENSG00000231721	1.425472	1.100564e-06	3.893805e-05
CD93	ENSG00000125810	2.263123	1.13586e-06	4.00619e-05
SRPX2	ENSG00000102359	1.014423	1.161432e-06	4.087954e-05
ITGA2	ENSG00000164171	1.256864	1.185446e-06	4.163909e-05
ZC3H12C	ENSG00000149289	1.026036	1.235129e-06	4.311861e-05
SNORD3B-1	ENSG00000265185	1.106036	1.293657e-06	4.497824e-05
KIAA1755	ENSG00000149633	2.255879	1.492362e-06	5.075218e-05
PLEKHG5	ENSG00000171680	1.24423	1.499273e-06	5.088604e-05
NFATC2	ENSG00000101096	2.335675	1.69269e-06	5.722364e-05
PTN	ENSG00000105894	1.681611	1.792916e-06	5.978484e-05
APCDD1L	ENSG00000198768	1.193143	1.81709e-06	6.047304e-05
TPM1	ENSG00000140416	1.267287	1.867074e-06	6.177595e-05
PMEPA1	ENSG00000124225	1.314233	1.9487e-06	6.410475e-05
RNU2-63P	ENSG00000222724	2.054698	2.013971e-06	6.587188e-05
REL	ENSG00000162924	1.006188	2.467105e-06	7.829738e-05
CNTRL	ENSG00000119397	1.217721	2.485248e-06	7.872712e-05
TEAD2	ENSG00000074219	1.049124	2.505595e-06	7.922497e-05
TSC22D3	ENSG00000157514	1.250045	2.647897e-06	8.305669e-05
MFAP3L	ENSG00000198948	1.57	2.651055e-06	8.305669e-05
MMP16	ENSG00000156103	1.200451	2.805943e-06	8.774856e-05
ITGA10	ENSG00000143127	1.732402	2.873899e-06	8.970971e-05
AMIGO2	ENSG00000139211	1.194739	2.998912e-06	9.310233e-05
BDKRB1	ENSG00000100739	1.382706	3.120348e-06	9.622181e-05
RAC2	ENSG00000128340	1.098289	3.326389e-06	0.0001016093
PDE4B	ENSG00000184588	1.40725	3.372196e-06	0.000102642
RGS2	ENSG00000116741	1.043525	3.400165e-06	0.0001029438
KIAA1683	ENSG00000130518	2.158875	3.538822e-06	0.0001067638
CDK2	ENSG00000123374	1.071211	3.661171e-06	0.0001098737
XYLT1	ENSG00000103489	1.032772	3.759314e-06	0.0001120328
GUCY1A2	ENSG00000152402	1.143641	3.844138e-06	0.000113965
PPAP2A	ENSG00000067113	1.141333	3.871839e-06	0.0001144483
RPL7P19	ENSG00000241458	2.729703	3.979209e-06	0.0001173592
CTSS	ENSG00000163131	1.65953	5.104845e-06	0.0001457821
HERC2P9	ENSG00000206149	1.281803	5.323075e-06	0.0001510058
PRDM1	ENSG00000057657	1.202683	6.504834e-06	0.0001821141
ANKRD36C	ENSG00000174501	1.072189	7.110303e-06	0.0001977705
CENPE	ENSG00000138778	1.308711	8.061402e-06	0.0002213457
KCTD12	ENSG00000178695	1.028757	8.101381e-06	0.0002220869
IRAK2	ENSG00000134070	1.242972	8.65319e-06	0.000235703
RP11-909M7.3	ENSG00000271417	1.375067	8.787224e-06	0.0002389734
ZNF844	ENSG00000223547	1.145239	9.835529e-06	0.0002652163
HMGB2	ENSG00000164104	1.025768	9.845221e-06	0.0002652163
JUP	ENSG00000173801	1.203392	1.08185e-05	0.0002882368
RASD1	ENSG00000108551	1.398943	1.2182e-05	0.0003205928
DEPDC1	ENSG00000024526	1.318338	1.240251e-05	0.0003253948
P4HA3	ENSG00000149380	1.287998	1.248443e-05	0.0003270423
NRG1	ENSG00000157168	1.957359	1.395396e-05	0.0003616613
TIE1	ENSG00000066056	1.697163	1.426297e-05	0.000369111
CTAGE4	ENSG00000225932	3.720888	1.510147e-05	0.0003849862
RP11-159D12.2	ENSG00000264112	1.427707	1.557569e-05	0.0003953083
B4GALNT1	ENSG00000135454	1.85083	1.559891e-05	0.0003953109
FBXL21	ENSG00000164616	1.8485	1.56742e-05	0.0003966315
ANKRD36B	ENSG00000196912	1.318639	1.745935e-05	0.0004372762
C11orf95	ENSG00000188070	1.007521	1.955215e-05	0.0004817373
IFNE	ENSG00000184995	1.880628	1.995839e-05	0.0004884237
PTTG1	ENSG00000164611	1.157221	2.232703e-05	0.000540972
RNF144A	ENSG00000151692	1.352354	2.281402e-05	0.00055121
TMEM88	ENSG00000167874	2.523642	2.374096e-05	0.0005727968
GRAMD1B	ENSG00000023171	1.250929	2.417652e-05	0.000580033
KIF14	ENSG00000118193	1.342171	2.984864e-05	0.0007042632
PALM2-AKAP2	ENSG00000157654	1.011931	2.989316e-05	0.0007043422
BCL2A1	ENSG00000140379	2.346188	3.342455e-05	0.0007745667
RNVU1-6	ENSG00000201558	1.646941	3.811771e-05	0.0008682311
AC159540.1	ENSG00000230606	1.393326	3.899057e-05	0.000886382
NEDD9	ENSG00000111859	1.158946	4.096393e-05	0.0009220119
RP11-34P13.13	ENSG00000241860	1.337238	4.143599e-05	0.0009301889
TSPAN13	ENSG00000106537	1.142231	4.301233e-05	0.0009605339
KIF18A	ENSG00000121621	1.067878	4.39432e-05	0.0009736947
TROAP	ENSG00000135451	1.810536	4.645591e-05	0.001018814
GABBR2	ENSG00000136928	1.259656	4.709087e-05	0.001030098
LINC00973	ENSG00000240476	2.373657	4.740878e-05	0.001034406
MIR155HG	ENSG00000234883	2.018471	4.880996e-05	0.001060919
GOLGA6L9	ENSG00000197978	3.100107	4.903143e-05	0.00106438
RP11-138A9.1	ENSG00000271204	1.667521	4.998218e-05	0.001083644
DLGAP5	ENSG00000126787	1.264387	5.131961e-05	0.001107028
C11orf96	ENSG00000187479	1.104421	5.16002e-05	0.001111679
CCNB1	ENSG00000134057	1.028685	5.182912e-05	0.001115206
AC144450.2	ENSG00000203635	3.011952	5.662512e-05	0.001201773
PITPNC1	ENSG00000154217	1.011279	5.869892e-05	0.001242703
CTD-2541J13.1	ENSG00000260578	1.25411	6.026893e-05	0.001271221
SLCO1C1	ENSG00000139155	2.959737	6.243569e-05	0.00131046
ZFP69B	ENSG00000187801	1.202879	6.328156e-05	0.001326586
RP6-99M1.2	ENSG00000270069	1.257433	6.719155e-05	0.001401681
INSIG1	ENSG00000186480	1.127557	6.73273e-05	0.001402802
TMX2-CTNND1	ENSG00000254462	1.993675	7.153894e-05	0.001474392
CTHRC1	ENSG00000164932	1.101838	7.640448e-05	0.001555923
MAPK8IP3	ENSG00000138834	1.006186	7.680894e-05	0.001562299
BCL11A	ENSG00000119866	1.739159	8.729649e-05	0.001744502
RP11-73M18.7	ENSG00000269940	1.263728	8.944643e-05	0.001783299
DGKI	ENSG00000157680	1.079827	9.248677e-05	0.001833231
CTD-2587M2.1	ENSG00000249476	1.764466	9.345192e-05	0.001848079
AC138035.2	ENSG00000238035	1.511877	9.46906e-05	0.001868255
RASL11B	ENSG00000128045	2.561119	9.747448e-05	0.001909964
MATN3	ENSG00000132031	1.59397	0.0001030335	0.002007392
PABPC4L	ENSG00000254535	1.128846	0.0001035039	0.002011435
RP11-274B21.10	ENSG00000271553	2.228262	0.0001035726	0.002011435
FOXS1	ENSG00000179772	2.648996	0.0001089004	0.00209309
NPIPB5	ENSG00000243716	1.177969	0.0001114699	0.002132891
AC003092.1	ENSG00000236453	1.804635	0.0001221664	0.002306599
CHST2	ENSG00000175040	1.164058	0.0001245371	0.002341023
RNVU1-13	ENSG00000212456	1.909384	0.0001309746	0.002445909
GJA5	ENSG00000143140	2.478218	0.0001431871	0.002633719
FIBIN	ENSG00000176971	1.11584	0.0001510558	0.002733885
HMMR	ENSG00000072571	1.12277	0.0001511899	0.002733885
TMC7	ENSG00000170537	1.555742	0.0001524816	0.00275433
MEG8	ENSG00000258399	1.380351	0.0001613874	0.002884737
DLGAP1-AS2	ENSG00000262001	1.344762	0.0001673672	0.002972984
RP11-398E10.1	ENSG00000258998	1.927821	0.0001675654	0.002973416
TCF7	ENSG00000081059	1.587139	0.0001694528	0.00299758
ZNF10	ENSG00000256223	1.1027	0.0001766549	0.003105713
COL7A1	ENSG00000114270	1.094677	0.0001910905	0.003318573
NEK2	ENSG00000117650	1.373588	0.0001924032	0.003337982
CCDC68	ENSG00000166510	1.422061	0.0002235925	0.003801962
ZNF107	ENSG00000196247	1.01554	0.000237466	0.003982445
NPIPB4	ENSG00000185864	1.001613	0.0002398432	0.004010515
RP11-288H12.3	ENSG00000213073	1.455757	0.0002435687	0.004062157
IL7R	ENSG00000168685	1.572358	0.000259344	0.004286317
CSPG4P12	ENSG00000259295	1.311439	0.0002625364	0.004330711
YJEFN3	ENSG00000250067	1.735419	0.0002659226	0.004373916
RNVU1-15	ENSG00000207205	1.693911	0.0002751502	0.004508352
PTENP1	ENSG00000237984	1.071629	0.0002780047	0.004546413
ARNTL	ENSG00000133794	1.044963	0.0002824773	0.00459321
PALM2	ENSG00000243444	1.20406	0.0003116457	0.004989571
RASGRP3	ENSG00000152689	1.788858	0.0003121034	0.004989571
IL33	ENSG00000137033	1.409989	0.000344115	0.005430287
SAPCD2	ENSG00000186193	1.995986	0.0003479003	0.00547991
RMI2	ENSG00000175643	1.137596	0.0003751958	0.005845264
AP002954.3	ENSG00000255176	1.81234	0.0004000701	0.006187703
ZNF69	ENSG00000198429	1.167934	0.0004191652	0.006424947
ECSCR	ENSG00000249751	1.450429	0.0004257746	0.006498051
RFX8	ENSG00000196460	1.762038	0.0004466838	0.006749976
PDE4C	ENSG00000105650	1.903691	0.0004619858	0.006938304
CSF3	ENSG00000108342	1.910082	0.0004770111	0.007126421
CCNB2	ENSG00000157456	1.105677	0.000492955	0.007326228
ZNF492	ENSG00000229676	1.432562	0.0005077406	0.007519836
C9orf47	ENSG00000186354	1.772503	0.0005112957	0.007554314
AC116366.6	ENSG00000234290	1.836994	0.0005452376	0.007930981
CYP2S1	ENSG00000167600	1.119949	0.0005811268	0.008339559
RP11-52A20.2	ENSG00000272033	1.715426	0.000591227	0.008434971
KB-1732A1.1	ENSG00000253669	1.249963	0.0006280507	0.00884577
SOGA3	ENSG00000214338	1.811203	0.0006282948	0.00884577
GDF10	ENSG00000107623	1.844193	0.0006775609	0.009415399
BLM	ENSG00000197299	1.120483	0.00071722	0.009862351
APCDD1L-AS1	ENSG00000231290	1.583025	0.0007302824	0.01001781
RP11-448G15.3	ENSG00000261490	1.298564	0.0007809341	0.01056856
RP11-230G5.2	ENSG00000250748	1.271868	0.0008124375	0.01093435
GATSL3	ENSG00000239282	1.536142	0.0008589284	0.01146087
DYX1C1	ENSG00000256061	1.270742	0.0008758219	0.01164993
FAM13A-AS1	ENSG00000248019	1.449607	0.0009974019	0.01291564
MAP1LC3B2	ENSG00000171471	1.074198	0.001036551	0.01334179
P2RY6	ENSG00000171631	1.160012	0.00112359	0.01427709
RNU1-122P	ENSG00000202408	1.557388	0.001185145	0.01491765
ATP2A3	ENSG00000074370	1.167891	0.001245524	0.01547993
RP11-57K17.1	ENSG00000216809	1.359835	0.001254401	0.0155604
WNT5A	ENSG00000114251	1.01716	0.001266061	0.01567536
BMP2	ENSG00000125845	1.235126	0.001274115	0.01573647
RP11-84A19.4	ENSG00000269967	1.445329	0.001278725	0.01575928
ETV4	ENSG00000175832	1.121747	0.00128893	0.01583939
MMP1	ENSG00000196611	1.233188	0.001294731	0.01588785
RP5-973M2.2	ENSG00000273129	1.352179	0.001329682	0.01623522
AC017002.2	ENSG00000224959	1.023424	0.001337852	0.01632332
MOV10L1	ENSG00000073146	1.118991	0.001364627	0.01661446
ADCY4	ENSG00000129467	1.329862	0.00137538	0.01667417
CDT1	ENSG00000167513	1.14545	0.00140239	0.01694158
FLT1	ENSG00000102755	1.270514	0.001408586	0.01698046
LGALS9	ENSG00000168961	1.489771	0.001416422	0.01704738
RP5-1041C10.3	ENSG00000237788	1.348717	0.001480983	0.01777803
SMC5-AS1	ENSG00000268364	1.090917	0.001557034	0.01849626
RP11-206L10.2	ENSG00000228327	1.078271	0.001571201	0.01857426
ZNF682	ENSG00000197124	1.067795	0.001586028	0.01868661
PI4KAP1	ENSG00000215513	1.30413	0.001586063	0.01868661
GOLGA6L5P	ENSG00000230373	1.249538	0.001586416	0.01868661
RP11-524C21.2	ENSG00000261568	1.247595	0.00162046	0.01898366
DMBT1	ENSG00000187908	1.490232	0.001621369	0.01898366
SYNJ2BP-COX16	ENSG00000258644	1.47727	0.001661795	0.01936421
CNTN1	ENSG00000018236	1.374375	0.001697844	0.01958611
IL11	ENSG00000095752	1.425742	0.001759644	0.0201005
RNU1-85P	ENSG00000200997	1.389304	0.001761408	0.0201005
OCLM	ENSG00000262180	1.354519	0.001872127	0.02109657
RN7SL473P	ENSG00000264508	1.261524	0.001901724	0.02134573
ANKRD18A	ENSG00000180071	1.263223	0.001918025	0.02148504
SLC6A13	ENSG00000010379	1.248572	0.001919033	0.02148504
CCL8	ENSG00000108700	1.376542	0.001958299	0.02188025
LYL1	ENSG00000104903	1.392325	0.002001747	0.02229252
NOTCH4	ENSG00000204301	1.380977	0.002114451	0.02330528
NR4A1	ENSG00000123358	1.047651	0.002148466	0.023589
LCTL	ENSG00000188501	1.267067	0.002247074	0.02448309
ZFP91-CNTF	ENSG00000255073	1.057871	0.002272129	0.02467634
ULK4P2	ENSG00000260128	1.289664	0.002289686	0.02477379
MYB	ENSG00000118513	1.239855	0.002291547	0.02477826
LINC00473	ENSG00000223414	1.143883	0.00240682	0.02558635
DNM3OS	ENSG00000230630	1.117129	0.002412813	0.02561985
ARL5B-AS1	ENSG00000152487	1.339129	0.002437444	0.02583328
PCDHGC5	ENSG00000240764	1.056295	0.002486491	0.02627172
CAPNS2	ENSG00000256812	1.336689	0.002512316	0.02642384
KIAA0408	ENSG00000189367	1.165103	0.002540205	0.02662546
RPL12L3	ENSG00000236992	1.333878	0.002554809	0.02671305
RND1	ENSG00000172602	1.300617	0.002622558	0.02729315
HHIP	ENSG00000164161	1.112566	0.002636437	0.02739909
OLR1	ENSG00000173391	1.207167	0.002677985	0.02769626
SULT1A3	ENSG00000261052	1.195081	0.002695979	0.02781508
RP11-386I14.4	ENSG00000273338	1.291991	0.002705046	0.02789181
RP11-221N13.3	ENSG00000256268	1.145416	0.002719918	0.02802826
AC005534.8	ENSG00000224903	1.019178	0.002751557	0.02828613
PSMD6-AS2	ENSG00000239653	1.066564	0.003167968	0.03150654
CCDC85A	ENSG00000055813	1.223064	0.003189099	0.03164312
VASH2	ENSG00000143494	1.225189	0.00325388	0.0320074
RP5-1180C10.2	ENSG00000230124	1.160211	0.003346588	0.03271242
RP11-169D4.1	ENSG00000227467	1.174872	0.00351488	0.03400765
TNIP3	ENSG00000050730	1.13193	0.003591629	0.03460135
IL1B	ENSG00000125538	1.074796	0.003695229	0.03529346
SIK3-IT1	ENSG00000231865	1.101082	0.003880318	0.03669249
RP3-428L16.2	ENSG00000272841	1.159624	0.003951641	0.03719945
CTB-55B8.1	ENSG00000243538	1.117185	0.004006184	0.03759245
GBP5	ENSG00000154451	1.121817	0.004138282	0.03855635
RN7SL600P	ENSG00000264584	1.016555	0.004532061	0.04155529
EHF	ENSG00000135373	1.036541	0.004655454	0.04233716
RP1-86D1.2	ENSG00000228972	1.108739	0.004689949	0.04256035
FLJ00273	ENSG00000269510	1.107037	0.004722763	0.04269957
RPL21P44	ENSG00000229585	1.01023	0.004733073	0.04277018
SLC37A1	ENSG00000160190	1.046472	0.004785069	0.043147
RP11-142O6.1	ENSG00000266371	1.089873	0.005017994	0.04459107
RP11-873E20.1	ENSG00000267397	1.042003	0.005328049	0.04661974
IFI44L	ENSG00000137959	1.005455	0.005391639	0.04703181
ENKUR	ENSG00000151023	1.043246	0.005404264	0.04706993
RP11-106M3.3	ENSG00000261460	-1.020202	0.00571719	0.04912017
C1orf115	ENSG00000162817	-1.015245	0.005456019	0.04735194
CCDC169	ENSG00000242715	-1.052614	0.005137228	0.0453678
ANXA8	ENSG00000165390	-1.049882	0.005002323	0.0445212
AC007750.5	ENSG00000236841	-1.004021	0.004974519	0.04441342
RP3-430N8.11	ENSG00000269987	-1.094196	0.004921802	0.0440567
PLCXD3	ENSG00000182836	-1.100534	0.004850028	0.04355096
FAM13C	ENSG00000148541	-1.09374	0.004832767	0.04348728
CAMK1D	ENSG00000183049	-1.079626	0.004822568	0.04341834
KCNJ12	ENSG00000184185	-1.072798	0.004715333	0.04268858
ZP3	ENSG00000188372	-1.071869	0.004663407	0.04238695
AL161784.1	ENSG00000267987	-1.120799	0.004309763	0.03984467
GATSL1	ENSG00000183086	-1.056378	0.00427859	0.03964765
NPR1	ENSG00000169418	-1.128801	0.004103207	0.03833395
RP11-379K17.12	ENSG00000268220	-1.097916	0.003978586	0.0374149
SCARNA18	ENSG00000238835	-1.016674	0.003773385	0.03587967
RP11-983P16.4	ENSG00000257337	-1.017468	0.003761182	0.03582338
