gene_name	gene_id	log2FoldChange	pvalue	padj
ROCK1P1	ENSG00000263006	-1.38704	3.317596e-08	2.502659e-07
PALM2-AKAP2	ENSG00000157654	-1.387311	2.653349e-08	2.021806e-07
ASAH2B	ENSG00000204147	-1.050087	2.651556e-08	2.021806e-07
AKNA	ENSG00000106948	-1.196285	1.786298e-08	1.391941e-07
LARP6	ENSG00000166173	-1.2913	1.090706e-08	8.687244e-08
ZNF423	ENSG00000102935	-1.816494	8.876319e-09	7.127162e-08
PPIL6	ENSG00000185250	-1.598359	6.59181e-09	5.371753e-08
ARL4D	ENSG00000175906	-1.048099	5.583646e-09	4.578532e-08
SMKR1	ENSG00000240204	-1.159047	3.445588e-09	2.87902e-08
LYPD6B	ENSG00000150556	-1.042799	3.153432e-09	2.644674e-08
PKIB	ENSG00000135549	-1.609288	2.899153e-09	2.440467e-08
CAPN12	ENSG00000182472	-1.645087	1.894891e-09	1.625336e-08
FAM86JP	ENSG00000171084	-1.561588	1.628253e-09	1.403471e-08
FAM86EP	ENSG00000251669	-1.556018	8.389438e-10	7.412855e-09
FAM86B1	ENSG00000186523	-1.632223	6.563498e-10	5.861614e-09
CYP4F8	ENSG00000186526	-1.514192	4.970836e-10	4.482245e-09
ZP3	ENSG00000188372	-1.184516	4.66576e-10	4.231251e-09
ZP2	ENSG00000103310	-2.106662	4.039174e-10	3.686241e-09
RGS16	ENSG00000143333	-2.722034	3.357508e-10	3.080115e-09
LRRC31	ENSG00000114248	-1.776831	3.307813e-10	3.041574e-09
HLA-DRB1	ENSG00000196126	-2.462392	6.678594e-11	6.547917e-10
ULBP1	ENSG00000111981	-1.850779	4.63941e-11	4.602783e-10
SLC1A6	ENSG00000105143	-1.216072	4.345553e-11	4.327515e-10
LINC00662	ENSG00000261824	-1.129748	1.49155e-11	1.558891e-10
NPM3	ENSG00000107833	-1.018171	5.176561e-13	6.094102e-12
RPP40	ENSG00000124787	-1.345796	4.122621e-13	4.889707e-12
FHL1	ENSG00000022267	-2.170728	3.138616e-13	3.767767e-12
C12orf66	ENSG00000174206	-1.085957	2.119967e-13	2.596099e-12
CAMP	ENSG00000164047	-2.691364	9.923595e-14	1.241155e-12
VPS9D1-AS1	ENSG00000261373	-1.068001	8.309772e-14	1.045922e-12
ACSM3	ENSG00000005187	-2.260622	7.547277e-14	9.537397e-13
MOCOS	ENSG00000075643	-2.22711	4.395994e-14	5.636127e-13
MZB1	ENSG00000170476	-1.25462	4.388993e-14	5.631711e-13
FER1L6	ENSG00000214814	-2.919156	3.456431e-14	4.471335e-13
HRK	ENSG00000135116	-1.601112	2.763501e-14	3.613317e-13
MYCL	ENSG00000116990	-1.422587	2.656059e-15	3.72507e-14
GSTO2	ENSG00000065621	-1.696445	1.691212e-15	2.41032e-14
CCDC113	ENSG00000103021	-1.073036	1.483685e-15	2.124111e-14
SLFN5	ENSG00000166750	-1.278624	8.361131e-16	1.212364e-14
AGPAT9	ENSG00000138678	-1.403962	4.248225e-16	6.211116e-15
DEPTOR	ENSG00000155792	-1.686278	3.92976e-16	5.761465e-15
FJX1	ENSG00000179431	-1.141893	2.664694e-16	3.954336e-15
ABCC2	ENSG00000023839	-1.189823	2.362989e-16	3.526444e-15
RASD1	ENSG00000108551	-1.177366	6.932036e-17	1.068762e-15
RGL1	ENSG00000143344	-2.011082	1.983117e-17	3.171785e-16
RP11-73M18.2	ENSG00000256500	-1.307064	1.056311e-17	1.720743e-16
LHFPL2	ENSG00000145685	-1.266193	8.147092e-19	1.415978e-17
METAP1D	ENSG00000172878	-1.017386	3.196529e-19	5.732033e-18
SNHG8	ENSG00000269893	-1.503754	2.287374e-19	4.143967e-18
SNHG17	ENSG00000196756	-1.140445	2.247007e-19	4.076047e-18
KLHDC7B	ENSG00000130487	-4.309909	1.534823e-19	2.816035e-18
TATDN1	ENSG00000147687	-1.025533	1.498558e-19	2.752688e-18
UBOX5	ENSG00000185019	-1.252717	5.595789e-20	1.056063e-18
ALPK1	ENSG00000073331	-1.185346	2.091218e-20	4.008759e-19
FAM65C	ENSG00000042062	-1.238837	1.627036e-20	3.137939e-19
TRIM16L	ENSG00000108448	-1.285714	5.672455e-21	1.124126e-19
VGF	ENSG00000128564	-1.586902	4.55483e-21	9.083271e-20
LPHN2	ENSG00000117114	-1.027427	1.523406e-21	3.112467e-20
TIMM10	ENSG00000134809	-1.011244	8.016095e-22	1.665707e-20
SNHG5	ENSG00000203875	-1.012903	6.231492e-22	1.30688e-20
TNC	ENSG00000041982	-1.17071	1.996004e-22	4.305821e-21
NDUFAF2	ENSG00000164182	-1.237381	1.229778e-22	2.678447e-21
FHL2	ENSG00000115641	-1.097111	8.465722e-23	1.854028e-21
SLC13A3	ENSG00000158296	-1.291275	6.747678e-23	1.483927e-21
FUT1	ENSG00000174951	-1.13838	5.087667e-23	1.131434e-21
KRT121P	ENSG00000135477	-1.275871	4.553066e-23	1.01397e-21
TRIM16	ENSG00000221926	-1.129062	3.103044e-23	6.969305e-22
WDR74	ENSG00000133316	-1.213116	4.016062e-24	9.310443e-23
NANOS1	ENSG00000188613	-1.467339	7.77987e-27	1.977311e-25
NOB1	ENSG00000141101	-1.01787	1.817251e-27	4.740421e-26
SCN4A	ENSG00000007314	-4.427233	5.76273e-28	1.533564e-26
ETV4	ENSG00000175832	-1.013929	8.392973e-29	2.315232e-27
STK17B	ENSG00000081320	-1.1302	3.329955e-29	9.332126e-28
ATF3	ENSG00000162772	-1.794918	1.40624e-30	4.146445e-29
GPR124	ENSG00000020181	-2.301533	4.251159e-31	1.28215e-29
SLCO5A1	ENSG00000137571	-3.007551	7.883302e-32	2.447533e-30
POPDC3	ENSG00000132429	-1.170157	6.990428e-32	2.174586e-30
IFRD1	ENSG00000006652	-1.033436	2.800096e-33	9.066814e-32
RP11-13A1.1	ENSG00000246363	-1.099279	1.046659e-33	3.452666e-32
ICOSLG	ENSG00000160223	-1.144436	1.511128e-34	5.16786e-33
CHN2	ENSG00000106069	-2.467142	5.681122e-35	1.968378e-33
BVES	ENSG00000112276	-1.37766	6.675574e-36	2.386028e-34
DDC	ENSG00000132437	-3.580114	3.866765e-38	1.493326e-36
TRPV6	ENSG00000165125	-1.015995	3.234204e-38	1.252088e-36
PTPDC1	ENSG00000158079	-1.073957	1.153303e-38	4.520149e-37
KCNG1	ENSG00000026559	-3.591831	1.073151e-38	4.216446e-37
RNF165	ENSG00000141622	-3.678114	1.067933e-38	4.20638e-37
ISCU	ENSG00000136003	-1.000066	1.064921e-38	4.204976e-37
GADD45A	ENSG00000116717	-2.042274	1.910791e-39	7.71823e-38
MARK1	ENSG00000116141	-1.069345	2.606643e-40	1.083296e-38
TIMM44	ENSG00000104980	-1.246193	1.313773e-40	5.503249e-39
LAMP3	ENSG00000078081	-3.48707	4.335476e-44	1.984044e-42
ABCB6	ENSG00000115657	-1.066042	7.08562e-46	3.359093e-44
GPCPD1	ENSG00000125772	-1.180743	3.58845e-48	1.786778e-46
SLC4A8	ENSG00000050438	-1.480283	2.210915e-48	1.104342e-46
PSPH	ENSG00000146733	-1.991119	4.137187e-49	2.113168e-47
ZFAND1	ENSG00000104231	-1.097245	1.085182e-49	5.689662e-48
SLPI	ENSG00000124107	-1.321632	7.303233e-51	3.906736e-49
USP3	ENSG00000140455	-1.032868	1.767144e-55	1.024944e-53
DGAT2	ENSG00000062282	-1.246512	4.755481e-57	2.82016e-55
MYO10	ENSG00000145555	-2.093862	7.562869e-58	4.570628e-56
LGALS12	ENSG00000133317	-2.56196	5.94561e-58	3.624891e-56
KCNMA1	ENSG00000156113	-1.205348	5.288369e-58	3.245583e-56
RNF185	ENSG00000138942	-1.038907	6.338085e-61	4.129927e-59
CBX4	ENSG00000141582	-1.082616	7.388506e-63	4.957186e-61
CDKN1A	ENSG00000124762	-1.22504	2.428549e-63	1.650371e-61
LRRC8D	ENSG00000171492	-1.233691	1.887575e-64	1.299472e-62
LZTS3	ENSG00000088899	-2.703783	1.626555e-64	1.1296e-62
CNOT6LP1	ENSG00000230183	-2.711541	5.884913e-65	4.159898e-63
SLC6A9	ENSG00000196517	-1.936719	1.709328e-65	1.219167e-63
GAB2	ENSG00000033327	-1.145786	8.435604e-66	6.071334e-64
KEL	ENSG00000197993	-2.556912	4.688821e-67	3.469289e-65
GPT2	ENSG00000166123	-1.312567	3.249152e-67	2.415356e-65
ERN1	ENSG00000178607	-1.39361	5.684652e-68	4.306736e-66
RRP12	ENSG00000052749	-1.293673	4.775608e-68	3.635432e-66
MAK16	ENSG00000198042	-1.057098	4.021022e-70	3.215599e-68
TNFRSF10B	ENSG00000120889	-1.262828	1.868293e-71	1.524874e-69
SLC7A1	ENSG00000139514	-1.086589	1.789359e-71	1.468016e-69
GDF15	ENSG00000130513	-2.994495	1.618465e-71	1.334728e-69
ADM2	ENSG00000128165	-2.081771	7.045644e-75	6.096214e-73
S100A9	ENSG00000163220	-3.083837	2.682808e-76	2.359977e-74
TGM1	ENSG00000092295	-2.860712	7.518409e-80	6.921307e-78
ALDH3B2	ENSG00000132746	-1.141102	1.93576e-80	1.813658e-78
ZNF503-AS1	ENSG00000226051	-1.807767	6.698858e-83	6.507345e-81
PABPC1L	ENSG00000101104	-1.081992	1.097352e-83	1.079222e-81
PYCR1	ENSG00000183010	-1.022808	7.75927e-85	7.825496e-83
SLC31A1	ENSG00000136868	-1.178589	1.517858e-88	1.613004e-86
CARS	ENSG00000110619	-1.657033	2.849081e-89	3.048132e-87
VAT1	ENSG00000108828	-1.445555	1.774164e-89	1.911028e-87
ATP2C2	ENSG00000064270	-1.73234	6.368113e-90	6.906349e-88
NUPR1	ENSG00000176046	-1.140353	4.040946e-90	4.412713e-88
MTHFD1L	ENSG00000120254	-2.259613	6.612209e-93	7.373079e-91
ABCA12	ENSG00000144452	-1.449806	4.168005e-96	4.888607e-94
KIF21B	ENSG00000116852	-2.363238	1.114326e-98	1.346888e-96
BEX2	ENSG00000133134	-1.958367	4.177749e-102	5.334715e-100
NEDD4	ENSG00000069869	-1.063406	1.680757e-105	2.255347e-103
ME1	ENSG00000065833	-1.225882	1.358197e-105	1.838094e-103
SESN2	ENSG00000130766	-1.727948	1.486455e-106	2.029011e-104
HEPHL1	ENSG00000181333	-4.767436	1.059086e-109	1.538493e-107
DDIT3	ENSG00000175197	-2.01926	7.071521e-112	1.056325e-109
VEGFA	ENSG00000112715	-1.186568	1.231461e-113	1.949896e-111
ZFAS1	ENSG00000177410	-1.53223	8.688929e-117	1.418356e-114
GAS5	ENSG00000234741	-1.300415	7.845698e-119	1.335793e-116
WARS	ENSG00000140105	-1.345105	4.783978e-121	8.324122e-119
CDSN	ENSG00000204539	-1.737846	1.121897e-125	1.995968e-123
C8orf4	ENSG00000176907	-1.415418	7.18032e-130	1.322014e-127
TCEA1	ENSG00000187735	-1.275028	7.145441e-133	1.346916e-130
DNAJC10	ENSG00000077232	-1.12266	1.5252e-137	2.945124e-135
ATF4	ENSG00000128272	-1.06686	1.046847e-142	2.098199e-140
PHGDH	ENSG00000092621	-1.22815	7.867788e-143	1.597161e-140
TARS	ENSG00000113407	-1.383694	7.073801e-144	1.454631e-141
IDH1	ENSG00000138413	-1.644743	8.85558e-146	1.84499e-143
CHAC1	ENSG00000128965	-3.457415	1.151907e-146	2.431906e-144
RBCK1	ENSG00000125826	-1.277537	5.336196e-148	1.157443e-145
CASP14	ENSG00000105141	-2.19217	1.576511e-149	3.515841e-147
MIR205HG	ENSG00000230937	-2.434101	3.086593e-153	7.187224e-151
CBS	ENSG00000160200	-2.353089	2.789952e-155	6.593448e-153
TRIB3	ENSG00000101255	-1.617812	8.469303e-162	2.095358e-159
DDIT4	ENSG00000168209	-1.332511	1.2156e-166	3.104487e-164
ARHGAP26	ENSG00000145819	-2.599796	2.806032e-168	7.283724e-166
TPD52L1	ENSG00000111907	-1.541738	5.809527e-174	1.559119e-171
SLC1A5	ENSG00000105281	-1.008612	2.496718e-182	6.816041e-180
ARHGEF2	ENSG00000116584	-1.587256	6.55717e-185	1.85404e-182
YARS	ENSG00000134684	-1.275887	2.256656e-191	6.617017e-189
SARS	ENSG00000031698	-1.495712	4.797859e-193	1.433383e-190
LONP1	ENSG00000196365	-1.638066	4.446286e-195	1.353894e-192
STC2	ENSG00000113739	-2.14414	1.998307e-200	6.457385e-198
ABCG1	ENSG00000160179	-2.10664	1.766698e-201	6.081282e-199
AARS	ENSG00000090861	-1.135053	1.722744e-214	6.494745e-212
RNF187	ENSG00000168159	-1.469502	1.453123e-215	5.611891e-213
UNC5B	ENSG00000107731	-1.524096	1.382767e-218	5.761773e-216
CLGN	ENSG00000153132	-2.552819	2.539502e-219	1.08677e-216
EIF4EBP1	ENSG00000187840	-1.269879	4.884948e-222	2.209951e-219
GTPBP2	ENSG00000172432	-1.66992	8.376903e-236	4.01939e-233
FAM129A	ENSG00000135842	-1.774529	3.271347e-237	1.618703e-234
NFE2L1	ENSG00000082641	-1.143747	5.060498e-240	2.584772e-237
KRT81	ENSG00000205426	-1.389855	6.430843e-249	3.636642e-246
IARS	ENSG00000196305	-1.272923	6.265723e-255	3.674499e-252
SHMT2	ENSG00000182199	-1.614378	1.905853e-258	1.257386e-255
SLC3A2	ENSG00000168003	-1.902898	2.058418e-278	1.4815e-275
HSPA9	ENSG00000113013	-1.375023	2.730874e-290	2.162033e-287
ASNS	ENSG00000070669	-2.424696	0	0
PCK2	ENSG00000100889	-2.301746	0	0
SLC7A5	ENSG00000103257	-2.393332	0	0
GARS	ENSG00000106105	-1.848332	0	0
ASS1	ENSG00000130707	-1.931161	0	0
CLCA2	ENSG00000137975	-1.717863	0	0
SLC7A11	ENSG00000151012	-3.813376	0	0
MARS	ENSG00000166986	-1.718248	0	0
KRT86	ENSG00000170442	-1.766629	0	0
XPOT	ENSG00000184575	-1.544127	0	0
