gene_name	gene_id	log2FoldChange	pvalue	padj
LINC00648	ENSG00000259129	1.657663	2.703342e-25	4.24754e-23
HBP1	ENSG00000105856	1.218835	3.689019e-25	5.673494e-23
FBLN5	ENSG00000140092	2.015174	1.573798e-24	2.264969e-22
ARID5B	ENSG00000150347	1.124078	1.709036e-24	2.43724e-22
TXNIP	ENSG00000117289	1.77205	3.874426e-24	5.239493e-22
CCR4	ENSG00000183813	1.208868	2.860845e-23	3.47892e-21
RP11-396K3.1	ENSG00000233369	1.031873	4.75867e-23	5.529575e-21
CBX7	ENSG00000100307	1.34132	6.628088e-23	7.480203e-21
TCP11L2	ENSG00000166046	2.805575	1.875239e-22	2.001148e-20
PLXNB1	ENSG00000164050	1.763539	1.378952e-21	1.303109e-19
HSD17B11	ENSG00000198189	1.21577	1.45487e-21	1.358485e-19
GATS	ENSG00000239521	1.413496	3.995948e-21	3.541493e-19
NR1D2	ENSG00000174738	1.254018	1.148215e-20	9.789159e-19
SOSTDC1	ENSG00000171243	1.500159	2.048109e-20	1.69993e-18
IGBP1	ENSG00000089289	1.039176	2.746282e-20	2.255546e-18
LY9	ENSG00000122224	1.792854	2.762608e-20	2.257137e-18
U3	ENSG00000265369	1.258613	1.946593e-19	1.462403e-17
PIK3IP1	ENSG00000100100	2.124636	4.139777e-19	2.992658e-17
CBLB	ENSG00000114423	1.226588	5.609479e-19	3.940779e-17
GPA33	ENSG00000143167	1.359015	6.447053e-19	4.435742e-17
PIM1	ENSG00000137193	1.570598	9.485964e-19	6.386537e-17
JMY	ENSG00000152409	1.003404	1.002288e-18	6.719186e-17
CCPG1	ENSG00000260916	1.197321	1.051391e-18	7.018371e-17
SDAD1P1	ENSG00000228451	1.882857	1.642326e-18	1.055867e-16
CUBN	ENSG00000107611	1.387351	1.999025e-18	1.279947e-16
PLCL1	ENSG00000115896	1.211991	3.00678e-18	1.886695e-16
ACRBP	ENSG00000111644	2.557954	3.350214e-18	2.085508e-16
SLC12A6	ENSG00000140199	1.621003	5.264491e-18	3.22594e-16
RP11-54O7.1	ENSG00000230699	2.029439	1.057358e-17	6.282872e-16
RP11-690G19.3	ENSG00000266753	1.536443	1.087658e-17	6.438524e-16
RP11-284F21.10	ENSG00000272405	2.064246	2.249407e-17	1.269296e-15
BCAS3	ENSG00000141376	1.093196	4.594467e-17	2.493889e-15
RP11-218M22.1	ENSG00000177406	1.475014	8.258065e-17	4.318142e-15
ZNF862	ENSG00000106479	1.028123	1.415525e-16	7.094356e-15
PDE1B	ENSG00000123360	1.139047	1.614937e-16	7.966514e-15
LMBR1L	ENSG00000139636	1.004085	1.623852e-16	7.985383e-15
SPRY1	ENSG00000164056	1.050023	2.276611e-16	1.102259e-14
TMEM71	ENSG00000165071	1.346736	2.941411e-16	1.387919e-14
KCNA3	ENSG00000177272	1.023328	2.946241e-16	1.387919e-14
C1QTNF6	ENSG00000133466	2.016582	3.805161e-16	1.740279e-14
AC025171.1	ENSG00000215068	1.278235	4.387688e-16	1.989296e-14
RP11-439L8.4	ENSG00000223907	1.005941	6.711523e-16	2.924546e-14
ISG20	ENSG00000172183	1.743314	1.024535e-15	4.391224e-14
RSAD2	ENSG00000134321	1.356961	2.056468e-15	8.357463e-14
AMY2B	ENSG00000240038	1.08465	2.2294e-15	8.944399e-14
FRAT1	ENSG00000165879	1.308981	2.744935e-15	1.092888e-13
ADAM11	ENSG00000073670	2.223006	2.960111e-15	1.163791e-13
ZNF135	ENSG00000176293	1.069971	3.209821e-15	1.255672e-13
ABCA7	ENSG00000064687	1.189818	3.409984e-15	1.329735e-13
VPS9D1	ENSG00000075399	1.574813	4.0986e-15	1.579723e-13
ZNF345	ENSG00000251247	1.208715	5.057269e-15	1.92202e-13
NTNG2	ENSG00000196358	1.187832	1.466117e-14	5.099553e-13
CAPS	ENSG00000105519	1.164655	1.728255e-14	5.919464e-13
GTF2IRD2B	ENSG00000174428	1.317794	1.888076e-14	6.430408e-13
GLTSCR2	ENSG00000105373	1.167614	1.889729e-14	6.430408e-13
FAIM3	ENSG00000162894	2.120402	1.99528e-14	6.745682e-13
TESK2	ENSG00000070759	1.254464	3.395508e-14	1.112011e-12
CDC42BPG	ENSG00000171219	1.35954	3.621426e-14	1.178616e-12
INSR	ENSG00000171105	1.071035	1.402097e-13	4.126586e-12
FAM122C	ENSG00000156500	1.062604	1.532071e-13	4.483882e-12
C5	ENSG00000106804	1.133699	2.388247e-13	6.738208e-12
HDAC5	ENSG00000108840	1.357718	2.841981e-13	7.946907e-12
LPAR2	ENSG00000064547	1.027622	3.302322e-13	9.185024e-12
NLRP1	ENSG00000091592	1.568587	5.046742e-13	1.369693e-11
hsa-mir-6080	ENSG00000215769	1.305873	5.470325e-13	1.479534e-11
CTD-3018O17.3	ENSG00000269834	1.150742	6.641617e-13	1.762894e-11
FCGBP	ENSG00000090920	1.131674	9.941503e-13	2.581993e-11
KANSL1L	ENSG00000144445	1.211874	1.081331e-12	2.785892e-11
SH3BP5-AS1	ENSG00000224660	1.23954	3.700582e-12	8.638545e-11
FAM13A-AS1	ENSG00000248019	1.111668	4.639399e-12	1.065567e-10
PMFBP1	ENSG00000118557	1.014228	1.132935e-11	2.418007e-10
COL7A1	ENSG00000114270	1.435262	1.261609e-11	2.67806e-10
FBXO32	ENSG00000156804	2.646063	2.019022e-11	4.145603e-10
ZSWIM4	ENSG00000132003	1.116214	2.359786e-11	4.788869e-10
C1RL	ENSG00000139178	1.365671	2.376152e-11	4.809639e-10
DYRK1B	ENSG00000105204	1.223356	2.519748e-11	5.054639e-10
CTB-55O6.12	ENSG00000267169	1.22351	2.631898e-11	5.259437e-10
TXK	ENSG00000074966	1.466821	3.053992e-11	6.03375e-10
CCDC146	ENSG00000135205	1.095843	3.866243e-11	7.534131e-10
KIAA1107	ENSG00000069712	1.37505	6.545183e-11	1.232584e-09
NLGN3	ENSG00000196338	1.232791	7.257398e-11	1.353707e-09
RP11-439L8.3	ENSG00000228682	1.15701	1.571203e-10	2.766269e-09
RP11-164J13.1	ENSG00000258461	1.804656	1.697725e-10	2.972344e-09
ADCY10P1	ENSG00000161912	1.172613	3.115219e-10	5.187732e-09
RASSF6	ENSG00000169435	2.061793	4.184484e-10	6.80228e-09
CTD-2228K2.7	ENSG00000225138	1.049155	5.223957e-10	8.379163e-09
ZBTB20	ENSG00000181722	1.956166	5.311287e-10	8.510538e-09
CAPN3	ENSG00000092529	2.156367	5.545399e-10	8.822583e-09
RP13-735L24.1	ENSG00000260423	1.565874	1.238276e-09	1.873175e-08
PLCH2	ENSG00000149527	2.045709	1.300841e-09	1.958378e-08
VNN2	ENSG00000112303	1.120341	1.390092e-09	2.078778e-08
B3GALT4	ENSG00000235863	1.568884	2.205811e-09	3.18624e-08
OLFM3	ENSG00000118733	1.177441	2.859855e-09	4.039856e-08
RP1-90L6.2	ENSG00000223704	1.122847	3.28828e-09	4.593343e-08
GTF2IRD2	ENSG00000196275	1.163202	3.394119e-09	4.73276e-08
FAM228B	ENSG00000219626	1.036132	3.51266e-09	4.873667e-08
ZNF33B	ENSG00000272373	1.075326	3.992954e-09	5.504172e-08
MTURN	ENSG00000180354	1.306917	4.338524e-09	5.943968e-08
ITIH4	ENSG00000055955	1.642332	4.530463e-09	6.185324e-08
TAGLN	ENSG00000149591	1.116171	4.876007e-09	6.628243e-08
CTC-523E23.4	ENSG00000267767	1.776797	5.212344e-09	7.036664e-08
OLFM2	ENSG00000105088	2.568415	6.468892e-09	8.607083e-08
GPR35	ENSG00000178623	1.253592	1.064977e-08	1.367127e-07
RP11-617F23.1	ENSG00000259291	1.123749	2.009147e-08	2.458463e-07
NAV1	ENSG00000134369	1.314344	2.301625e-08	2.79455e-07
ERBB2	ENSG00000141736	1.21716	2.364429e-08	2.861944e-07
HAPLN3	ENSG00000140511	1.64486	2.79554e-08	3.337415e-07
RP11-641A6.2	ENSG00000257495	1.268979	2.91707e-08	3.464048e-07
SEMA6C	ENSG00000143434	1.122123	3.31726e-08	3.897967e-07
RP11-262H14.1	ENSG00000238113	1.095807	3.827994e-08	4.444619e-07
FGF17	ENSG00000158815	1.324182	4.129552e-08	4.763256e-07
MYH15	ENSG00000144821	1.409544	4.634529e-08	5.283565e-07
RAD51-AS1	ENSG00000245849	1.038102	6.064763e-08	6.761759e-07
ZNF185	ENSG00000147394	1.09239	6.547613e-08	7.248582e-07
RP11-46C24.7	ENSG00000259877	1.037511	8.959483e-08	9.699615e-07
PCSK4	ENSG00000115257	1.095816	9.293279e-08	9.99888e-07
LOXL2	ENSG00000134013	1.266664	9.495951e-08	1.020294e-06
TP53INP1	ENSG00000164938	1.498589	9.73969e-08	1.043624e-06
SMPD1	ENSG00000166311	1.490064	9.76213e-08	1.044601e-06
ERVFRD-1	ENSG00000244476	2.315144	9.954839e-08	1.062324e-06
PLXDC1	ENSG00000161381	1.521685	1.211588e-07	1.265391e-06
ZFHX2	ENSG00000136367	1.145677	1.296769e-07	1.346288e-06
RP11-439E19.10	ENSG00000260855	1.19524	1.349382e-07	1.39537e-06
DNAH10OS	ENSG00000250091	1.58503	1.415439e-07	1.455999e-06
GIPR	ENSG00000010310	1.400085	1.492459e-07	1.529209e-06
HHAT	ENSG00000054392	1.629616	1.684824e-07	1.708457e-06
RP11-443P15.2	ENSG00000171658	1.968128	1.820703e-07	1.829684e-06
AVIL	ENSG00000135407	1.62457	2.49641e-07	2.439949e-06
CLIP2	ENSG00000106665	1.243581	2.523087e-07	2.462953e-06
MIAT	ENSG00000225783	1.700659	2.622663e-07	2.555386e-06
COLQ	ENSG00000206561	1.111516	2.657208e-07	2.585833e-06
RP11-305P22.9	ENSG00000272259	1.206138	3.354927e-07	3.187689e-06
BDNF-AS	ENSG00000245573	1.37071	3.533524e-07	3.349268e-06
AC159540.1	ENSG00000230606	1.472376	3.946994e-07	3.687701e-06
C19orf71	ENSG00000183397	2.000695	3.951257e-07	3.689486e-06
CTSO	ENSG00000256043	2.018389	4.261799e-07	3.962943e-06
CTC-523E23.1	ENSG00000261754	1.324019	4.82879e-07	4.443931e-06
ZNF610	ENSG00000167554	1.271145	6.43975e-07	5.752867e-06
COL23A1	ENSG00000050767	1.639858	6.799651e-07	6.036566e-06
RNF125	ENSG00000101695	1.134602	1.044372e-06	8.932965e-06
GPR146	ENSG00000164849	1.94608	1.080529e-06	9.207095e-06
SPAG8	ENSG00000137098	1.659889	1.097908e-06	9.339957e-06
TRIM73	ENSG00000178809	1.25648	1.217946e-06	1.0272e-05
TNFRSF13C	ENSG00000159958	1.402993	1.218855e-06	1.027415e-05
DNM1P47	ENSG00000259660	1.163508	1.222571e-06	1.029993e-05
PYGM	ENSG00000068976	1.037602	1.343277e-06	1.122044e-05
RHEBL1	ENSG00000167550	1.074827	1.528819e-06	1.260914e-05
AJ271736.10	ENSG00000270726	1.842557	1.718924e-06	1.407347e-05
CELF6	ENSG00000140488	1.579422	2.187503e-06	1.751678e-05
CDRT4	ENSG00000239704	1.483279	2.190708e-06	1.752455e-05
RP13-104F24.1	ENSG00000266820	1.054488	2.253193e-06	1.797856e-05
QRICH2	ENSG00000129646	1.046279	2.872598e-06	2.254249e-05
RP11-553L6.5	ENSG00000259976	1.312363	3.004084e-06	2.350755e-05
TNXB	ENSG00000168477	1.620822	3.347121e-06	2.591624e-05
RP4-565E6.1	ENSG00000227733	1.251172	3.451437e-06	2.659268e-05
SHISA2	ENSG00000180730	1.013217	3.687799e-06	2.820623e-05
RP11-160E2.11	ENSG00000262292	1.447281	5.561376e-06	4.070989e-05
LINC00954	ENSG00000228784	1.568756	7.176892e-06	5.122107e-05
CACNA1H	ENSG00000196557	1.18126	8.148016e-06	5.732958e-05
RP11-284F21.9	ENSG00000272068	1.628972	1.152373e-05	7.82471e-05
RP11-894P9.1	ENSG00000246451	1.619076	1.207196e-05	8.15208e-05
IFIT2	ENSG00000119922	1.007486	1.27856e-05	8.582273e-05
BMF	ENSG00000104081	1.137042	1.360602e-05	9.059322e-05
ANKRD24	ENSG00000089847	1.276502	1.37037e-05	9.112756e-05
OSER1-AS1	ENSG00000223891	1.499016	1.440174e-05	9.548607e-05
CTD-2035E11.5	ENSG00000272144	1.122774	1.650997e-05	0.0001081837
CLEC18C	ENSG00000157335	1.202107	1.666419e-05	0.0001090577
RP11-170N16.3	ENSG00000273007	1.237618	1.742399e-05	0.0001133209
CTSF	ENSG00000174080	1.439719	1.769014e-05	0.0001146716
TMEM86A	ENSG00000151117	1.516058	1.849976e-05	0.000119328
ADCYAP1	ENSG00000141433	1.033723	2.206678e-05	0.0001389092
TMEM9B-AS1	ENSG00000254860	1.040598	2.379576e-05	0.0001486382
AC068039.4	ENSG00000228389	1.188668	2.392616e-05	0.0001492362
HIST1H2AC	ENSG00000180573	1.029598	2.61312e-05	0.0001614494
YPEL3	ENSG00000090238	1.454355	2.703225e-05	0.0001666228
HIST2H4A	ENSG00000183941	1.075007	2.801319e-05	0.0001721955
CCR9	ENSG00000173585	1.073779	3.001871e-05	0.0001829462
NOL3	ENSG00000140939	1.013801	3.407615e-05	0.0002050451
CCDC154	ENSG00000197599	1.209694	3.919971e-05	0.0002315233
RP11-284F21.7	ENSG00000229953	1.309772	5.934874e-05	0.0003369539
TMEM254-AS1	ENSG00000230091	1.062451	7.160077e-05	0.0003987225
RP11-927P21.5	ENSG00000263647	1.057134	7.379046e-05	0.0004085955
MDGA1	ENSG00000112139	1.252153	7.913004e-05	0.0004357013
RP11-301G19.1	ENSG00000227706	1.152054	9.51422e-05	0.0005129156
RFTN2	ENSG00000162944	1.061295	0.0001068033	0.0005695294
RP11-348P10.2	ENSG00000272077	1.07277	0.0001445987	0.0007437115
RCVRN	ENSG00000109047	1.038715	0.0001613781	0.0008192679
KLF2	ENSG00000127528	1.126579	0.0001617364	0.0008208213
YPEL4	ENSG00000166793	1.080688	0.0001834514	0.0009194255
AC005786.7	ENSG00000267436	1.03203	0.0001983573	0.0009887612
CFHR3	ENSG00000116785	1.028129	0.0002053993	0.001021915
TRIM74	ENSG00000155428	1.082506	0.00020935	0.001036462
DEPTOR	ENSG00000155792	1.068334	0.0002275967	0.001116071
SPAG5-AS1	ENSG00000227543	1.026803	0.0002554044	0.001238877
RP1-43E13.2	ENSG00000230424	1.016452	0.0002697948	0.001302638
BCYRN1	ENSG00000236824	-1.137994	0.0001494309	0.0007640557
IRF8	ENSG00000140968	-1.003207	3.138161e-05	0.0001901435
FJX1	ENSG00000179431	-1.407683	2.881359e-05	0.0001764931
SPRY4	ENSG00000187678	-1.147494	2.873953e-05	0.0001761082
SIK1	ENSG00000142178	-1.027374	2.170493e-05	0.000136961
GCSHP5	ENSG00000224837	-1.323485	5.329452e-06	3.931977e-05
SCD	ENSG00000099194	-1.104215	2.892379e-06	2.266371e-05
MICALCL	ENSG00000133808	-1.47019	2.260514e-06	1.80278e-05
GLRX2	ENSG00000023572	-1.068219	6.309997e-08	7.010263e-07
MSMO1	ENSG00000052802	-1.539449	1.800146e-08	2.223535e-07
AC004797.1	ENSG00000229944	-1.003234	1.790743e-08	2.213663e-07
AP001468.1	ENSG00000235878	-1.346025	1.110105e-08	1.416943e-07
CHCHD10	ENSG00000250479	-1.00363	5.054365e-09	6.852881e-08
LSS	ENSG00000160285	-1.558536	2.773282e-09	3.933497e-08
LGMN	ENSG00000100600	-1.057211	2.478258e-09	3.543887e-08
DDN	ENSG00000181418	-1.821372	4.673391e-10	7.557885e-09
STARD4	ENSG00000164211	-1.014632	3.142134e-10	5.215942e-09
HMGCS1	ENSG00000112972	-2.141807	2.435505e-10	4.130354e-09
TNFRSF8	ENSG00000120949	-1.407393	1.557931e-10	2.745985e-09
METTL1	ENSG00000037897	-1.064655	9.282952e-11	1.705172e-09
S100A4	ENSG00000196154	-1.032394	5.112878e-11	9.781186e-10
C15orf38-AP3S2	ENSG00000250021	-8.590051	3.104476e-11	6.125776e-10
ISOC2	ENSG00000063241	-1.058873	1.275684e-11	2.704278e-10
ASPHD1	ENSG00000174939	-1.310976	8.805699e-12	1.926569e-10
SDF2L1	ENSG00000128228	-1.077248	7.658695e-12	1.68976e-10
RASAL1	ENSG00000111344	-1.542763	5.050438e-12	1.143236e-10
SRM	ENSG00000116649	-1.104673	4.718715e-12	1.081043e-10
RPP40	ENSG00000124787	-1.045369	2.436436e-12	5.934841e-11
IFI30	ENSG00000216490	-2.295088	9.064425e-13	2.37782e-11
IGHV4-59	ENSG00000224373	-1.01568	5.703398e-13	1.526778e-11
LCN10	ENSG00000187922	-1.536706	5.687635e-13	1.525161e-11
MRM1	ENSG00000129282	-1.321496	1.718231e-13	4.945667e-12
GBE1	ENSG00000114480	-1.010583	6.913886e-14	2.177874e-12
FDPS	ENSG00000160752	-1.163007	5.776186e-14	1.834231e-12
PUS7	ENSG00000091127	-1.031568	1.264837e-14	4.489026e-13
LIMA1	ENSG00000050405	-1.018866	1.220024e-14	4.359571e-13
EIF4EBP1	ENSG00000187840	-1.04329	4.888884e-15	1.865984e-13
CD300A	ENSG00000167851	-1.072794	1.500304e-15	6.209834e-14
FDFT1	ENSG00000079459	-1.2219	1.222582e-15	5.127979e-14
LDHAP4	ENSG00000214110	-1.333734	1.051806e-15	4.495826e-14
C20orf27	ENSG00000101220	-1.048149	7.991589e-16	3.434632e-14
NOP16	ENSG00000048162	-1.113785	7.62382e-16	3.294624e-14
CLUH	ENSG00000132361	-1.169398	4.671386e-16	2.105748e-14
CCDC58	ENSG00000160124	-1.003323	1.282607e-16	6.469535e-15
CAMKK1	ENSG00000004660	-1.283919	1.132347e-16	5.767248e-15
CAMKV	ENSG00000164076	-2.221148	1.100167e-16	5.639972e-15
EIF2B3	ENSG00000070785	-1.057755	8.094676e-17	4.246862e-15
MANF	ENSG00000145050	-1.131031	7.624698e-17	4.013713e-15
CD3EAP	ENSG00000117877	-1.275185	4.830774e-17	2.613115e-15
MRPL4	ENSG00000105364	-1.082748	4.1289e-17	2.256796e-15
ELOVL6	ENSG00000170522	-1.131242	3.619892e-17	1.99948e-15
PNO1	ENSG00000115946	-1.010784	2.672476e-17	1.486636e-15
HMGCR	ENSG00000113161	-1.323461	2.636932e-17	1.472084e-15
ALDH1B1	ENSG00000137124	-1.252913	2.087196e-17	1.186299e-15
PRDX4	ENSG00000123131	-1.061149	1.967169e-17	1.12624e-15
GPATCH4	ENSG00000160818	-1.084905	1.390748e-17	8.16101e-16
NSDHL	ENSG00000147383	-1.226332	5.49099e-19	3.897609e-17
FASN	ENSG00000169710	-1.091575	3.784302e-19	2.761132e-17
MICAL2	ENSG00000133816	-1.018788	3.493323e-19	2.572759e-17
ADK	ENSG00000156110	-1.107428	2.680592e-19	1.992912e-17
IDI1	ENSG00000067064	-1.35662	1.94838e-19	1.462403e-17
ACAT1	ENSG00000075239	-1.001629	1.50104e-19	1.143049e-17
GCSH	ENSG00000140905	-1.076475	6.188717e-20	4.85412e-18
POLR1B	ENSG00000125630	-1.110649	4.816294e-20	3.835188e-18
UTP20	ENSG00000120800	-1.1089	2.116216e-20	1.747215e-18
MVD	ENSG00000167508	-1.499809	1.279497e-20	1.079111e-18
NOLC1	ENSG00000166197	-1.00195	1.850083e-21	1.713852e-19
KIAA0020	ENSG00000080608	-1.096275	1.428127e-21	1.341498e-19
BOLA3	ENSG00000163170	-1.3675	9.659271e-22	9.353394e-20
POLR3G	ENSG00000113356	-1.514676	6.920838e-22	6.87134e-20
IPO4	ENSG00000196497	-1.028632	5.32853e-22	5.392816e-20
CYCS	ENSG00000172115	-1.016331	2.091071e-22	2.216394e-20
TIMM10	ENSG00000134809	-1.011831	1.19858e-22	1.305703e-20
MMAB	ENSG00000139428	-1.153881	8.98391e-23	9.92469e-21
SQLE	ENSG00000104549	-1.225694	3.501647e-23	4.193155e-21
FARSB	ENSG00000116120	-1.044831	1.140766e-23	1.46682e-21
DHCR24	ENSG00000116133	-1.01956	9.168795e-24	1.188685e-21
SLC25A19	ENSG00000125454	-1.065719	8.809924e-24	1.151677e-21
CCDC86	ENSG00000110104	-1.333893	4.939684e-24	6.566849e-22
NANP	ENSG00000170191	-1.114192	2.55875e-24	3.583849e-22
CYP51A1	ENSG00000001630	-1.56114	1.140168e-24	1.671572e-22
NANS	ENSG00000095380	-1.257129	9.293582e-26	1.518629e-23
IFRD2	ENSG00000214706	-1.052117	6.050597e-26	1.009742e-23
RRP9	ENSG00000114767	-1.138913	5.061019e-26	8.536796e-24
WDR46	ENSG00000227057	-1.005679	3.214267e-26	5.480674e-24
PAK1IP1	ENSG00000111845	-1.23454	2.166638e-26	3.818881e-24
HSPA5	ENSG00000044574	-1.609959	1.388795e-26	2.533259e-24
CIRH1A	ENSG00000141076	-1.056732	6.182959e-27	1.141083e-24
HSP90B1	ENSG00000166598	-1.133392	3.947379e-27	7.37173e-25
EBNA1BP2	ENSG00000117395	-1.206729	1.890451e-27	3.616525e-25
MVK	ENSG00000110921	-1.793686	5.975278e-28	1.186509e-25
MRPL12	ENSG00000262814	-1.197691	2.88534e-28	6.116532e-26
GNL3	ENSG00000163938	-1.060845	2.0659e-28	4.629682e-26
RRP12	ENSG00000052749	-1.538919	1.767026e-28	4.017295e-26
NLN	ENSG00000123213	-1.309858	9.513895e-29	2.227529e-26
TOMM40	ENSG00000130204	-1.119287	8.420631e-29	2.001431e-26
ACAT2	ENSG00000120437	-1.672428	3.753626e-29	9.058943e-27
SLIRP	ENSG00000119705	-1.15663	1.861145e-29	4.561842e-27
DDX21	ENSG00000165732	-1.161942	1.715387e-29	4.331036e-27
PYCR1	ENSG00000183010	-1.288676	9.286797e-30	2.388229e-27
TFRC	ENSG00000072274	-1.180301	7.693393e-30	2.011438e-27
MRTO4	ENSG00000053372	-1.30246	5.914115e-31	1.784129e-28
DHCR7	ENSG00000172893	-1.615448	1.206352e-31	4.026394e-29
ENO1	ENSG00000074800	-1.002787	9.643603e-32	3.288678e-29
PWP2	ENSG00000241945	-1.036904	6.397528e-32	2.230178e-29
ATP5G1	ENSG00000159199	-1.497234	5.926264e-33	2.112848e-30
RPF2	ENSG00000197498	-1.23242	4.806986e-33	1.753655e-30
LDHA	ENSG00000134333	-1.198399	1.795619e-33	6.706636e-31
FKBP4	ENSG00000004478	-1.10357	4.169869e-35	1.635319e-32
SLC39A14	ENSG00000104635	-1.374504	3.543304e-35	1.425226e-32
PRMT1	ENSG00000126457	-1.0617	2.673072e-35	1.13331e-32
DCTPP1	ENSG00000179958	-1.103658	2.256183e-36	1.040963e-33
PGAM1	ENSG00000171314	-1.014955	2.108783e-37	1.067112e-34
PHB	ENSG00000167085	-1.235442	5.519026e-38	2.885898e-35
DDIT4	ENSG00000168209	-1.191252	3.328886e-38	1.800698e-35
DAB2IP	ENSG00000136848	-1.744236	6.995871e-39	4.572676e-36
NME1	ENSG00000239672	-1.566678	3.239664e-39	2.209592e-36
HSPA9	ENSG00000113013	-1.166678	7.797261e-40	5.559801e-37
VARS	ENSG00000204394	-1.288892	2.772984e-40	2.071419e-37
HSPD1	ENSG00000144381	-1.020396	6.341566e-42	5.235797e-39
TPI1	ENSG00000111669	-1.072027	1.951746e-46	2.186931e-43
LYAR	ENSG00000145220	-1.382948	5.900214e-47	7.119743e-44
HSPE1	ENSG00000115541	-1.377847	2.413124e-60	9.463668e-57
