gene_name	gene_id	log2FoldChange	pvalue	padj
CD96	ENSG00000153283	1.237251	1.064778e-60	2.614366e-58
CTDSP2	ENSG00000175215	1.165954	1.42711e-60	3.417489e-58
ING4	ENSG00000111653	1.593341	5.393226e-58	1.124865e-55
ZSWIM4	ENSG00000132003	1.702148	2.566621e-57	4.929183e-55
CTSF	ENSG00000174080	2.179822	1.262891e-55	2.206874e-53
ABLIM1	ENSG00000099204	1.402789	1.677506e-55	2.854262e-53
YPEL5	ENSG00000119801	2.1387	7.898821e-55	1.309516e-52
CLIP2	ENSG00000106665	1.563678	1.294623e-53	2.058344e-51
KDM5B	ENSG00000117139	1.232715	2.708696e-52	3.950419e-50
EVI2B	ENSG00000185862	1.941072	5.216931e-52	7.440647e-50
CARF	ENSG00000138380	1.502402	1.234419e-51	1.722592e-49
CHMP1B	ENSG00000255112	1.351747	1.416323e-51	1.962315e-49
ICK	ENSG00000112144	1.308639	1.731604e-51	2.382122e-49
ARL4C	ENSG00000188042	1.129385	4.421348e-51	5.955618e-49
VAT1	ENSG00000108828	1.019539	6.774743e-51	9.062737e-49
MST1	ENSG00000173531	1.557501	1.405388e-50	1.817355e-48
DENND5A	ENSG00000184014	1.019262	4.075881e-50	5.133758e-48
NIPAL3	ENSG00000001461	1.097275	1.702092e-49	2.089587e-47
CREBRF	ENSG00000164463	2.211458	5.319543e-49	6.369332e-47
ADCYAP1	ENSG00000141433	1.322527	5.527224e-49	6.577397e-47
WDR45	ENSG00000196998	1.293271	2.197879e-48	2.47862e-46
SELL	ENSG00000188404	1.131529	6.374369e-48	6.907466e-46
DNASE1	ENSG00000213918	1.234902	1.369394e-47	1.467521e-45
MYO1G	ENSG00000136286	1.115081	1.548058e-47	1.649872e-45
SBK1	ENSG00000188322	1.132829	3.119702e-47	3.288743e-45
CREB3L4	ENSG00000143578	1.711142	7.302275e-47	7.534162e-45
LIMD2	ENSG00000136490	1.380969	2.056763e-46	2.088745e-44
MR1	ENSG00000153029	1.348219	3.23124e-46	3.24748e-44
NR1D2	ENSG00000174738	1.271657	4.261771e-46	4.175029e-44
FAM214B	ENSG00000005238	1.523376	2.56514e-45	2.415341e-43
SPSB3	ENSG00000162032	1.337136	3.051748e-45	2.85965e-43
ISG20	ENSG00000172183	1.615088	3.104041e-45	2.894667e-43
NBR1	ENSG00000188554	1.167111	3.125182e-45	2.900438e-43
CAPS	ENSG00000105519	1.817899	3.332925e-45	3.078512e-43
AFF2	ENSG00000155966	1.070662	5.396656e-45	4.77986e-43
SHISA2	ENSG00000180730	1.686201	6.095736e-45	5.3745e-43
PGM2L1	ENSG00000165434	1.42179	2.033118e-44	1.729666e-42
BMF	ENSG00000104081	2.034469	5.086779e-44	4.271353e-42
U3	ENSG00000265369	2.453206	5.135834e-44	4.287165e-42
NEAT1	ENSG00000245532	1.251793	8.281342e-44	6.777772e-42
PACS2	ENSG00000179364	1.153396	1.138718e-43	9.28055e-42
SLAMF6	ENSG00000162739	1.288085	2.849622e-43	2.25798e-41
KDM7A	ENSG00000006459	1.826173	8.140714e-43	6.241321e-41
PLXNB1	ENSG00000164050	1.449634	2.97141e-42	2.208293e-40
SDAD1P1	ENSG00000228451	2.725052	5.565718e-42	4.05858e-40
SCN3A	ENSG00000153253	1.472176	2.586347e-41	1.830926e-39
GPR174	ENSG00000147138	1.062184	3.137124e-41	2.19678e-39
HHIP-AS1	ENSG00000248890	1.257734	5.51742e-41	3.835892e-39
LRRC37A4P	ENSG00000214425	1.255804	5.558494e-41	3.850646e-39
BACH2	ENSG00000112182	1.268143	6.083403e-40	4.013598e-38
CEP68	ENSG00000011523	1.395969	1.098946e-39	7.124278e-38
LMBR1L	ENSG00000139636	1.311532	1.368532e-39	8.789871e-38
FRAT1	ENSG00000165879	1.816707	5.746527e-39	3.572608e-37
ABCA2	ENSG00000107331	1.272112	5.25567e-38	3.098609e-36
NTNG2	ENSG00000196358	2.069196	6.673532e-38	3.898991e-36
GPA33	ENSG00000143167	1.704362	1.189298e-37	6.886215e-36
PGPEP1	ENSG00000130517	1.111801	4.094909e-37	2.302289e-35
TCP11L2	ENSG00000166046	2.65187	4.095138e-36	2.164398e-34
ZNF862	ENSG00000106479	1.127566	4.751491e-36	2.497688e-34
CTD-2020K17.1	ENSG00000267121	1.824342	8.107645e-36	4.20492e-34
TLE4	ENSG00000106829	1.115763	1.451616e-35	7.409737e-34
DYRK1B	ENSG00000105204	1.595556	2.152894e-35	1.073514e-33
HGSNAT	ENSG00000165102	1.05725	3.27073e-35	1.618427e-33
C1QTNF6	ENSG00000133466	1.802198	3.936322e-35	1.94282e-33
ADAMTS13	ENSG00000160323	2.028655	4.138597e-35	2.027181e-33
CBLB	ENSG00000114423	1.163949	5.538911e-35	2.692688e-33
CCNG2	ENSG00000138764	1.638797	1.133084e-34	5.308802e-33
PLCB2	ENSG00000137841	1.083953	1.21111e-34	5.64709e-33
THBS3	ENSG00000169231	1.601569	1.575903e-34	7.31287e-33
DNAH1	ENSG00000114841	1.585014	4.826366e-34	2.182215e-32
CACNA1I	ENSG00000100346	3.228126	1.010204e-33	4.494251e-32
ZSCAN18	ENSG00000121413	1.415022	1.121962e-33	4.968653e-32
CACNA1H	ENSG00000196557	1.361847	4.113681e-33	1.773179e-31
AGO4	ENSG00000134698	1.17132	4.733635e-33	2.031379e-31
C20orf112	ENSG00000197183	1.000405	5.992423e-33	2.554616e-31
RP4-717I23.3	ENSG00000223745	1.80446	6.009221e-33	2.556159e-31
MTURN	ENSG00000180354	1.577977	1.118508e-32	4.685895e-31
MFGE8	ENSG00000140545	1.007119	1.970867e-32	8.151152e-31
SMIM14	ENSG00000163683	1.514388	3.941088e-32	1.59261e-30
AHNAK	ENSG00000124942	1.853253	7.520696e-32	2.989322e-30
PSMG3-AS1	ENSG00000230487	1.357574	8.70942e-32	3.433671e-30
MGAT5B	ENSG00000167889	1.720991	1.187822e-31	4.664004e-30
BCAS3	ENSG00000141376	1.335131	2.092312e-31	8.036548e-30
WDTC1	ENSG00000142784	1.336387	2.418069e-31	9.232929e-30
CD40LG	ENSG00000102245	1.124812	3.662266e-31	1.384736e-29
CCDC57	ENSG00000176155	1.158811	5.266058e-31	1.971925e-29
FAM227A	ENSG00000184949	1.018577	5.925729e-31	2.21467e-29
UBALD2	ENSG00000185262	1.05072	1.100773e-30	4.051556e-29
FAM214A	ENSG00000047346	1.251712	1.435628e-30	5.224553e-29
PNRC1	ENSG00000146278	1.771929	1.826331e-30	6.596897e-29
PNPLA7	ENSG00000130653	1.87705	1.114975e-29	3.807599e-28
LRP10	ENSG00000197324	1.074037	1.522387e-29	5.117806e-28
GVINP1	ENSG00000254838	1.306534	2.099017e-29	6.995641e-28
KIAA1407	ENSG00000163617	1.585981	2.271098e-29	7.543234e-28
MYCN	ENSG00000134323	2.000379	3.101386e-29	1.01962e-27
YPEL1	ENSG00000100027	1.296046	3.774856e-29	1.232675e-27
C15orf52	ENSG00000188549	2.079732	4.576685e-29	1.482036e-27
WBP1	ENSG00000239779	1.059372	6.259125e-29	1.996846e-27
ADAMTS7P2	ENSG00000259387	1.950803	7.637635e-29	2.424668e-27
PCED1A	ENSG00000132635	1.223136	2.427942e-28	7.439937e-27
DDAH2	ENSG00000213722	1.036202	2.494802e-28	7.632756e-27
PCSK4	ENSG00000115257	1.427816	3.034551e-28	9.197061e-27
NAV1	ENSG00000134369	1.359568	3.080671e-28	9.307754e-27
RORA	ENSG00000069667	1.485744	3.481315e-28	1.050188e-26
RNF125	ENSG00000101695	1.534511	3.813689e-28	1.148666e-26
TMEM136	ENSG00000181264	1.543358	4.206802e-28	1.263148e-26
CLIP3	ENSG00000105270	1.01987	5.091523e-28	1.512408e-26
NDRG1	ENSG00000104419	1.153006	5.357278e-28	1.58649e-26
PDCD4	ENSG00000150593	1.29654	1.314165e-27	3.776422e-26
GAL3ST4	ENSG00000197093	1.197268	1.427908e-27	4.085123e-26
HR	ENSG00000168453	1.395212	1.61134e-27	4.589599e-26
CTC-523E23.1	ENSG00000261754	2.088927	1.659177e-27	4.683721e-26
TOM1L2	ENSG00000175662	1.166548	1.661288e-27	4.683721e-26
GIPR	ENSG00000010310	2.012888	1.701022e-27	4.788785e-26
PDE1B	ENSG00000123360	1.17891	1.842376e-27	5.171717e-26
DNM1P47	ENSG00000259660	1.87834	1.932436e-27	5.401076e-26
RP11-696N14.1	ENSG00000246090	2.1132	2.909815e-27	8.005913e-26
CBX7	ENSG00000100307	1.314501	5.963576e-27	1.597728e-25
CELF6	ENSG00000140488	2.237168	7.197256e-27	1.917654e-25
LEF1-AS1	ENSG00000232021	1.406043	8.627207e-27	2.279863e-25
ANO8	ENSG00000074855	1.139761	1.286569e-26	3.327411e-25
ST3GAL1	ENSG00000008513	1.108083	1.433878e-26	3.698528e-25
ADAMTS10	ENSG00000142303	1.267804	1.459976e-26	3.760845e-25
TPT1-AS1	ENSG00000170919	1.158471	1.462946e-26	3.763498e-25
CELF5	ENSG00000161082	1.775223	3.806591e-26	9.490545e-25
OLFM2	ENSG00000105088	2.286646	5.900704e-26	1.454332e-24
TMEM86A	ENSG00000151117	2.11322	8.114596e-26	1.982353e-24
AC009948.5	ENSG00000223960	1.052413	9.098907e-26	2.211673e-24
AC025171.1	ENSG00000215068	1.717702	1.731974e-25	4.173304e-24
RP11-67L2.2	ENSG00000273033	1.531514	3.478279e-25	8.237872e-24
PLA2G6	ENSG00000184381	1.118521	3.934518e-25	9.261874e-24
SLC2A11	ENSG00000133460	1.170289	4.854185e-25	1.135786e-23
SMARCD3	ENSG00000082014	1.139065	8.754298e-25	2.023923e-23
GABPB1-AS1	ENSG00000244879	1.22134	1.001029e-24	2.306052e-23
IFIT2	ENSG00000119922	1.406968	1.34756e-24	3.078753e-23
FRAT2	ENSG00000181274	1.158238	1.570928e-24	3.568067e-23
RALGPS1	ENSG00000136828	1.014467	1.612543e-24	3.649767e-23
CTD-3074O7.12	ENSG00000269990	1.271512	1.663351e-24	3.75163e-23
TTC18	ENSG00000156042	1.333108	1.820649e-24	4.087399e-23
ZFHX2	ENSG00000136367	1.128624	2.43751e-24	5.44078e-23
RAB43	ENSG00000172780	1.112193	2.80877e-24	6.247904e-23
PCMTD1	ENSG00000168300	1.051558	3.577525e-24	7.858806e-23
MVP	ENSG00000013364	1.729271	6.690724e-24	1.43245e-22
RP11-108K14.4	ENSG00000214279	1.338068	1.071051e-23	2.263091e-22
GATS	ENSG00000239521	1.323224	1.338562e-23	2.797854e-22
COL7A1	ENSG00000114270	1.290476	1.379569e-23	2.877366e-22
ZC3H6	ENSG00000188177	1.055461	1.602587e-23	3.321089e-22
DNAH10OS	ENSG00000250091	2.106319	3.3646e-23	6.791171e-22
COL11A2	ENSG00000204248	1.058826	6.994895e-23	1.38167e-21
C14orf93	ENSG00000100802	1.328889	7.05423e-23	1.391972e-21
ALPK1	ENSG00000073331	1.350435	7.575967e-23	1.485855e-21
SHANK1	ENSG00000161681	1.199191	1.06819e-22	2.078202e-21
RP11-301G19.1	ENSG00000227706	2.532493	1.188368e-22	2.306772e-21
BTG1	ENSG00000133639	1.148504	1.288164e-22	2.493664e-21
KLF7	ENSG00000118263	1.104252	2.197912e-22	4.159307e-21
SMPD1	ENSG00000166311	2.177279	3.085448e-22	5.78805e-21
SPEG	ENSG00000072195	1.256941	3.383094e-22	6.328049e-21
ARSA	ENSG00000100299	1.087821	4.461631e-22	8.281556e-21
GOLGA6L5P	ENSG00000230373	1.157598	4.473711e-22	8.296039e-21
ARRDC3	ENSG00000113369	1.502173	5.572288e-22	1.025481e-20
TRIM73	ENSG00000178809	1.877449	5.792543e-22	1.063996e-20
SEMA3B	ENSG00000012171	2.754292	5.989763e-22	1.097494e-20
DNAJC4	ENSG00000110011	1.228009	6.144725e-22	1.123367e-20
IGBP1	ENSG00000089289	1.005659	6.210743e-22	1.134367e-20
LYRM9	ENSG00000232859	1.968898	6.558229e-22	1.19446e-20
VMAC	ENSG00000187650	1.682713	6.810336e-22	1.239213e-20
PINK1	ENSG00000158828	1.02547	7.134475e-22	1.296977e-20
RNF215	ENSG00000099999	1.277575	9.556096e-22	1.709959e-20
DICER1-AS1	ENSG00000235706	1.790906	1.0582e-21	1.884839e-20
TRGC2	ENSG00000227191	1.658666	1.23244e-21	2.181171e-20
RP11-262H14.1	ENSG00000238113	2.183892	1.264948e-21	2.236664e-20
GTF2IRD2B	ENSG00000174428	1.758569	1.351483e-21	2.385324e-20
ERBB2	ENSG00000141736	1.41128	2.45021e-21	4.265671e-20
YPEL2	ENSG00000175155	1.619956	2.574705e-21	4.467045e-20
APOLD1	ENSG00000178878	1.640465	2.648843e-21	4.583373e-20
TRAF1	ENSG00000056558	1.406879	3.349664e-21	5.719493e-20
CDRT4	ENSG00000239704	2.28533	3.53974e-21	6.033422e-20
PIK3IP1	ENSG00000100100	2.764316	4.274582e-21	7.260426e-20
COL18A1	ENSG00000182871	2.067572	7.919493e-21	1.318579e-19
HHAT	ENSG00000054392	1.585269	8.036225e-21	1.336867e-19
TGFA	ENSG00000163235	2.180715	8.99374e-21	1.492315e-19
CTD-2228K2.7	ENSG00000225138	1.190423	1.053349e-20	1.741843e-19
SLC12A6	ENSG00000140199	1.301054	1.20942e-20	1.988061e-19
PPP1R15A	ENSG00000087074	1.028139	1.40237e-20	2.29939e-19
AC009299.3	ENSG00000227403	1.126589	2.037819e-20	3.296713e-19
RP11-439E19.3	ENSG00000227953	1.619657	2.501327e-20	4.023072e-19
RP11-137L10.6	ENSG00000221817	1.556805	2.55702e-20	4.109239e-19
NHLRC4	ENSG00000257108	2.20399	2.589474e-20	4.151077e-19
LPAR2	ENSG00000064547	1.054932	2.920627e-20	4.666508e-19
CYTH4	ENSG00000100055	2.135106	2.97223e-20	4.745048e-19
ZNF345	ENSG00000251247	1.397912	3.147476e-20	5.016565e-19
APBA2	ENSG00000034053	1.092752	3.56306e-20	5.655701e-19
PROX1	ENSG00000117707	1.755731	3.976826e-20	6.276526e-19
TRIM22	ENSG00000132274	1.317437	4.960488e-20	7.784676e-19
LINC00920	ENSG00000246898	2.145009	5.258946e-20	8.246385e-19
LOXL2	ENSG00000134013	1.908219	5.338029e-20	8.363631e-19
PLXNB2	ENSG00000196576	1.196753	5.510698e-20	8.620242e-19
TP53I3	ENSG00000115129	1.274615	5.664281e-20	8.831999e-19
SH2D3C	ENSG00000095370	1.05485	6.839487e-20	1.062174e-18
NPEPL1	ENSG00000215440	1.080153	1.150041e-19	1.760643e-18
CTSO	ENSG00000256043	2.358477	1.368145e-19	2.081405e-18
KIAA1683	ENSG00000130518	2.087257	1.465755e-19	2.221588e-18
SEMA4C	ENSG00000168758	1.361059	1.655426e-19	2.494972e-18
C10orf25	ENSG00000165511	1.050396	1.709838e-19	2.572981e-18
CTC-523E23.4	ENSG00000267767	2.110819	2.309948e-19	3.451931e-18
PARP15	ENSG00000173200	1.026676	2.771897e-19	4.123197e-18
GTF2IRD2	ENSG00000196275	1.844504	3.302358e-19	4.871167e-18
IPCEF1	ENSG00000074706	1.131565	3.681069e-19	5.409219e-18
FBXL20	ENSG00000108306	1.09234	3.726747e-19	5.468355e-18
RP13-977J11.2	ENSG00000256576	1.643173	4.929909e-19	7.168325e-18
ADAMTS7	ENSG00000136378	2.53269	4.957425e-19	7.202935e-18
BTBD11	ENSG00000151136	1.070859	5.411007e-19	7.820962e-18
RSAD2	ENSG00000134321	1.148066	6.372055e-19	9.182672e-18
TRIM34	ENSG00000258659	1.16739	8.977742e-19	1.28045e-17
ADAMTS7P1	ENSG00000259785	1.707272	1.040205e-18	1.473839e-17
LMF1	ENSG00000103227	1.170248	1.271978e-18	1.787867e-17
LRRC37A3	ENSG00000176809	1.196891	1.426194e-18	1.997392e-17
DPEP2	ENSG00000167261	2.510664	1.573157e-18	2.19687e-17
VPS9D1	ENSG00000075399	1.640474	1.602447e-18	2.234555e-17
OGN	ENSG00000106809	1.067466	1.607699e-18	2.239742e-17
TMEM8B	ENSG00000137103	1.00391	1.608476e-18	2.239742e-17
COLQ	ENSG00000206561	1.507277	1.679766e-18	2.332314e-17
MAP3K14-AS1	ENSG00000267278	1.442609	1.915489e-18	2.653911e-17
FAIM3	ENSG00000162894	1.361661	2.28219e-18	3.146242e-17
SEMA6C	ENSG00000143434	1.090633	2.515539e-18	3.458108e-17
ARL10	ENSG00000175414	1.857687	2.769769e-18	3.794153e-17
RP11-617F23.1	ENSG00000259291	1.543244	3.933986e-18	5.347409e-17
PALM	ENSG00000099864	1.255192	5.02625e-18	6.803501e-17
SEL1L3	ENSG00000091490	1.113843	6.358341e-18	8.517455e-17
RP11-218M22.1	ENSG00000177406	1.768453	7.824607e-18	1.044555e-16
TRAV8-4	ENSG00000211790	1.156202	8.224711e-18	1.096459e-16
RP11-334C17.5	ENSG00000262580	2.378701	1.155597e-17	1.519669e-16
LINC00202-1	ENSG00000232224	1.812188	1.785296e-17	2.308626e-16
CACNA2D4	ENSG00000151062	1.221353	2.092173e-17	2.691106e-16
AK9	ENSG00000155085	1.183477	2.285687e-17	2.930303e-16
ACRBP	ENSG00000111644	1.990623	2.823768e-17	3.591648e-16
MAST4	ENSG00000069020	1.139929	3.501326e-17	4.424444e-16
VWA5A	ENSG00000110002	1.220957	4.028037e-17	5.063632e-16
STX16-NPEPL1	ENSG00000254995	1.28078	4.434495e-17	5.552995e-16
AMY2B	ENSG00000240038	1.385263	4.509547e-17	5.643334e-16
RP11-164J13.1	ENSG00000258461	2.349521	4.8275e-17	6.029557e-16
KRBA2	ENSG00000184619	1.356768	8.482126e-17	1.043296e-15
GRAPL	ENSG00000189152	1.542179	8.739928e-17	1.074324e-15
KCTD19	ENSG00000168676	1.026322	1.073793e-16	1.306057e-15
RP11-1055B8.4	ENSG00000262877	1.738931	1.494436e-16	1.798237e-15
XXbac-BPG299F13.17	ENSG00000272501	1.523185	1.51222e-16	1.817985e-15
B3GALT4	ENSG00000235863	1.655608	1.52781e-16	1.834981e-15
CCDC24	ENSG00000159214	1.42501	1.740248e-16	2.078546e-15
NRIP1	ENSG00000180530	2.611263	1.74138e-16	2.078618e-15
MYCBPAP	ENSG00000136449	1.619342	2.080834e-16	2.464099e-15
PROX1-AS1	ENSG00000230461	2.396378	2.220361e-16	2.618137e-15
SWT1	ENSG00000116668	1.417086	2.231069e-16	2.629165e-15
VANGL2	ENSG00000162738	1.01433	2.584288e-16	3.028848e-15
MXD3	ENSG00000213347	1.046782	2.609569e-16	3.052944e-15
LMNA	ENSG00000160789	2.573326	2.912141e-16	3.388531e-15
CYP2E1	ENSG00000130649	1.545349	2.939088e-16	3.417835e-15
POLD4	ENSG00000175482	1.224318	3.091919e-16	3.582674e-15
PTP4A3	ENSG00000184489	1.00256	3.248163e-16	3.76147e-15
TRAC	ENSG00000229164	1.061377	3.424872e-16	3.961374e-15
RP11-690G19.3	ENSG00000266753	1.345636	4.249516e-16	4.874504e-15
SHPK	ENSG00000262304	1.471271	4.668633e-16	5.333184e-15
AMT	ENSG00000145020	1.139512	5.57826e-16	6.346129e-15
RP11-212P7.2	ENSG00000273270	1.173364	5.928153e-16	6.736285e-15
RP11-160E2.11	ENSG00000262292	2.250838	6.038045e-16	6.853129e-15
RP11-421L21.3	ENSG00000233184	1.140399	6.376762e-16	7.220669e-15
SLC35E2	ENSG00000215790	1.039106	6.653865e-16	7.512516e-15
WIPI1	ENSG00000070540	2.174377	6.745324e-16	7.602501e-15
CCDC159	ENSG00000183401	1.0336	8.322177e-16	9.282649e-15
P2RX1	ENSG00000108405	1.25385	1.184956e-15	1.301505e-14
DLEC1	ENSG00000008226	2.596901	1.394418e-15	1.522946e-14
HLA-DOA	ENSG00000204252	1.423851	1.757648e-15	1.898279e-14
NOL3	ENSG00000140939	1.131192	1.994769e-15	2.142443e-14
RP11-774O3.3	ENSG00000251615	2.116825	2.411591e-15	2.578701e-14
ZNF853	ENSG00000236609	1.436058	3.59011e-15	3.773542e-14
ATP13A4	ENSG00000127249	2.06808	3.673998e-15	3.858394e-14
CROCCP3	ENSG00000080947	1.15447	4.577659e-15	4.781521e-14
FAM122C	ENSG00000156500	1.293247	5.143155e-15	5.349157e-14
SGSH	ENSG00000181523	1.061243	5.25156e-15	5.456053e-14
TRAPPC6A	ENSG00000007255	1.093452	6.020588e-15	6.228338e-14
ZNF491	ENSG00000177599	1.351928	6.916738e-15	7.125012e-14
ARHGAP31	ENSG00000031081	1.243427	8.326781e-15	8.554797e-14
RP3-483K16.4	ENSG00000271367	1.596234	8.729101e-15	8.953906e-14
KIAA1107	ENSG00000069712	1.614111	1.0217e-14	1.041951e-13
ABAT	ENSG00000183044	1.009342	1.382624e-14	1.395357e-13
C2orf81	ENSG00000159239	1.188841	1.762759e-14	1.764305e-13
C11orf21	ENSG00000110665	3.134841	2.103932e-14	2.092819e-13
SMAD7	ENSG00000101665	2.703244	2.158034e-14	2.141145e-13
CD38	ENSG00000004468	1.212939	2.68888e-14	2.64082e-13
SNX33	ENSG00000173548	1.113573	3.688697e-14	3.584652e-13
RPS6KA2	ENSG00000071242	1.268957	5.048839e-14	4.872255e-13
RP11-50E11.3	ENSG00000226200	1.713376	5.175955e-14	4.985004e-13
RP11-799D4.4	ENSG00000266947	1.915	5.207889e-14	5.013272e-13
CAPN3	ENSG00000092529	1.968277	5.406274e-14	5.199083e-13
U73166.2	ENSG00000230454	2.072798	6.80269e-14	6.506498e-13
EBF4	ENSG00000088881	1.523206	6.884669e-14	6.581662e-13
CTB-25B13.12	ENSG00000267317	1.483257	6.932556e-14	6.624177e-13
MCF2L	ENSG00000126217	1.128575	9.335616e-14	8.831537e-13
RSPH3	ENSG00000130363	1.030004	9.975963e-14	9.402515e-13
AVIL	ENSG00000135407	2.394357	1.053625e-13	9.911326e-13
RP11-875O11.1	ENSG00000245025	1.262685	1.377723e-13	1.27987e-12
DNAH10	ENSG00000197653	1.134491	1.565883e-13	1.445665e-12
POLR2J4	ENSG00000214783	1.113081	1.616244e-13	1.489324e-12
RP11-429E11.3	ENSG00000179253	1.315328	2.356264e-13	2.147765e-12
HEPACAM	ENSG00000165478	2.215448	2.493891e-13	2.26492e-12
PYROXD2	ENSG00000119943	1.206875	2.689871e-13	2.430276e-12
ZBTB16	ENSG00000109906	1.369488	4.127259e-13	3.682449e-12
CDK18	ENSG00000117266	1.056364	5.059721e-13	4.46919e-12
RP11-95P2.1	ENSG00000262468	1.513076	5.412332e-13	4.76762e-12
AGBL2	ENSG00000165923	1.424389	5.426944e-13	4.778322e-12
SMIM5	ENSG00000204323	2.706843	5.533963e-13	4.865924e-12
SDCBP2-AS1	ENSG00000234684	1.657485	5.702701e-13	5.009751e-12
RP11-353N14.2	ENSG00000262772	1.783011	5.907722e-13	5.182817e-12
MX2	ENSG00000183486	1.387368	6.390265e-13	5.585938e-12
VWA5B2	ENSG00000145198	1.44573	6.513586e-13	5.68861e-12
TRPC5OS	ENSG00000204025	1.03973	6.656228e-13	5.800128e-12
IDNK	ENSG00000148057	1.51564	6.824666e-13	5.941564e-12
TSGA10	ENSG00000135951	1.065518	6.850593e-13	5.96146e-12
CACNA1C-AS1	ENSG00000246627	1.291607	7.083095e-13	6.155502e-12
ASNS	ENSG00000070669	1.018834	7.462549e-13	6.462101e-12
TNXB	ENSG00000168477	2.139127	8.442312e-13	7.258667e-12
RP11-439E19.10	ENSG00000260855	1.412297	9.041529e-13	7.749825e-12
CCDC40	ENSG00000141519	1.100013	9.467178e-13	8.093207e-12
DNAJC27-AS1	ENSG00000224165	2.084588	1.126794e-12	9.573558e-12
LSP1	ENSG00000130592	1.282437	1.168447e-12	9.901426e-12
SLC25A27	ENSG00000153291	1.827912	1.192412e-12	1.008781e-11
SULT1B1	ENSG00000173597	1.906872	1.29979e-12	1.096175e-11
GPR18	ENSG00000125245	2.020338	1.395955e-12	1.174212e-11
AC003102.3	ENSG00000267750	2.001658	1.434583e-12	1.205659e-11
EXPH5	ENSG00000110723	1.600499	1.463361e-12	1.226656e-11
CD68	ENSG00000129226	2.043623	1.540694e-12	1.289251e-11
RAB26	ENSG00000167964	1.533494	1.814234e-12	1.507096e-11
LINC00863	ENSG00000224914	1.146755	3.145725e-12	2.565922e-11
RP5-1092A3.4	ENSG00000270605	1.467642	3.219766e-12	2.62411e-11
RP11-890B15.3	ENSG00000255455	1.00421	3.361648e-12	2.734e-11
BEX2	ENSG00000133134	1.008503	3.635944e-12	2.942278e-11
SLC22A18	ENSG00000110628	1.237767	3.734458e-12	3.019478e-11
TCL6	ENSG00000187621	1.495723	4.531394e-12	3.63947e-11
IL23A	ENSG00000110944	1.347102	4.922833e-12	3.942535e-11
INTS6-AS1	ENSG00000236778	1.583177	6.95527e-12	5.493134e-11
PAXBP1-AS1	ENSG00000238197	1.71679	7.145693e-12	5.629773e-11
KIAA1671	ENSG00000197077	1.485744	7.481879e-12	5.887465e-11
MYO1F	ENSG00000142347	2.085046	8.264904e-12	6.482586e-11
LRRIQ1	ENSG00000133640	1.19768	9.095541e-12	7.11396e-11
SLC26A11	ENSG00000181045	1.590134	9.782592e-12	7.626726e-11
ZNF425	ENSG00000204947	1.416872	1.374916e-11	1.057464e-10
CCDC146	ENSG00000135205	1.511977	1.415298e-11	1.086799e-10
ZFP3	ENSG00000180787	1.379077	1.515297e-11	1.157629e-10
ZNF35	ENSG00000169981	1.837852	1.604395e-11	1.224039e-10
RP11-383C5.4	ENSG00000224023	1.86926	1.783758e-11	1.355251e-10
TTC38	ENSG00000075234	1.841354	2.154208e-11	1.622725e-10
ANKRD24	ENSG00000089847	1.488525	2.206356e-11	1.660717e-10
ARHGEF17	ENSG00000110237	1.027502	2.355616e-11	1.768262e-10
