gene_name	gene_id	log2FoldChange	pvalue	padj
CTTNBP2NL	ENSG00000143079	1.178952	8.023348e-08	1.039054e-05
STARD13	ENSG00000133121	1.09578	9.65349e-08	1.233468e-05
DICER1	ENSG00000100697	1.1154	1.042239e-07	1.319521e-05
SMURF2	ENSG00000108854	1.226185	1.079519e-07	1.352953e-05
DOCK10	ENSG00000135905	1.141292	1.121145e-07	1.388337e-05
APAF1	ENSG00000120868	1.261469	1.184804e-07	1.446544e-05
RSC1A1	ENSG00000215695	2.396973	1.245421e-07	1.489132e-05
CCNG2	ENSG00000138764	1.296877	1.24643e-07	1.489132e-05
MACF1	ENSG00000127603	1.413534	1.441984e-07	1.687121e-05
RC3H2	ENSG00000056586	1.208377	1.464538e-07	1.701773e-05
BMPR1B	ENSG00000138696	1.829469	1.481449e-07	1.706572e-05
PTPRK	ENSG00000152894	1.203028	1.488787e-07	1.706572e-05
CNOT6L	ENSG00000138767	1.268179	1.514556e-07	1.72446e-05
ASXL2	ENSG00000143970	1.013127	1.551901e-07	1.746432e-05
LNPEP	ENSG00000113441	1.286803	1.554443e-07	1.746432e-05
GJA1	ENSG00000152661	1.146222	1.65022e-07	1.841841e-05
TMEM33	ENSG00000109133	1.065212	1.75202e-07	1.930067e-05
DYNC1H1	ENSG00000197102	1.047611	1.777465e-07	1.945464e-05
GAREM	ENSG00000141441	1.350827	1.825549e-07	1.972639e-05
RP11-473I1.10	ENSG00000263244	1.242034	1.888993e-07	2.028277e-05
ZFHX3	ENSG00000140836	1.474305	1.973377e-07	2.105556e-05
PHACTR2	ENSG00000112419	1.10165	2.152221e-07	2.282027e-05
BMPR2	ENSG00000204217	1.412711	2.165905e-07	2.282272e-05
SWAP70	ENSG00000133789	1.007037	2.263493e-07	2.37038e-05
ZNF326	ENSG00000162664	1.123747	2.61666e-07	2.723414e-05
POU2F1	ENSG00000143190	1.505072	2.914421e-07	2.988129e-05
PIK3CA	ENSG00000121879	1.322085	2.92384e-07	2.988129e-05
AHNAK	ENSG00000124942	1.145869	3.052699e-07	3.10114e-05
DIXDC1	ENSG00000150764	1.26111	3.268051e-07	3.284378e-05
CREBRF	ENSG00000164463	1.415192	3.271795e-07	3.284378e-05
FNDC3B	ENSG00000075420	1.117361	3.294273e-07	3.287491e-05
UBASH3B	ENSG00000154127	1.286904	3.490707e-07	3.383992e-05
SMG1	ENSG00000157106	1.116537	3.563578e-07	3.415599e-05
CDH2	ENSG00000170558	1.767236	3.590202e-07	3.421785e-05
F2RL1	ENSG00000164251	1.195997	4.154999e-07	3.89445e-05
KDM5A	ENSG00000073614	1.120467	4.993602e-07	4.604155e-05
DPYSL3	ENSG00000113657	1.0786	5.556544e-07	5.058407e-05
MAP1B	ENSG00000131711	1.078788	5.575727e-07	5.058407e-05
SLC7A2	ENSG00000003989	2.764717	7.022871e-07	6.237854e-05
PLEKHA3	ENSG00000116095	1.014923	7.708896e-07	6.74131e-05
DIP2B	ENSG00000066084	1.176997	8.003468e-07	6.898018e-05
CBL	ENSG00000110395	1.061789	8.004527e-07	6.898018e-05
PRKDC	ENSG00000253729	1.053031	8.916029e-07	7.451252e-05
ROCK1	ENSG00000067900	1.033719	9.936626e-07	8.223164e-05
PLXNA2	ENSG00000076356	1.053489	1.057068e-06	8.668866e-05
CACNA2D1	ENSG00000153956	1.005557	1.140474e-06	9.257486e-05
PIKFYVE	ENSG00000115020	1.018471	1.158718e-06	9.360786e-05
RIMKLB	ENSG00000166532	1.162016	1.311767e-06	0.0001044795
USP46	ENSG00000109189	1.014945	1.385464e-06	0.0001088167
MTMR9	ENSG00000104643	1.007699	1.39782e-06	0.0001092812
OSGIN2	ENSG00000164823	1.28385	1.47667e-06	0.0001138714
TAOK1	ENSG00000160551	1.101971	1.496509e-06	0.0001148791
LRRC8C	ENSG00000171488	1.104314	1.584853e-06	0.0001205696
IL6ST	ENSG00000134352	1.025052	1.707e-06	0.0001276466
GULP1	ENSG00000144366	1.344928	1.774884e-06	0.000130917
BRWD1	ENSG00000185658	1.26567	1.976912e-06	0.0001421115
SGK1	ENSG00000118515	1.016941	2.062236e-06	0.0001463843
HIPK2	ENSG00000064393	1.202476	2.092886e-06	0.0001479409
CDYL2	ENSG00000166446	1.19352	2.233198e-06	0.000154009
SPOCK1	ENSG00000152377	1.113599	2.364761e-06	0.0001611171
NIN	ENSG00000100503	1.025606	2.597048e-06	0.0001741459
CTD-2314B22.3	ENSG00000244306	1.077378	3.006539e-06	0.0001976974
RP11-473I1.9	ENSG00000262944	1.186144	3.084613e-06	0.000201271
ITGA2	ENSG00000164171	1.066339	3.16693e-06	0.0002050719
BMP6	ENSG00000153162	1.095867	3.432991e-06	0.0002195375
DCP2	ENSG00000172795	1.389723	3.731672e-06	0.0002336082
PTPN21	ENSG00000070778	1.12914	3.816038e-06	0.0002380114
SRGAP1	ENSG00000196935	1.036582	4.038672e-06	0.0002473504
CTD-3092A11.2	ENSG00000270055	1.165521	4.236783e-06	0.0002576237
DSTYK	ENSG00000133059	1.23895	4.562602e-06	0.0002725512
FAM126B	ENSG00000155744	1.186026	4.596464e-06	0.0002736106
CASC7	ENSG00000259758	1.142822	4.662582e-06	0.0002756122
HMGA2	ENSG00000149948	1.145413	4.934136e-06	0.0002856915
RP11-1002K11.1	ENSG00000272327	1.432605	5.003209e-06	0.0002887056
LPP	ENSG00000145012	1.004959	5.22132e-06	0.0002992557
RASA2	ENSG00000155903	1.263338	6.682543e-06	0.0003610488
ACVR1	ENSG00000115170	1.002662	8.485825e-06	0.000447087
HDGFRP3	ENSG00000166503	1.027981	8.747705e-06	0.0004580396
RICTOR	ENSG00000164327	1.136374	9.362969e-06	0.0004857577
GEN1	ENSG00000178295	1.013585	1.001812e-05	0.0005103825
SUSD5	ENSG00000173705	1.014846	1.175484e-05	0.0005797119
GPCPD1	ENSG00000125772	1.026406	1.192393e-05	0.0005859244
UBN2	ENSG00000157741	1.035818	1.597356e-05	0.0007343943
JAZF1	ENSG00000153814	1.001299	1.657478e-05	0.0007538635
DLG5	ENSG00000151208	1.18512	1.823369e-05	0.0008126878
BOD1L1	ENSG00000038219	1.06928	2.032779e-05	0.0008708611
PGM2L1	ENSG00000165434	1.103281	2.09487e-05	0.0008879625
ZNF737	ENSG00000237440	1.321153	2.171662e-05	0.0009141997
UACA	ENSG00000137831	1.023857	2.571362e-05	0.00106398
FAM13B	ENSG00000031003	1.023537	2.691724e-05	0.001108376
FAM155A	ENSG00000204442	1.18657	2.837417e-05	0.001157134
TPM1	ENSG00000140416	1.005552	3.0746e-05	0.001233111
PDGFB	ENSG00000100311	1.060856	3.197701e-05	0.001270468
CENPF	ENSG00000117724	1.092047	3.34869e-05	0.001310886
AFF3	ENSG00000144218	2.584609	3.921435e-05	0.001488303
EDIL3	ENSG00000164176	1.313913	5.878412e-05	0.002006585
AFF2	ENSG00000155966	1.239152	6.426248e-05	0.002143108
KDM7A	ENSG00000006459	1.051774	7.343756e-05	0.002405151
AL589743.1	ENSG00000225210	1.09191	7.679773e-05	0.002481664
TLL1	ENSG00000038295	1.047786	8.122434e-05	0.002599223
MEGF9	ENSG00000106780	1.063425	9.207421e-05	0.002855647
CTD-2192J16.20	ENSG00000269693	1.11298	9.757074e-05	0.002998709
ANTXR1	ENSG00000169604	1.034879	0.000182035	0.004784492
FTH1P7	ENSG00000232187	1.196663	0.0003241467	0.007401278
RP11-361F15.2	ENSG00000225135	1.085841	0.0003246059	0.007401799
ZFHX4	ENSG00000091656	1.019803	0.0003701483	0.008237604
GLI2	ENSG00000074047	1.179137	0.0004444586	0.009320446
DOCK8	ENSG00000107099	1.119381	0.0005929583	0.01157599
INMT-FAM188B	ENSG00000254959	1.448056	0.0008348357	0.0147402
ZNF816-ZNF321P	ENSG00000213801	1.272635	0.001083921	0.01748447
MT1M	ENSG00000205364	1.138071	0.001140692	0.01815369
RP11-248J18.2	ENSG00000269906	1.184296	0.001265439	0.01952907
RPS17L	ENSG00000182774	1.193186	0.00151541	0.02231677
CTD-2651B20.7	ENSG00000259932	1.010083	0.002456699	0.03133972
MFSD4	ENSG00000174514	-1.007894	0.002612164	0.03238821
LINC00894	ENSG00000235703	-1.013319	0.002599373	0.03225922
DERL3	ENSG00000099958	-1.016658	0.002573563	0.03208242
ZCCHC12	ENSG00000174460	-1.007629	0.002550123	0.03195187
RP11-686O6.2	ENSG00000273456	-1.004512	0.002499768	0.03164136
HRCT1	ENSG00000196196	-1.023987	0.002354759	0.0304022
PPP1R3C	ENSG00000119938	-1.030248	0.002292629	0.02980418
LINC01011	ENSG00000244041	-1.011962	0.002223168	0.0292146
SEC16B	ENSG00000120341	-1.064465	0.002202018	0.02902661
AL139099.1	ENSG00000253459	-1.084383	0.002087725	0.02790706
AMH	ENSG00000104899	-1.067793	0.002087216	0.02790706
MYB	ENSG00000118513	-1.077622	0.002071266	0.02782187
CLDN10	ENSG00000134873	-1.077733	0.00204209	0.02756091
PLEKHA7	ENSG00000166689	-1.062206	0.002007876	0.02722093
GPER1	ENSG00000164850	-1.024852	0.001988214	0.02704817
ANK1	ENSG00000029534	-1.012096	0.00193028	0.0264945
NKX2-5	ENSG00000183072	-1.027081	0.001908216	0.02626907
STC1	ENSG00000159167	-1.003447	0.00189333	0.02609289
CD83	ENSG00000112149	-1.047767	0.001864058	0.0258153
SLC2A14	ENSG00000173262	-1.014905	0.001857698	0.02574823
SYT1	ENSG00000067715	-1.092328	0.001813902	0.02532745
DDC8	ENSG00000178404	-1.102944	0.0017932	0.02507966
RP11-645C24.5	ENSG00000260306	-1.044498	0.001748303	0.02451236
PAG1	ENSG00000076641	-1.136868	0.001732699	0.02435397
RP11-309G3.3	ENSG00000272198	-1.074262	0.001728208	0.02435397
RP11-293M10.6	ENSG00000259319	-1.091337	0.001726523	0.02435397
RP11-872D17.8	ENSG00000254979	-1.168444	0.001640372	0.02360382
LRRC6	ENSG00000129295	-1.029861	0.001628119	0.0234474
PCDH8	ENSG00000136099	-1.052737	0.001621196	0.02336754
CTD-2521M24.9	ENSG00000269640	-1.053507	0.001618574	0.02336754
CAHM	ENSG00000270419	-1.174352	0.00158732	0.02297686
LRRC37A15P	ENSG00000230069	-1.149425	0.001578888	0.02291346
ZIC5	ENSG00000139800	-1.090745	0.001578542	0.02291346
AC144831.1	ENSG00000261888	-1.143529	0.001561491	0.02277789
CD24P4	ENSG00000185275	-1.200662	0.00152287	0.02236839
LSMEM1	ENSG00000181016	-1.119129	0.001520536	0.02235347
CHRM4	ENSG00000180720	-1.17809	0.001520456	0.02235347
RP3-467N11.1	ENSG00000260000	-1.095781	0.001422573	0.0212144
ENDOU	ENSG00000111405	-1.175122	0.001291417	0.01973774
RFTN2	ENSG00000162944	-1.083324	0.001286649	0.01970036
LDHAL6A	ENSG00000166800	-1.173695	0.001266253	0.01952907
LIF	ENSG00000128342	-1.201764	0.001242233	0.01928133
SNORA67	ENSG00000264772	-1.151157	0.001162508	0.01840226
ZNF467	ENSG00000181444	-1.056964	0.001155572	0.01835607
HS3ST1	ENSG00000002587	-1.027142	0.001102928	0.01768541
HOXA-AS3	ENSG00000254369	-1.295164	0.001071639	0.01736424
RASSF4	ENSG00000107551	-1.045576	0.001065194	0.01731972
LRP2BP	ENSG00000109771	-1.03395	0.001023729	0.01686171
FYB	ENSG00000082074	-1.28366	0.001017269	0.0167716
RP1-257A7.4	ENSG00000215022	-1.332726	0.0009936164	0.01650999
TEX14	ENSG00000121101	-1.358182	0.0009905758	0.0165037
RP11-12A20.7	ENSG00000236233	-1.119113	0.0009787581	0.0163896
VAMP1	ENSG00000139190	-1.116041	0.0009741629	0.01634686
ADIRF-AS1	ENSG00000272734	-1.157607	0.0009649914	0.01628963
MTRNR2L8	ENSG00000255823	-1.018203	0.0009613852	0.01627535
EFCAB12	ENSG00000172771	-1.325909	0.0009551155	0.01627535
GBX2	ENSG00000168505	-1.050712	0.0009527667	0.01626125
MTMR9LP	ENSG00000220785	-1.084661	0.0009241925	0.01585331
EFCAB4A	ENSG00000177685	-1.031909	0.000901565	0.01552797
CTD-2035E11.4	ENSG00000272382	-1.439157	0.0008801158	0.01531401
NTNG1	ENSG00000162631	-1.024024	0.0008785787	0.01530296
RP11-469J4.3	ENSG00000242578	-1.345575	0.0008760973	0.01527543
SNORA74	ENSG00000252213	-1.131671	0.0008649392	0.01511194
SPDYE6	ENSG00000166667	-1.378058	0.0008464226	0.01485363
RP11-666A1.3	ENSG00000226675	-1.377712	0.0008419095	0.01481638
TTC9	ENSG00000133985	-1.30927	0.0008379585	0.01476217
RP11-424C20.2	ENSG00000256663	-1.442106	0.000828966	0.01467997
SHC3	ENSG00000148082	-1.088581	0.0008237353	0.01461785
RP11-514P8.7	ENSG00000270249	-1.476325	0.0007822463	0.0141229
RRAD	ENSG00000166592	-1.156814	0.0007654688	0.01392937
USHBP1	ENSG00000130307	-1.247587	0.0007507789	0.01369566
LHX4	ENSG00000121454	-1.496663	0.0007501501	0.01369566
EEPD1	ENSG00000122547	-1.518299	0.000723461	0.01334078
AC116366.6	ENSG00000234290	-1.538334	0.0007201845	0.01330929
RP11-874J12.4	ENSG00000266401	-1.497674	0.000707245	0.01314174
NDUFB8	ENSG00000255339	-1.500423	0.0006979171	0.01299689
ACRC	ENSG00000147174	-1.157438	0.0006841536	0.01283923
GSTT2	ENSG00000099984	-1.389555	0.0006490201	0.01227495
HIST2H2BB	ENSG00000240929	-1.168463	0.0006474846	0.01225957
EPHB3	ENSG00000182580	-1.602602	0.0006369997	0.01208803
RBKS	ENSG00000171174	-1.285574	0.0006345293	0.01206815
RP13-122B23.8	ENSG00000260996	-1.096019	0.0006343509	0.01206815
XIRP1	ENSG00000168334	-1.476101	0.0006145822	0.01185866
LINC01132	ENSG00000227630	-1.602902	0.0006135171	0.01185458
DDN	ENSG00000181418	-1.504757	0.0006129349	0.01185458
NR1D1	ENSG00000126368	-1.057023	0.0005699412	0.01117809
AC011747.7	ENSG00000235092	-1.602682	0.0005692589	0.01117764
HOXA-AS2	ENSG00000253552	-1.218278	0.0005689357	0.01117764
CLDN1	ENSG00000163347	-1.326593	0.0005619319	0.01109799
FAXDC2	ENSG00000170271	-1.198834	0.0005504913	0.01094852
WNT3	ENSG00000108379	-1.057789	0.0005438646	0.01084214
RP11-347C12.1	ENSG00000198064	-1.547711	0.0005407277	0.01079229
TBC1D3P5	ENSG00000266433	-1.617668	0.0005398786	0.01078803
DLX1	ENSG00000144355	-1.672956	0.000538701	0.0107772
GJA5	ENSG00000143140	-1.218813	0.000531819	0.01071533
RP11-351D16.3	ENSG00000273008	-1.483347	0.0004974493	0.01007068
SEMA4A	ENSG00000196189	-1.486117	0.0004924579	0.01000545
HIST2H2BA	ENSG00000223345	-1.131923	0.0004861712	0.009901434
CTD-2267D19.2	ENSG00000265666	-1.174833	0.0004732252	0.009709879
SPARCL1	ENSG00000152583	-1.824393	0.0004290671	0.009087544
PRICKLE4	ENSG00000124593	-1.069226	0.0004286272	0.009087544
C9	ENSG00000113600	-1.67057	0.0004210833	0.008951978
TMOD1	ENSG00000136842	-1.066221	0.0004160145	0.008866439
PCDHGA4	ENSG00000262576	-1.031309	0.0004113636	0.008778344
AC009404.2	ENSG00000236255	-1.855241	0.0004077852	0.008714306
GIMAP1	ENSG00000213203	-1.212009	0.0004066937	0.008714306
RP11-332H14.2	ENSG00000272994	-1.18227	0.00040639	0.008714306
NR2F6	ENSG00000160113	-1.059755	0.0003990764	0.008613653
P2RX7	ENSG00000089041	-1.252516	0.0003970404	0.008599211
SNORA27	ENSG00000207051	-1.377446	0.0003932412	0.008552997
GNB1L	ENSG00000185838	-1.287009	0.0003712551	0.008237604
RP3-466P17.1	ENSG00000270638	-1.886379	0.0003653792	0.008177649
RP11-20I23.1	ENSG00000260272	-1.985253	0.0003141051	0.007220587
DDIT4L	ENSG00000145358	-1.178031	0.0003116383	0.0071736
SNORA48	ENSG00000209582	-1.185954	0.0003112437	0.0071736
HCP5	ENSG00000206337	-1.744903	0.0003066831	0.007088392
RP11-26J3.1	ENSG00000249328	-2.042329	0.0003040812	0.007047456
MIR663A	ENSG00000227195	-1.080201	0.0002839635	0.006658939
CREB5	ENSG00000146592	-1.034546	0.0002829726	0.006649071
C10orf128	ENSG00000204161	-1.256348	0.0002681502	0.006362473
TRIM6-TRIM34	ENSG00000258588	-2.127967	0.0002609575	0.006255003
ENO1-IT1	ENSG00000236269	-2.146798	0.0002602266	0.006255003
SEMA6A	ENSG00000092421	-1.944484	0.0002491683	0.006047411
GNA15	ENSG00000060558	-2.163033	0.0002488716	0.006047411
CH25H	ENSG00000138135	-1.92366	0.0002447613	0.005983249
ISM1	ENSG00000101230	-2.029191	0.0002418326	0.005928742
ATP2B3	ENSG00000067842	-2.201633	0.0002335636	0.005783859
RP11-213H15.4	ENSG00000271762	-2.209482	0.0002288137	0.005700182
C19orf24	ENSG00000228300	-1.048329	0.000222505	0.005575772
TNFSF10	ENSG00000121858	-1.787699	0.0002107671	0.005329109
KCNJ2	ENSG00000123700	-1.063896	0.0002072336	0.005255183
DKFZP779L1853	ENSG00000269514	-2.301189	0.0002046178	0.005212223
PDE4C	ENSG00000105650	-2.308682	0.0001997045	0.005110086
PKDCC	ENSG00000162878	-1.755695	0.0001985046	0.005087054
AC009237.8	ENSG00000229689	-1.39606	0.0001956838	0.005022353
MAFG-AS1	ENSG00000265688	-1.710446	0.0001952591	0.005019047
SERPINB10	ENSG00000242550	-2.076219	0.0001901887	0.004918524
EAF2	ENSG00000145088	-1.727319	0.0001881438	0.004880519
HR	ENSG00000168453	-1.784369	0.0001878395	0.004880519
C17orf107	ENSG00000205710	-1.751509	0.0001864069	0.00486522
USP2	ENSG00000036672	-2.093654	0.0001827697	0.00478862
CD38	ENSG00000004468	-1.435587	0.0001780195	0.004704207
RPP25	ENSG00000178718	-1.031402	0.0001733966	0.004600396
KCNF1	ENSG00000162975	-2.035697	0.0001731838	0.004600396
KLRD1	ENSG00000134539	-2.40918	0.0001675287	0.004497032
ACVR1C	ENSG00000123612	-1.979852	0.0001618851	0.004373218
ZNF76	ENSG00000065029	-1.008191	0.0001500344	0.004125337
IMP3	ENSG00000177971	-1.05434	0.0001452175	0.004031084
HIC1	ENSG00000177374	-1.049374	0.0001429829	0.003989645
RP11-6O2.3	ENSG00000261616	-1.819436	0.0001379449	0.003893901
RP5-855D21.2	ENSG00000273402	-2.61046	0.0001366753	0.003864493
THY1	ENSG00000154096	-2.621758	0.0001353372	0.003833047
FILIP1	ENSG00000118407	-1.730739	0.000133789	0.003795537
SNORD10	ENSG00000238917	-1.175405	0.0001234173	0.003554797
GOLGA6A	ENSG00000159289	-2.705734	0.0001188193	0.003444818
SNHG1	ENSG00000255717	-1.033426	0.0001182059	0.003433842
BTG2	ENSG00000159388	-1.134035	0.0001174253	0.003417017
PRR7	ENSG00000131188	-1.440064	0.0001166258	0.003399583
RGS4	ENSG00000117152	-1.119862	0.0001055676	0.00315865
GMNC	ENSG00000205835	-2.370686	0.0001039551	0.003132501
HEYL	ENSG00000163909	-2.395113	9.979499e-05	0.00303409
MRPL17	ENSG00000158042	-1.011847	9.975759e-05	0.00303409
ARHGAP9	ENSG00000123329	-2.890192	9.631891e-05	0.002971001
SOCS1	ENSG00000185338	-1.659779	8.945388e-05	0.002794816
HIF3A	ENSG00000124440	-1.278833	8.74065e-05	0.002751115
CD97	ENSG00000123146	-1.299643	8.534324e-05	0.002701209
UBD	ENSG00000213886	-1.557187	8.372263e-05	0.002657674
TGFBR3	ENSG00000069702	-1.049464	8.358284e-05	0.002657674
DFNB31	ENSG00000095397	-1.477063	8.157308e-05	0.002601292
EGR4	ENSG00000135625	-2.397021	8.1355e-05	0.002599223
N4BP2L1	ENSG00000139597	-1.550803	7.994841e-05	0.002578564
RP11-447L10.1	ENSG00000272741	-3.081812	7.563994e-05	0.002453598
KANK3	ENSG00000186994	-1.081559	7.46171e-05	0.00242971
RARB	ENSG00000077092	-1.309529	7.417415e-05	0.002419931
STARD5	ENSG00000172345	-1.829626	7.33709e-05	0.002405151
RP11-169K16.9	ENSG00000179743	-1.357567	7.279075e-05	0.002393208
ACER2	ENSG00000177076	-1.167495	7.049015e-05	0.002322069
HK2	ENSG00000159399	-1.100305	6.787759e-05	0.002249108
HIF1A-AS2	ENSG00000258667	-3.181256	6.733254e-05	0.002235414
SLCO4A1	ENSG00000101187	-1.595752	5.655776e-05	0.001942313
NKX3-1	ENSG00000167034	-1.342243	5.54347e-05	0.001911483
CX3CL1	ENSG00000006210	-1.837418	5.372511e-05	0.001867718
ARG2	ENSG00000081181	-1.105775	5.08092e-05	0.001773618
PALM	ENSG00000099864	-1.061881	4.926576e-05	0.001726846
ITGB4	ENSG00000132470	-1.327929	4.898531e-05	0.00172414
DACT1	ENSG00000165617	-1.841799	4.848085e-05	0.001709933
SLC45A4	ENSG00000022567	-1.488868	4.769191e-05	0.001696212
SNORA73B	ENSG00000200087	-1.035161	4.420281e-05	0.001608249
RNF166	ENSG00000158717	-1.11092	4.374474e-05	0.00160054
TNFRSF14	ENSG00000157873	-1.074	4.290139e-05	0.001575373
RP11-442H21.2	ENSG00000269926	-2.137565	4.266594e-05	0.001570125
RP11-536O18.2	ENSG00000270547	-1.259026	4.214988e-05	0.001563618
RP11-713P17.3	ENSG00000204241	-3.561412	4.092284e-05	0.001532574
GPR97	ENSG00000182885	-3.590202	4.043086e-05	0.001520864
HSPA6	ENSG00000173110	-3.166806	4.024699e-05	0.001517312
C9orf89	ENSG00000165233	-1.003746	3.940537e-05	0.001492215
SLC9A3R1	ENSG00000109062	-1.077856	3.865575e-05	0.001470392
RP11-393I2.4	ENSG00000272008	-2.560483	3.662926e-05	0.001399584
OSBPL6	ENSG00000079156	-1.024339	3.650015e-05	0.001397799
BAMBI	ENSG00000095739	-1.248545	3.21222e-05	0.001273255
ZNF703	ENSG00000183779	-1.165927	3.142865e-05	0.001254558
HOXA3	ENSG00000105997	-1.719968	3.061318e-05	0.001230693
RP11-446E9.1	ENSG00000236814	-2.041132	3.04413e-05	0.00122669
DNASE1L3	ENSG00000163687	-2.796261	3.019936e-05	0.001219839
IRX5	ENSG00000176842	-1.7952	2.981048e-05	0.001208607
HEY1	ENSG00000164683	-1.126079	2.980635e-05	0.001208607
HSPB8	ENSG00000152137	-1.176023	2.823418e-05	0.0011542
GATA3	ENSG00000107485	-1.677771	2.498746e-05	0.00103646
MAFA	ENSG00000182759	-3.965354	2.387474e-05	0.0009951719
ANKRD10	ENSG00000088448	-1.062142	2.270421e-05	0.0009510543
NPTX2	ENSG00000106236	-2.967543	2.223485e-05	0.0009336984
SPNS2	ENSG00000183018	-1.235253	2.098868e-05	0.0008879625
RHOU	ENSG00000116574	-1.893804	2.064841e-05	0.0008779457
NRARP	ENSG00000198435	-1.152081	2.063749e-05	0.0008779457
ECM2	ENSG00000106823	-4.16013	2.000513e-05	0.0008608329
TLL2	ENSG00000095587	-3.215883	1.981045e-05	0.0008562779
DUSP23	ENSG00000158716	-1.106932	1.942621e-05	0.0008450403
RP11-779O18.2	ENSG00000213386	-3.486471	1.916622e-05	0.000838028
AC008738.1	ENSG00000230259	-4.107748	1.89091e-05	0.000828922
RP11-693N9.2	ENSG00000235505	-1.280862	1.851114e-05	0.0008199515
RIN1	ENSG00000174791	-1.568542	1.814718e-05	0.0008123135
FAM84A	ENSG00000162981	-4.212158	1.725786e-05	0.0007799758
CHST1	ENSG00000175264	-1.216826	1.584731e-05	0.0007305698
ACKR3	ENSG00000144476	-1.20485	1.579295e-05	0.0007300472
C17orf96	ENSG00000179294	-1.998803	1.507338e-05	0.0007006026
ZBP1	ENSG00000124256	-4.375684	1.462435e-05	0.0006815994
RASL10A	ENSG00000100276	-2.39824	1.417239e-05	0.0006641841
FAM156B	ENSG00000179304	-1.954127	1.413208e-05	0.0006641296
NR2F1	ENSG00000175745	-1.052266	1.396746e-05	0.0006582167
GCNT4	ENSG00000176928	-1.557351	1.326311e-05	0.0006302765
