gene_name	gene_id	log2FoldChange	pvalue	padj
SUV420H2	ENSG00000133247	-1.099096	0.001590061	0.01468529
RP11-213H15.1	ENSG00000234292	-1.622609	0.001585504	0.01466812
DNAJC12	ENSG00000108176	-1.11488	0.001576873	0.01461271
AC068580.6	ENSG00000235027	-1.380788	0.001571138	0.014573
RP6-91H8.3	ENSG00000269927	-1.460276	0.001570162	0.014573
PINLYP	ENSG00000234465	-1.55115	0.001560222	0.01449077
KREMEN2	ENSG00000131650	-1.566656	0.00155797	0.01447796
NCAPG	ENSG00000109805	-1.7303	0.001557011	0.01447715
CRABP2	ENSG00000143320	-1.232413	0.00148089	0.01388606
SEZ6L2	ENSG00000174938	-1.697677	0.001472164	0.01382768
FAM213A	ENSG00000122378	-1.033057	0.00145049	0.01367828
NRGN	ENSG00000154146	-1.143329	0.00143719	0.01358198
ANKRD20A4	ENSG00000172014	-1.424127	0.001435467	0.01357518
CXCL3	ENSG00000163734	-1.769651	0.001398846	0.01330467
MEIS3	ENSG00000105419	-1.210296	0.001394718	0.01328063
TSPAN5	ENSG00000168785	-1.278673	0.001392515	0.01326726
AC069363.1	ENSG00000224298	-1.743528	0.00139142	0.01326444
MROH6	ENSG00000204839	-1.266781	0.001389268	0.01325916
OTOF	ENSG00000115155	-1.67438	0.001362832	0.01308208
LILRB2	ENSG00000131042	-1.175126	0.00135822	0.01304536
C1orf213	ENSG00000249087	-1.350705	0.001313235	0.01267849
GRAMD1B	ENSG00000023171	-1.531745	0.001309066	0.01266117
MROH7	ENSG00000184313	-1.732949	0.001306249	0.01264129
IL1RN	ENSG00000136689	-1.049808	0.001288283	0.01248927
MYO5C	ENSG00000128833	-1.832677	0.001285882	0.01248554
RP11-424C20.2	ENSG00000256663	-1.791457	0.001273808	0.01239237
TYMS	ENSG00000176890	-1.761347	0.001222717	0.0119796
MAOB	ENSG00000069535	-1.385844	0.001217222	0.0119328
RP11-10A14.4	ENSG00000253426	-1.847381	0.001199615	0.01178805
SULT1C2	ENSG00000198203	-1.748775	0.001190638	0.01173458
SOX13	ENSG00000143842	-1.847877	0.001151013	0.01137105
JAKMIP3	ENSG00000188385	-1.899224	0.001135475	0.01124498
C17orf72	ENSG00000224383	-1.427011	0.001130217	0.01121903
GARNL3	ENSG00000136895	-1.074802	0.001126667	0.01119718
EEF1DP3	ENSG00000229715	-1.087975	0.001114949	0.01110733
MEFV	ENSG00000103313	-1.591598	0.001109194	0.01106328
RNASE4	ENSG00000258818	-1.471596	0.001080648	0.01081757
RAB17	ENSG00000124839	-1.590216	0.001054366	0.01058639
CLSTN2	ENSG00000158258	-1.943229	0.001045442	0.01051588
CHI3L2	ENSG00000064886	-1.570897	0.001035335	0.0104678
RCN3	ENSG00000142552	-1.400349	0.001030234	0.01043533
EFCAB4A	ENSG00000177685	-1.15138	0.001029217	0.01043489
HSF4	ENSG00000102878	-1.808342	0.001027255	0.01042773
ALOX5AP	ENSG00000132965	-1.297879	0.00102579	0.01041924
CD300A	ENSG00000167851	-1.353246	0.001010078	0.01029746
OPRL1	ENSG00000125510	-1.160584	0.0009957258	0.01017615
PYCR1	ENSG00000183010	-1.277331	0.0009835483	0.01007651
DCHS1	ENSG00000166341	-1.838774	0.0009703865	0.009972449
ANKRD13B	ENSG00000198720	-1.408869	0.0009556798	0.009857935
ITGA2B	ENSG00000005961	-1.542576	0.000953228	0.009838759
COL8A2	ENSG00000171812	-1.566574	0.0009516678	0.009828769
AC026310.1	ENSG00000268865	-1.882595	0.0009509523	0.009827494
SLAMF9	ENSG00000162723	-1.412565	0.0009124296	0.009482526
PHACTR1	ENSG00000112137	-1.626675	0.0009109402	0.009472979
FPR1	ENSG00000171051	-1.480529	0.0009056239	0.009430474
TNFSF14	ENSG00000125735	-1.285299	0.0008912474	0.009297319
SLITRK4	ENSG00000179542	-1.327114	0.0008770097	0.009183426
HBEGF	ENSG00000113070	-1.481928	0.000869088	0.009129867
STAT4	ENSG00000138378	-1.465655	0.0008672709	0.009127518
HFE	ENSG00000010704	-1.418324	0.0008569946	0.009030819
PRKAR2A-AS1	ENSG00000224424	-1.035002	0.0008458699	0.008941189
SIGLEC1	ENSG00000088827	-1.950641	0.0008438699	0.008932213
AIFM3	ENSG00000183773	-1.298422	0.000840201	0.008904736
HPGD	ENSG00000164120	-1.973602	0.0008389795	0.008897472
ATP8B2	ENSG00000143515	-1.263293	0.0008196487	0.008720326
FGD4	ENSG00000139132	-1.138967	0.0008146311	0.008676353
C19orf83	ENSG00000267757	-2.070107	0.0008113425	0.008659712
CACNA2D2	ENSG00000007402	-2.006514	0.0008080572	0.008639166
MLNR	ENSG00000102539	-1.743	0.0008044913	0.008608731
SYT6	ENSG00000134207	-1.424003	0.0007856651	0.008445391
RASGEF1A	ENSG00000198915	-1.525567	0.0007731962	0.008368139
CDCA2	ENSG00000184661	-1.983863	0.0007524629	0.008178388
LRRC25	ENSG00000175489	-1.04321	0.0007394333	0.008073931
CCDC169	ENSG00000242715	-1.985832	0.0007301092	0.007987886
CAPS2	ENSG00000180881	-1.562202	0.0007162598	0.007865961
FARP1	ENSG00000152767	-1.19061	0.0007073288	0.007788383
RP11-290F20.2	ENSG00000233077	-2.155202	0.0007056529	0.007787048
TNK2-AS1	ENSG00000224614	-2.152353	0.0007049819	0.007785236
ZNF90	ENSG00000213988	-1.908633	0.0007000688	0.007751195
FAM86B3P	ENSG00000173295	-1.499653	0.0006880794	0.007633726
GPR42	ENSG00000126251	-2.162812	0.0006877244	0.007633726
SEMA4C	ENSG00000168758	-1.397	0.0006859969	0.007623103
KIF14	ENSG00000118193	-2.165782	0.0006806751	0.00758199
AHNAK2	ENSG00000185567	-1.520658	0.0006690569	0.007472636
C15orf52	ENSG00000188549	-1.333898	0.000664677	0.007438735
APLN	ENSG00000171388	-1.648407	0.000661262	0.00741051
CTC-435M10.3	ENSG00000255730	-1.77555	0.0006413891	0.007207268
TLN2	ENSG00000171914	-1.122723	0.000640226	0.007199073
IGSF9	ENSG00000085552	-2.147664	0.0006379459	0.007183166
CCL14	ENSG00000213494	-2.15808	0.0006352404	0.007163468
SMIM1	ENSG00000235169	-1.811569	0.0006321941	0.007142631
PCSK6	ENSG00000140479	-2.174478	0.000627268	0.007096637
PPIC	ENSG00000168938	-1.472515	0.0006271666	0.007096637
S100A16	ENSG00000188643	-1.365261	0.0006259442	0.007091328
RP11-290F20.3	ENSG00000224397	-1.926223	0.0006244787	0.007079558
KANK1	ENSG00000107104	-1.42736	0.0006230529	0.007077899
RP11-925D8.5	ENSG00000259379	-2.179977	0.0006192951	0.007044853
SPTBN1	ENSG00000115306	-1.902027	0.0006180474	0.00704031
CENPF	ENSG00000117724	-1.503162	0.0005908493	0.006772324
AC113189.5	ENSG00000233223	-1.230413	0.0005904755	0.006772324
CST7	ENSG00000077984	-1.246056	0.0005884708	0.006768434
IGHE	ENSG00000211891	-1.940972	0.0005814512	0.006698198
C19orf59	ENSG00000183019	-1.884784	0.0005812067	0.006698198
SEMA6B	ENSG00000167680	-2.228279	0.0005597351	0.006487377
RP11-600F24.7	ENSG00000260285	-2.284548	0.000558682	0.006484227
HES4	ENSG00000188290	-1.715031	0.0005570496	0.006469806
PDGFA	ENSG00000197461	-1.47861	0.0005511783	0.006419584
AP002954.4	ENSG00000255422	-1.86695	0.0005493546	0.006402835
P2RX5	ENSG00000083454	-1.422385	0.0005350125	0.006257648
BMP1	ENSG00000168487	-1.187509	0.0005319405	0.006234898
PKMYT1	ENSG00000127564	-1.598967	0.0005248851	0.006169631
ASPM	ENSG00000066279	-2.200066	0.0005183648	0.006115488
TANC2	ENSG00000170921	-1.266771	0.0005180129	0.006115488
NLRP1	ENSG00000091592	-1.249135	0.0005173973	0.006115488
AC007879.7	ENSG00000229647	-2.315827	0.0005168589	0.006114261
AC104809.4	ENSG00000233392	-2.008817	0.000504612	0.005999316
PDE2A	ENSG00000186642	-2.123214	0.0004990187	0.005945595
ZNF774	ENSG00000196391	-1.044162	0.0004844781	0.005829307
GSTA4	ENSG00000170899	-2.31248	0.0004842325	0.005829307
SEL1L3	ENSG00000091490	-1.322017	0.0004747101	0.005734181
DUSP8	ENSG00000184545	-1.572838	0.0004655306	0.005635603
GAL3ST1	ENSG00000128242	-2.388758	0.0004629415	0.00560835
PDGFRB	ENSG00000113721	-1.13408	0.0004592574	0.005571853
SHOX2	ENSG00000168779	-2.168634	0.0004563048	0.005544137
IGHA1	ENSG00000211895	-2.087626	0.0004529414	0.005515385
SLC16A7	ENSG00000118596	-1.272565	0.0004481873	0.005485289
IL11RA	ENSG00000137070	-1.132239	0.0004413257	0.00543374
GS1-259H13.2	ENSG00000244219	-1.575197	0.0004363278	0.005388193
FAM187A	ENSG00000214447	-1.718286	0.0004342456	0.005366474
DOCK3	ENSG00000088538	-1.047776	0.0004255472	0.005274688
TK1	ENSG00000167900	-1.494778	0.0004243494	0.005263772
NR1D1	ENSG00000126368	-1.377323	0.0004141122	0.005163801
MYCBPAP	ENSG00000136449	-2.451132	0.0004052426	0.005068434
SIGLEC15	ENSG00000197046	-1.456304	0.0004024552	0.005050423
CEP55	ENSG00000138180	-1.901376	0.0004013513	0.005042565
CDK5R1	ENSG00000176749	-1.503845	0.0003993216	0.005020865
EME1	ENSG00000154920	-1.401224	0.0003921426	0.004941831
AQP9	ENSG00000103569	-1.363457	0.0003845922	0.004872578
CENPM	ENSG00000100162	-2.447803	0.0003751809	0.004775213
ZBED3-AS1	ENSG00000250802	-1.393711	0.0003747064	0.004772833
FFAR3	ENSG00000185897	-1.944163	0.0003720856	0.004746736
LONRF3	ENSG00000175556	-1.417642	0.0003703238	0.004727895
NRSN2	ENSG00000125841	-1.382716	0.0003696981	0.004723541
SDCBP2	ENSG00000125775	-1.211757	0.000365407	0.004679521
SNAI1	ENSG00000124216	-2.447	0.0003649214	0.004676912
RP11-347C12.3	ENSG00000258130	-1.306319	0.0003600967	0.004625794
CTA-293F17.1	ENSG00000271133	-1.917718	0.0003562033	0.004579324
GS1-600G8.5	ENSG00000235385	-1.777077	0.0003560999	0.004579324
NUSAP1	ENSG00000137804	-1.107475	0.0003498686	0.004518886
RP11-319G6.1	ENSG00000248932	-1.751349	0.0003493347	0.004515511
TNFSF12	ENSG00000239697	-1.071721	0.0003480481	0.00450941
CMKLR1	ENSG00000174600	-1.029449	0.0003276072	0.004271247
ARHGAP23	ENSG00000225485	-1.432763	0.0003255174	0.004254025
ZNF519	ENSG00000175322	-1.089936	0.0003215087	0.004212351
SLC4A8	ENSG00000050438	-1.033534	0.0003181072	0.004176919
DBP	ENSG00000105516	-1.036536	0.0003131233	0.004121259
C15orf27	ENSG00000169758	-1.437312	0.0003128724	0.004121225
AC007551.3	ENSG00000228878	-1.309584	0.0003116974	0.004112275
PCSK5	ENSG00000099139	-1.37151	0.0003043229	0.004027789
AC009469.1	ENSG00000256309	-1.191368	0.0003035971	0.004024602
ZMYND12	ENSG00000066185	-1.617576	0.0003032508	0.004023225
LRRC6	ENSG00000129295	-1.690581	0.0002912724	0.00388293
RP11-1020A11.2	ENSG00000269982	-1.414667	0.0002850748	0.003806426
MORN4	ENSG00000171160	-1.298036	0.0002836391	0.003793359
NIPSNAP3B	ENSG00000165028	-2.475298	0.0002761217	0.003704762
DBN1	ENSG00000113758	-1.636821	0.0002703682	0.00365118
SLC22A18AS	ENSG00000254827	-1.841843	0.0002695826	0.003643536
NEDD9	ENSG00000111859	-1.303715	0.0002652475	0.003593724
TMEM106C	ENSG00000134291	-1.303439	0.0002625537	0.003560133
LTBP4	ENSG00000090006	-1.508118	0.0002613787	0.003554603
SENCR	ENSG00000254703	-1.179586	0.0002612539	0.003554603
CD300LF	ENSG00000186074	-2.040584	0.0002513235	0.003435927
APBB1	ENSG00000166313	-1.462625	0.0002506691	0.003429807
KCNJ5	ENSG00000120457	-2.72201	0.0002455731	0.003365629
OVGP1	ENSG00000085465	-2.311544	0.0002454861	0.003365629
CD248	ENSG00000174807	-2.733576	0.0002451732	0.003365629
BCL2A1	ENSG00000140379	-2.182727	0.0002427662	0.003338186
CYB5R2	ENSG00000166394	-1.337	0.0002416118	0.003330591
PGA3	ENSG00000229859	-2.337376	0.00023826	0.003289852
FAM57A	ENSG00000167695	-1.824192	0.0002379617	0.003288469
ASIC1	ENSG00000110881	-1.645219	0.0002222228	0.00309156
KCNJ1	ENSG00000151704	-2.368098	0.000217015	0.003026721
PHKA1	ENSG00000067177	-2.158376	0.0002162537	0.003021181
APOC1	ENSG00000130208	-1.843995	0.0002151176	0.003007841
RP5-839B4.8	ENSG00000243961	-1.953563	0.0002114811	0.002969503
RAI14	ENSG00000039560	-1.951309	0.0002085391	0.002935643
PSRC1	ENSG00000134222	-1.604844	0.0002016614	0.002853494
TMEM38A	ENSG00000072954	-1.420369	0.0001970519	0.002798674
KIF23	ENSG00000137807	-1.475756	0.0001968021	0.002798674
RP11-804H8.6	ENSG00000273356	-1.374284	0.0001966806	0.002798674
ZNF367	ENSG00000165244	-2.072516	0.000196149	0.002796809
SLC15A2	ENSG00000163406	-1.524946	0.0001941681	0.002780507
CDCP1	ENSG00000163814	-1.561216	0.0001901397	0.002727526
HAGHL	ENSG00000103253	-1.441035	0.0001860393	0.002675645
VEGFA	ENSG00000112715	-1.559592	0.0001846386	0.00266011
SLC2A3	ENSG00000059804	-1.237303	0.0001843409	0.002658129
MKI67	ENSG00000148773	-1.827662	0.0001813576	0.00262652
AC090616.2	ENSG00000214708	-2.074665	0.0001763188	0.00255801
PPT2	ENSG00000221988	-1.975689	0.000175109	0.00254268
OAF	ENSG00000184232	-1.3656	0.0001734304	0.002520512
PDLIM4	ENSG00000131435	-1.233701	0.0001682888	0.002458705
GIPC3	ENSG00000179855	-1.20541	0.0001591973	0.002341615
PROM2	ENSG00000155066	-2.918628	0.0001578745	0.002331177
ANGPTL6	ENSG00000130812	-1.239832	0.0001552477	0.002298524
PAM	ENSG00000145730	-1.458204	0.0001550003	0.00229691
RP11-217B7.2	ENSG00000226334	-2.092386	0.0001487725	0.002224484
SYTL3	ENSG00000164674	-1.54244	0.0001472533	0.002205771
ASAP3	ENSG00000088280	-2.535628	0.0001438976	0.002163287
GDPD1	ENSG00000153982	-1.050882	0.0001409537	0.002122876
PPP1R32	ENSG00000162148	-1.736952	0.0001382859	0.002092188
CD55	ENSG00000196352	-1.050507	0.0001381385	0.002091865
CXCL2	ENSG00000081041	-2.892886	0.0001368551	0.00207622
LINC00663	ENSG00000266904	-2.489118	0.000132173	0.002016245
ADAMTSL4	ENSG00000143382	-1.708071	0.0001264631	0.001934477
TNS1	ENSG00000079308	-1.164057	0.0001258634	0.001930643
MESP1	ENSG00000166823	-1.382148	0.0001187938	0.001835774
MCF2L	ENSG00000126217	-2.239895	0.000117401	0.001815941
RBP1	ENSG00000114115	-2.277385	0.0001144547	0.001776991
NOS3	ENSG00000164867	-2.082256	0.0001139739	0.001773016
AGPAT4	ENSG00000026652	-1.174484	0.000107446	0.001688713
DTNB	ENSG00000138101	-1.143181	0.0001068617	0.001681122
PLA1A	ENSG00000144837	-1.799733	0.0001060023	0.001670769
ADSSL1	ENSG00000185100	-1.611172	0.0001048719	0.001655915
SP140	ENSG00000079263	-1.246778	0.0001038993	0.001642302
FAM134B	ENSG00000154153	-1.818288	0.0001037119	0.001640902
KLHL30	ENSG00000168427	-2.350702	0.000101733	0.00161421
SNX32	ENSG00000172803	-1.585384	0.0001016154	0.001613885
PRSS23	ENSG00000150687	-1.743947	0.0001001251	0.001596327
LEPREL2	ENSG00000110811	-1.496398	9.523912e-05	0.001525756
HSPA6	ENSG00000173110	-2.050841	9.333015e-05	0.00150097
SPATA6	ENSG00000132122	-1.410733	9.133075e-05	0.001470239
CLEC12A	ENSG00000172322	-2.197259	9.121551e-05	0.00146981
CENPK	ENSG00000123219	-1.09742	9.088663e-05	0.001465933
C1orf21	ENSG00000116667	-2.059573	8.910289e-05	0.001440065
TLR5	ENSG00000187554	-1.728637	8.754641e-05	0.001422066
SLC39A8	ENSG00000138821	-1.088697	8.747956e-05	0.001422066
FAM198B	ENSG00000164125	-1.256896	8.366251e-05	0.001372082
CDK1	ENSG00000170312	-3.264136	8.223854e-05	0.001351399
PCOLCE2	ENSG00000163710	-3.331331	8.158473e-05	0.001343315
MSR1	ENSG00000038945	-3.159545	8.136599e-05	0.001341044
SPRY1	ENSG00000164056	-3.034705	7.994737e-05	0.0013216
ITGB7	ENSG00000139626	-1.766157	7.8391e-05	0.001301055
TUBB3	ENSG00000258947	-1.420182	7.761465e-05	0.001290752
TAGLN	ENSG00000149591	-2.197232	7.55188e-05	0.001260951
TNFSF13	ENSG00000161955	-1.362458	7.524249e-05	0.001258871
SLC43A1	ENSG00000149150	-1.715167	7.375475e-05	0.001240231
EXD3	ENSG00000187609	-1.316964	7.339771e-05	0.001235478
DENND6B	ENSG00000205593	-1.412423	7.164568e-05	0.001212954
DLGAP3	ENSG00000116544	-3.226095	7.10305e-05	0.001207882
PTX3	ENSG00000163661	-2.853332	6.998579e-05	0.001191338
VWA5A	ENSG00000110002	-1.290488	6.961627e-05	0.001187052
ATP10A	ENSG00000206190	-1.518618	6.907819e-05	0.001181949
CES3	ENSG00000172828	-1.947816	6.753968e-05	0.00115921
CHAC1	ENSG00000128965	-2.443699	6.737943e-05	0.001157657
FHIT	ENSG00000189283	-1.169531	6.471212e-05	0.001116452
PRKCH	ENSG00000027075	-1.942075	5.986425e-05	0.001042568
MCOLN1	ENSG00000090674	-1.034695	5.900513e-05	0.001030851
CPED1	ENSG00000106034	-1.939103	5.860835e-05	0.00102577
SCARB2	ENSG00000138760	-1.309842	5.853658e-05	0.00102577
RASAL3	ENSG00000105122	-1.678389	5.832076e-05	0.001023514
LY86-AS1	ENSG00000216863	-1.625505	5.741147e-05	0.001010454
UBE2C	ENSG00000175063	-3.247634	5.731178e-05	0.00100977
IL1B	ENSG00000125538	-2.908395	5.572607e-05	0.0009868339
TPX2	ENSG00000088325	-1.812222	5.450766e-05	0.0009675547
ULBP1	ENSG00000111981	-2.765458	5.287209e-05	0.0009422304
GPRC5C	ENSG00000170412	-2.348669	5.284717e-05	0.0009422304
CD180	ENSG00000134061	-1.188461	5.231701e-05	0.0009346667
RP11-195M16.3	ENSG00000261055	-3.430099	5.211348e-05	0.0009346667
STEAP1B	ENSG00000105889	-2.755632	5.101667e-05	0.0009183554
SLCO2B1	ENSG00000137491	-2.827673	4.890967e-05	0.0008842635
CRTAM	ENSG00000109943	-1.703356	4.737834e-05	0.0008603264
HJURP	ENSG00000123485	-3.631358	4.442567e-05	0.0008120406
GPR65	ENSG00000140030	-1.332913	4.241883e-05	0.0007805159
PDZD7	ENSG00000186862	-1.850907	4.218341e-05	0.0007770455
NDC80	ENSG00000080986	-3.163237	4.147153e-05	0.0007656319
RP11-733O18.1	ENSG00000236120	-3.393705	4.016222e-05	0.0007439424
CYBRD1	ENSG00000071967	-1.345122	3.922983e-05	0.000728297
SDC3	ENSG00000162512	-1.919999	3.720814e-05	0.0006930904
CSNK2B-LY6G5B-1181	ENSG00000263020	-3.47961	3.717792e-05	0.0006930904
BBS5	ENSG00000163093	-1.167107	3.567882e-05	0.0006698659
SLC44A2	ENSG00000129353	-1.678687	3.445208e-05	0.0006512543
FAM86FP	ENSG00000164845	-3.242731	3.437592e-05	0.0006505554
CEACAM21	ENSG00000007129	-1.452222	3.389075e-05	0.0006435752
GBAP1	ENSG00000160766	-2.760469	3.343591e-05	0.0006371249
LEPR	ENSG00000116678	-1.134081	3.342991e-05	0.0006371249
MAFA	ENSG00000182759	-2.224285	3.302005e-05	0.0006313754
CSF3R	ENSG00000119535	-1.515455	3.230001e-05	0.0006190338
FAM64A	ENSG00000129195	-3.277027	3.224388e-05	0.0006186725
ROBO4	ENSG00000154133	-2.605676	3.202232e-05	0.0006158453
NCF4	ENSG00000100365	-1.167827	3.18845e-05	0.0006146192
JDP2	ENSG00000140044	-1.074796	3.186567e-05	0.0006146192
PTGS1	ENSG00000095303	-1.016519	3.11313e-05	0.0006021983
RHOBTB1	ENSG00000072422	-2.182171	2.884681e-05	0.0005645878
USP35	ENSG00000118369	-1.289486	2.874486e-05	0.0005632567
APOBEC3B	ENSG00000179750	-3.779509	2.872281e-05	0.0005632567
MELK	ENSG00000165304	-2.137502	2.771555e-05	0.000546962
LDHD	ENSG00000166816	-1.397109	2.622176e-05	0.0005212006
SNED1	ENSG00000162804	-1.790721	2.595119e-05	0.0005169182
RUSC2	ENSG00000198853	-1.063915	2.417026e-05	0.0004856584
CEACAM4	ENSG00000105352	-2.663676	2.296926e-05	0.0004654711
TPD52	ENSG00000076554	-1.027498	2.198066e-05	0.0004476233
FCGR1A	ENSG00000150337	-3.661199	2.193977e-05	0.0004473396
NEFL	ENSG00000104725	-3.673404	2.112668e-05	0.000432325
NBL1	ENSG00000158747	-1.572478	2.04357e-05	0.0004205191
ITGA6	ENSG00000091409	-1.96029	2.037815e-05	0.0004201443
SLC45A3	ENSG00000158715	-3.199143	1.998923e-05	0.0004131523
MMP14	ENSG00000157227	-1.471815	1.987059e-05	0.0004112122
AC006129.1	ENSG00000268355	-2.873796	1.975079e-05	0.0004092433
HEXIM2	ENSG00000168517	-1.097103	1.941069e-05	0.0004030743
PLCXD1	ENSG00000182378	-1.31135	1.911354e-05	0.0003985269
DUSP6	ENSG00000139318	-1.431977	1.850534e-05	0.0003868176
NREP	ENSG00000134986	-1.546803	1.685663e-05	0.0003536908
CCND3	ENSG00000112576	-1.076957	1.678646e-05	0.0003526644
KIF18A	ENSG00000121621	-1.406506	1.674592e-05	0.0003522586
LYPD5	ENSG00000159871	-3.733505	1.670249e-05	0.000352238
ZC4H2	ENSG00000126970	-2.182615	1.666523e-05	0.0003518992
SHROOM4	ENSG00000158352	-2.697709	1.573704e-05	0.0003339996
GPT2	ENSG00000166123	-1.069269	1.559328e-05	0.000331797
FAM13A	ENSG00000138640	-1.604779	1.549132e-05	0.0003300506
TTC9	ENSG00000133985	-2.013236	1.494809e-05	0.0003191394
LRFN1	ENSG00000128011	-1.900053	1.472631e-05	0.0003149647
M1AP	ENSG00000159374	-1.304424	1.469915e-05	0.0003147895
LZTS3	ENSG00000088899	-1.842854	1.466956e-05	0.0003145617
CHEK1	ENSG00000149554	-1.372253	1.444191e-05	0.0003104823
C3	ENSG00000125730	-2.508138	1.425052e-05	0.0003071634
GLB1L2	ENSG00000149328	-2.226646	1.279495e-05	0.0002801553
PNP	ENSG00000198805	-1.036574	1.213775e-05	0.0002664685
SPP1	ENSG00000118785	-1.705657	1.168978e-05	0.0002586871
CTDSPL	ENSG00000144677	-1.706239	1.163851e-05	0.0002584658
UHRF1	ENSG00000034063	-2.605735	1.143164e-05	0.0002550148
TNFSF9	ENSG00000125657	-2.521018	1.133123e-05	0.0002534561
DENND3	ENSG00000105339	-1.081434	1.079753e-05	0.0002434872
C1QTNF6	ENSG00000133466	-3.78367	1.048352e-05	0.0002367279
PLB1	ENSG00000163803	-1.48943	1.046505e-05	0.0002366328
ASPH	ENSG00000198363	-1.017034	1.016577e-05	0.0002320788
EIF4EBP3	ENSG00000243056	-1.082031	8.936613e-06	0.0002073458
TP53INP2	ENSG00000078804	-1.061591	8.916807e-06	0.0002072721
SNTB1	ENSG00000172164	-1.896708	8.553849e-06	0.0001999553
MTFR2	ENSG00000146410	-1.55013	8.529291e-06	0.0001996624
ARL4D	ENSG00000175906	-2.386243	8.42545e-06	0.0001977895
MFI2	ENSG00000163975	-1.481269	7.787845e-06	0.0001836007
TNFRSF21	ENSG00000146072	-1.333189	7.604004e-06	0.0001798276
CFD	ENSG00000197766	-1.769416	7.457051e-06	0.0001770596
RP11-680A11.5	ENSG00000257605	-1.729069	7.338043e-06	0.0001747339
LAMB2	ENSG00000172037	-1.288827	7.22659e-06	0.0001723272
AC010441.1	ENSG00000269636	-1.739786	7.030274e-06	0.0001683715
SLC29A4	ENSG00000164638	-2.108837	6.995775e-06	0.0001677874
ARC	ENSG00000198576	-3.17475	6.922456e-06	0.0001666243
PRR7	ENSG00000131188	-1.625742	6.663507e-06	0.0001607474
EPDR1	ENSG00000086289	-1.735106	6.550072e-06	0.000158241
CSPG4	ENSG00000173546	-2.055821	6.450568e-06	0.0001562921
TCEA3	ENSG00000204219	-3.496805	6.352219e-06	0.0001545287
CD320	ENSG00000167775	-1.214775	6.025884e-06	0.0001468599
RP11-146D12.2	ENSG00000240240	-3.723954	5.79691e-06	0.0001414872
KCNE1	ENSG00000180509	-1.426117	5.778646e-06	0.0001413177
SERPINA1	ENSG00000197249	-1.658796	5.73665e-06	0.0001410536
CD2AP	ENSG00000198087	-1.086876	5.659231e-06	0.0001393565
KLHDC8B	ENSG00000185909	-1.594292	5.392045e-06	0.0001337695
LURAP1	ENSG00000171357	-2.596791	5.185116e-06	0.0001296045
CYP4F59P	ENSG00000233244	-3.858405	5.15188e-06	0.000128968
JAG2	ENSG00000184916	-2.219748	4.997011e-06	0.0001258504
TCHH	ENSG00000159450	-2.530909	4.894227e-06	0.0001240145
AC023590.1	ENSG00000225885	-2.440082	4.833271e-06	0.0001226572
TLR4	ENSG00000136869	-1.89862	4.793428e-06	0.0001220192
MMP2	ENSG00000087245	-4.05711	4.743225e-06	0.0001209267
ICAM2	ENSG00000108622	-1.757632	4.655456e-06	0.0001190676
HSD11B1L	ENSG00000167733	-1.340157	4.618327e-06	0.0001186447
FAHD2B	ENSG00000144199	-2.244962	4.553993e-06	0.0001171824
TBC1D16	ENSG00000167291	-1.336386	4.486891e-06	0.000115635
LILRA3	ENSG00000170866	-4.337938	4.263844e-06	0.000110401
SPAG4	ENSG00000061656	-2.33647	4.036776e-06	0.0001051588
CCND1	ENSG00000110092	-1.482545	3.95344e-06	0.0001034941
SRGN	ENSG00000122862	-1.070044	3.908807e-06	0.0001024933
RP11-1008C21.1	ENSG00000259225	-2.21564	3.882439e-06	0.0001021186
DENND1A	ENSG00000119522	-1.032549	3.871369e-06	0.0001019891
DDIT4	ENSG00000168209	-1.974902	3.76484e-06	9.952617e-05
ANKRD63	ENSG00000230778	-2.586257	3.741533e-06	9.919843e-05
TFPI	ENSG00000003436	-1.702591	3.646174e-06	9.713571e-05
XPNPEP2	ENSG00000122121	-1.596443	3.465008e-06	9.245777e-05
SULT1A3	ENSG00000261052	-1.966222	3.451231e-06	9.223844e-05
CLSTN3	ENSG00000139182	-3.34898	3.371726e-06	9.055102e-05
SMTN	ENSG00000183963	-1.81151	3.349457e-06	9.009876e-05
CR1	ENSG00000203710	-2.245267	3.329556e-06	8.970884e-05
RP1-153G14.4	ENSG00000271755	-2.552631	3.089729e-06	8.406594e-05
RRM2	ENSG00000171848	-4.948634	2.952351e-06	8.059237e-05
SHMT1	ENSG00000176974	-1.604831	2.934629e-06	8.024058e-05
SIRPB2	ENSG00000196209	-1.823394	2.857991e-06	7.840344e-05
PLEKHA7	ENSG00000166689	-2.8451	2.696093e-06	7.433067e-05
DEXI	ENSG00000182108	-1.34909	2.648989e-06	7.339779e-05
FCGR2A	ENSG00000143226	-3.093675	2.606663e-06	7.234579e-05
DES	ENSG00000175084	-3.113403	2.554836e-06	7.138487e-05
CYSLTR2	ENSG00000152207	-2.185103	2.448762e-06	6.900186e-05
DFNA5	ENSG00000105928	-2.941455	2.412659e-06	6.821618e-05
PGF	ENSG00000119630	-3.103414	2.393539e-06	6.779107e-05
TMEM2	ENSG00000135048	-1.540795	2.390738e-06	6.779107e-05
CDK18	ENSG00000117266	-2.157063	2.342574e-06	6.668903e-05
CPAMD8	ENSG00000160111	-1.894195	2.22841e-06	6.376712e-05
GRIN2D	ENSG00000105464	-1.863022	2.153971e-06	6.195747e-05
CDKN3	ENSG00000100526	-2.814356	2.121407e-06	6.123303e-05
