gene_name	gene_id	log2FoldChange	pvalue	padj
HIST1H3F	ENSG00000256316	3.224614	7.956361e-06	0.001101224
HIST1H2AH	ENSG00000184825	2.347378	8.017682e-06	0.001101224
CCDC85B	ENSG00000175602	2.530525	8.276918e-06	0.001110762
HGF	ENSG00000019991	1.967914	9.206842e-06	0.001204146
TPX2	ENSG00000088325	2.055817	9.354995e-06	0.001213241
UBE2L6	ENSG00000156587	1.722465	1.01599e-05	0.001285227
NIPAL1	ENSG00000163293	1.453758	1.059854e-05	0.001314252
S1PR1	ENSG00000170989	1.756013	1.064482e-05	0.001314252
TACC3	ENSG00000013810	2.170647	1.280007e-05	0.001555461
MYBL2	ENSG00000101057	2.757939	1.385804e-05	0.001657916
SPAG5	ENSG00000076382	1.90941	1.41818e-05	0.001663282
CENPH	ENSG00000153044	2.500545	1.474742e-05	0.001698484
SH2D4A	ENSG00000104611	1.482296	1.489518e-05	0.001702795
SFRP1	ENSG00000104332	1.507639	1.600487e-05	0.001802943
TNFAIP3	ENSG00000118503	2.097051	1.626575e-05	0.001819053
C10orf54	ENSG00000107738	2.562218	1.660711e-05	0.001843867
APOBEC3C	ENSG00000244509	1.358657	1.832895e-05	0.001992047
KIF23	ENSG00000137807	2.084802	1.929778e-05	0.002068213
CDCA5	ENSG00000146670	2.485016	2.041369e-05	0.00214316
RP11-359E10.1	ENSG00000270607	1.97881	2.206912e-05	0.002301302
SCARA3	ENSG00000168077	1.517472	2.236762e-05	0.002316775
DIAPH3	ENSG00000139734	2.019797	2.292658e-05	0.002358839
IL8	ENSG00000169429	1.509289	2.325986e-05	0.00237728
ABCA8	ENSG00000141338	1.383708	2.394885e-05	0.002431596
HIST1H2AB	ENSG00000137259	1.645716	2.874127e-05	0.002843359
SGOL1	ENSG00000129810	2.514897	2.906179e-05	0.002856756
THBD	ENSG00000178726	1.910147	3.048534e-05	0.002977723
TROAP	ENSG00000135451	3.029697	3.35986e-05	0.00323115
RASL11A	ENSG00000122035	2.936553	3.382396e-05	0.00323115
AC009410.1	ENSG00000232023	2.811482	3.391734e-05	0.00323115
ENKUR	ENSG00000151023	2.988159	3.488132e-05	0.00328246
IDH2	ENSG00000182054	1.259902	3.525803e-05	0.003297801
CUL4B	ENSG00000158290	1.388508	3.553733e-05	0.003303901
TRABD2A	ENSG00000186854	2.045133	3.638007e-05	0.003361998
FAM72D	ENSG00000215784	2.838318	3.801617e-05	0.003431015
MAFB	ENSG00000204103	2.539723	3.829131e-05	0.003435754
HIST2H2AA3	ENSG00000183558	1.510433	4.096986e-05	0.003654843
HIST2H3D	ENSG00000183598	2.450639	4.209048e-05	0.0037119
TRIP13	ENSG00000071539	1.973669	4.410636e-05	0.003867577
SHCBP1	ENSG00000171241	2.090495	4.598555e-05	0.004008749
PLEKHA5	ENSG00000052126	1.031136	4.623581e-05	0.004008749
TIAM1	ENSG00000156299	1.572873	5.091966e-05	0.004317819
HIST1H2BB	ENSG00000196226	2.157007	5.323863e-05	0.004489791
CCNF	ENSG00000162063	2.164003	5.585911e-05	0.004659857
NCAPG2	ENSG00000146918	1.452909	5.675411e-05	0.004709066
ABCG1	ENSG00000160179	2.301056	5.76747e-05	0.004759859
RPL7P1	ENSG00000214485	1.229805	6.287632e-05	0.005080472
C1QTNF1	ENSG00000173918	1.096903	6.33349e-05	0.005088414
ATP2A3	ENSG00000074370	2.607544	6.363402e-05	0.005088414
CDCA8	ENSG00000134690	2.526674	7.323554e-05	0.005708303
PLCB1	ENSG00000182621	1.195338	7.592213e-05	0.005837136
TTK	ENSG00000112742	1.924912	7.602309e-05	0.005837136
NUTM2A	ENSG00000184923	2.388865	8.055228e-05	0.006093938
NKX3-1	ENSG00000167034	1.301234	8.902846e-05	0.006637566
NPR3	ENSG00000113389	1.775251	9.004589e-05	0.006681145
ARHGAP11A	ENSG00000198826	1.739591	9.258142e-05	0.006836407
MN1	ENSG00000169184	1.174489	9.435307e-05	0.006934052
SMOX	ENSG00000088826	1.197691	0.0001088179	0.007959182
SERPINB10	ENSG00000242550	2.046764	0.0001106808	0.00805725
TYMS	ENSG00000176890	1.939543	0.0001113764	0.00806982
LINC01133	ENSG00000224259	2.094781	0.0001204105	0.008643236
SERPINB1	ENSG00000021355	1.151892	0.0001298302	0.009149173
DLGAP5	ENSG00000126787	2.427196	0.0001307811	0.009174297
HIST1H4L	ENSG00000198558	2.02756	0.000133658	0.009249972
RP5-1148A21.3	ENSG00000266680	2.419484	0.0001355781	0.009340966
FAM196A	ENSG00000188916	2.2189	0.0001368104	0.009383975
ABCA6	ENSG00000154262	1.122498	0.0001468637	0.01002897
PLK1	ENSG00000166851	2.370511	0.0001499059	0.0101666
PRKCG	ENSG00000126583	2.215688	0.0001502916	0.0101666
KIAA0101	ENSG00000166803	2.083361	0.0001515407	0.0101666
HIST3H2BB	ENSG00000196890	2.374513	0.0001521729	0.0101666
CXCL3	ENSG00000163734	1.584225	0.0001656624	0.01102012
HIST1H2BJ	ENSG00000124635	1.177677	0.0001943813	0.01256909
HMGB2	ENSG00000164104	1.196823	0.0001946487	0.01256909
RPL39L	ENSG00000163923	1.605288	0.0002031731	0.01306488
AC037459.4	ENSG00000248235	1.513197	0.000210521	0.01344239
PAMR1	ENSG00000149090	1.118652	0.0002188265	0.01372127
SULF1	ENSG00000137573	1.26364	0.000230038	0.01425774
PCK2	ENSG00000100889	1.465105	0.0002315741	0.01427736
CKAP2L	ENSG00000169607	1.668121	0.0002339074	0.01432497
BUB1	ENSG00000169679	1.634722	0.0002357036	0.01437792
KIFC1	ENSG00000237649	1.975291	0.0002456198	0.01486529
NCAPG	ENSG00000109805	1.404081	0.0002525495	0.01516411
CLDN11	ENSG00000013297	1.281531	0.0002535624	0.01516411
ISLR2	ENSG00000167178	2.001211	0.0002549945	0.01516411
ARHGAP19-SLIT1	ENSG00000269891	1.642357	0.00025547	0.01516411
IGFBP6	ENSG00000167779	1.322058	0.0002597153	0.01529842
CXCL5	ENSG00000163735	1.329597	0.000263216	0.01538717
RP11-180C1.1	ENSG00000250038	2.024404	0.000298153	0.01710556
PYCR1	ENSG00000183010	1.081682	0.0003036275	0.01722751
MIR210HG	ENSG00000247095	1.504938	0.0003078542	0.01733983
AK4	ENSG00000162433	1.107078	0.0003137523	0.01754398
AC026703.1	ENSG00000181495	1.351705	0.000325799	0.01789344
CEBPD	ENSG00000221869	1.422749	0.0003408616	0.01842318
HIST2H2AB	ENSG00000184270	1.911598	0.0003506345	0.01877907
FAM69B	ENSG00000165716	1.959637	0.0003522018	0.01877907
KRT7	ENSG00000135480	1.523549	0.0003534983	0.01877907
KLF4	ENSG00000136826	1.441003	0.0003536085	0.01877907
RP5-1120P11.1	ENSG00000237686	1.938841	0.0003540926	0.01877907
KIF15	ENSG00000163808	1.671041	0.0003592859	0.01898924
POLQ	ENSG00000051341	1.497156	0.0003612792	0.0190223
NEFM	ENSG00000104722	1.617619	0.0003638176	0.01903321
CKAP2	ENSG00000136108	1.111914	0.000380784	0.01978666
B3GNT5	ENSG00000176597	1.094626	0.0003837895	0.01987592
GPRC5B	ENSG00000167191	1.490472	0.0003851248	0.01987837
KCNK2	ENSG00000082482	1.88092	0.0004024572	0.02070374
CSPG4	ENSG00000173546	1.481687	0.0004084722	0.02094336
KLF5	ENSG00000102554	1.040019	0.0004154475	0.02123047
RASD1	ENSG00000108551	1.383469	0.0004211117	0.0214489
FZD7	ENSG00000155760	1.504051	0.0004330142	0.02176778
AURKA	ENSG00000087586	1.287969	0.0004390608	0.02192889
RP11-325N19.3	ENSG00000246863	1.373581	0.0004447586	0.02199987
DENND2A	ENSG00000146966	1.518873	0.0004619231	0.02277591
TNC	ENSG00000041982	1.184795	0.000502272	0.02437599
SKA1	ENSG00000154839	1.539767	0.0005105198	0.02462141
IL33	ENSG00000137033	1.026933	0.0005455595	0.02588353
ZNF709	ENSG00000242852	1.638078	0.0005680155	0.02656419
RP5-821D11.7	ENSG00000184068	1.239511	0.000597676	0.0276995
PLK4	ENSG00000142731	1.413547	0.0006051817	0.02774649
AC132872.1	ENSG00000184551	1.561132	0.0006058814	0.02774649
FAM64A	ENSG00000129195	1.652255	0.0006087707	0.02776706
KIF20A	ENSG00000112984	1.20832	0.0006147703	0.02782331
CBS	ENSG00000160200	1.034745	0.000626539	0.0281906
DEPDC1B	ENSG00000035499	1.642576	0.0006456512	0.02888213
TSLP	ENSG00000145777	1.219552	0.0006519225	0.02889997
RP11-293M10.6	ENSG00000259319	1.155867	0.0006535404	0.02889997
JHDM1D-AS1	ENSG00000260231	1.498844	0.0007178349	0.03138342
ARHGEF39	ENSG00000137135	1.579034	0.0007324779	0.03175374
RP11-138A9.2	ENSG00000273319	1.231666	0.0007725849	0.03321254
RP11-372K14.2	ENSG00000270681	1.105159	0.0007967821	0.0340025
CDC45	ENSG00000093009	1.469975	0.0008106189	0.03431471
SENCR	ENSG00000254703	1.318697	0.0008115641	0.03431471
SPC25	ENSG00000152253	1.490239	0.0008773821	0.03699628
JPH1	ENSG00000104369	1.017922	0.000883939	0.03707019
KRT8	ENSG00000170421	1.030274	0.000968215	0.03974059
NCAPH	ENSG00000121152	1.37542	0.0009822118	0.04020816
HMMR	ENSG00000072571	1.3278	0.001062438	0.04269951
PMAIP1	ENSG00000141682	1.051525	0.001086608	0.04355746
CDCA3	ENSG00000111665	1.298577	0.001167541	0.04470395
RP11-309L24.9	ENSG00000272899	1.335222	0.001251476	0.04672493
CDKN3	ENSG00000100526	1.13829	0.001302063	0.04830464
TRAIP	ENSG00000183763	1.284341	0.001327371	0.04889097
SUMO2P1	ENSG00000235238	1.10049	0.001333572	0.04893422
CTA-29F11.1	ENSG00000260708	1.304782	0.001336021	0.04893422
MAP3K8	ENSG00000107968	1.175088	0.001338057	0.04893422
CD24P4	ENSG00000185275	1.277639	0.001353616	0.04915118
RP11-97O12.7	ENSG00000173867	-1.294323	0.001363561	0.04928299
AC112229.4	ENSG00000230596	-1.21674	0.001343094	0.0490023
HERC2P3	ENSG00000180229	-1.098889	0.001286155	0.04782946
C4B	ENSG00000224389	-1.285301	0.001203489	0.04552317
DGKG	ENSG00000058866	-1.01889	0.00118175	0.04503198
hsa-mir-6080	ENSG00000215769	-1.136395	0.001134735	0.04444763
ABCC3	ENSG00000108846	-1.002114	0.001111189	0.04403676
CCDC144A	ENSG00000170160	-1.087255	0.001099195	0.04383429
CNTN1	ENSG00000018236	-1.361934	0.001016036	0.04104837
TIAF1	ENSG00000221995	-1.443755	0.0009624007	0.03960728
AC084082.3	ENSG00000253190	-1.182763	0.0009565776	0.0394729
SP140	ENSG00000079263	-1.018824	0.000893038	0.03724934
WASH5P	ENSG00000225373	-1.046818	0.0008868169	0.0370901
GCSHP3	ENSG00000237580	-1.500326	0.0008807142	0.03703559
STEAP1B	ENSG00000105889	-1.135579	0.0007975705	0.0340025
RP3-368A4.5	ENSG00000271430	-1.209922	0.0006495317	0.02889997
MIR181A1HG	ENSG00000229989	-1.374474	0.0006117281	0.02776706
ST3GAL6	ENSG00000064225	-1.153343	0.000559786	0.02633895
KIAA1919	ENSG00000173214	-1.040286	0.0005467524	0.02588353
TRIM45	ENSG00000134253	-1.642344	0.0004770814	0.02329999
BMS1P4	ENSG00000242338	-1.358135	0.0004299159	0.021728
TTLL7-IT1	ENSG00000233061	-1.91386	0.0003749199	0.01954777
ODF2L	ENSG00000122417	-1.042094	0.0003623765	0.0190223
NEK10	ENSG00000163491	-1.513969	0.0003120983	0.01751496
FRMD5	ENSG00000171877	-1.200084	0.000300868	0.01719739
XKRX	ENSG00000182489	-2.042502	0.0002754415	0.01592093
TUBA4A	ENSG00000127824	-1.446074	0.000271603	0.01581685
SFI1	ENSG00000198089	-1.184907	0.0002614179	0.01534016
CH25H	ENSG00000138135	-1.847037	0.0002470488	0.01489337
APBA1	ENSG00000107282	-1.717015	0.0002425498	0.01473729
RP11-82L18.2	ENSG00000224945	-1.875897	0.0002146364	0.01352034
RARRES2	ENSG00000106538	-1.678088	0.0002107859	0.01344239
ABHD4	ENSG00000100439	-1.060367	0.0001940596	0.01256909
TLR1	ENSG00000174125	-1.813691	0.000167401	0.01108798
GPR89C	ENSG00000196644	-2.18253	0.0001514819	0.0101666
SLC46A3	ENSG00000139508	-1.609155	0.0001292281	0.009148518
SLC10A7	ENSG00000120519	-1.172424	0.0001260325	0.008963406
IFNE	ENSG00000184995	-1.769869	0.0001143062	0.008243399
DYNC1I1	ENSG00000158560	-1.99245	8.334486e-05	0.006274445
WNT5B	ENSG00000111186	-1.882049	7.743395e-05	0.00591603
DNM3OS	ENSG00000230630	-2.211507	7.479635e-05	0.005800664
CDRT4	ENSG00000239704	-2.542907	7.224977e-05	0.005660054
CALCRL	ENSG00000064989	-1.78037	6.581853e-05	0.005209115
ABCB6	ENSG00000115657	-1.909732	6.417653e-05	0.005105342
RP11-59O2.1	ENSG00000253680	-2.52005	6.137602e-05	0.004985348
DRP2	ENSG00000102385	-1.099263	5.914339e-05	0.004855106
GULP1	ENSG00000144366	-1.176181	5.523122e-05	0.004632518
GSR	ENSG00000104687	-1.034687	4.956759e-05	0.00422639
ABHD3	ENSG00000158201	-1.468421	4.891801e-05	0.004194176
VMP1	ENSG00000062716	-1.321541	3.734702e-05	0.00339045
GPR89B	ENSG00000188092	-1.649786	3.708105e-05	0.003386224
LL22NC03-2H8.5	ENSG00000272216	-2.514241	3.483655e-05	0.00328246
IFI44	ENSG00000137965	-1.782486	3.148937e-05	0.00305645
TRIM16	ENSG00000221926	-1.013313	2.710512e-05	0.002698796
WLS	ENSG00000116729	-1.027365	2.593356e-05	0.002598914
PLXNA4	ENSG00000221866	-1.934361	2.591543e-05	0.002598914
TMEM38B	ENSG00000095209	-1.398767	1.990182e-05	0.00211824
B4GALNT1	ENSG00000135454	-1.34123	1.864318e-05	0.00201203
KIF26B	ENSG00000162849	-1.604883	1.74102e-05	0.001905614
PIR	ENSG00000087842	-1.94499	1.684578e-05	0.001857006
MMAA	ENSG00000151611	-1.588821	1.507934e-05	0.001711172
MPP5	ENSG00000072415	-1.014875	1.466342e-05	0.001698484
AKR1C2	ENSG00000151632	-1.761845	1.422622e-05	0.001663282
SLC20A1	ENSG00000144136	-1.320957	1.416028e-05	0.001663282
PTGR1	ENSG00000106853	-1.334347	1.16977e-05	0.001432783
NQO1	ENSG00000181019	-1.385423	1.05841e-05	0.001314252
PKIA	ENSG00000171033	-1.171855	9.896117e-06	0.001262205
ZNF248	ENSG00000198105	-2.06703	8.712309e-06	0.001159113
IGF2BP3	ENSG00000136231	-1.183176	8.134488e-06	0.001101224
HERC2P2	ENSG00000140181	-2.251925	8.109515e-06	0.001101224
MAP3K7CL	ENSG00000156265	-1.400319	6.774987e-06	0.0009681332
ENOX1	ENSG00000120658	-2.1859	6.110508e-06	0.0009155677
MAP2	ENSG00000078018	-2.194104	5.564784e-06	0.000858813
FAM126A	ENSG00000122591	-1.076506	4.255829e-06	0.0006987256
CTD-2303H24.2	ENSG00000273018	-2.489561	3.420653e-06	0.0005738146
HSP90AA1	ENSG00000080824	-1.147351	2.266916e-06	0.0003892527
TFEC	ENSG00000105967	-3.294494	2.200118e-06	0.0003892527
MAP1A	ENSG00000166963	-1.360672	2.009674e-06	0.000360643
LRP8	ENSG00000157193	-1.404805	1.047525e-06	0.000209954
PTGDS	ENSG00000107317	-3.627327	5.723146e-07	0.0001226741
ANKRD44	ENSG00000065413	-2.167282	2.95328e-07	6.702642e-05
FHOD1	ENSG00000135723	-1.479988	1.890939e-07	4.559821e-05
MT-ND6	ENSG00000198695	-2.262437	1.575932e-07	4.051513e-05
LACC1	ENSG00000179630	-1.935642	9.437397e-08	2.600845e-05
BMS1P5	ENSG00000204164	-5.825785	3.946536e-08	1.295891e-05
TRIM2	ENSG00000109654	-1.648536	1.641673e-08	6.179499e-06
CTD-3092A11.2	ENSG00000270055	-2.44104	2.575004e-09	1.398373e-06
APOE	ENSG00000130203	-4.839898	6.423542e-10	4.720692e-07
